rep1	rep2	min_tm
A0A3R7WQH8_taxID_112090_model	T0PU14_taxID_1156394_model	0.4611
A0A2P6U1N3_taxID_3076_model_A	A0A8H6A0W2_taxID_209559_model	0.4611
A0A0V1MUW3_taxID_268474_model	A0ABD2M5Y3_taxID_157864_model	0.4611
A0A074RXE5_taxID_1423351_model_A	A0A0A1UJW0_taxID_1086054_model	0.4611
A0A0F4GBJ7_taxID_1047168_model	K1X411_taxID_1072389_model	0.4611
A0A0H5S2I7_taxID_6279_model	A0A1I7VEA5_taxID_7209_model	0.4611
A0A915I8K9_taxID_13658_model	A0AA36CWW9_taxID_96644_model	0.4610
A0A1Y1HT28_taxID_105231_model	A0AA40F7U2_taxID_314040_model	0.4610
A0A318KMN6_taxID_1054498_model_A	A0A7W9ZFQ6_taxID_189_model_A	0.4610
A0A418C2V2_taxID_112090_model	T0PNV2_taxID_1156394_model	0.4610
A0A2G9UPF2_taxID_45464_model	A0A8S3RHI5_taxID_6550_model_A	0.4610
A0A8H7WI46_taxID_108018_model_A	A0ABQ0M0Y9_taxID_658473_model_A	0.4610
A0A6C0HZK6_taxID_1070528_model_A	A0A937KDI5_taxID_2494733_model_A	0.4610
A0A2A2L189_taxID_2018661_model	A0AA36CWW9_taxID_96644_model	0.4609
A0ABD2L179_taxID_157864_model	A0AC34QHI6_taxID_591449_model	0.4609
A0ABR1G9T2_taxID_44056_model	A0ABR1GFH3_taxID_44056_model	0.4609
A0A066RUA7_taxID_1654360_model	P12031_taxID_6536_model	0.4609
A0A5M9J7X0_taxID_38448_model	W6Y2N7_taxID_930089_model	0.4609
A0A0V1I3Y0_taxID_268475_model	A0ABD2I4S2_taxID_97005_model	0.4609
A0A1R4HGF1_taxID_360316_model_A	A0A2A2CZR1_taxID_1940_model_A	0.4609
A0A5N7CL84_taxID_209559_model	A0AB34FH03_taxID_1247861_model	0.4609
A0A158RAT2_taxID_103827_model	A0A914E549_taxID_290746_model	0.4608
A0A1I7VBE5_taxID_7209_model	A0A914L827_taxID_6306_model	0.4608
A0A8S3SWK0_taxID_6550_model	A0ACC3CB14_taxID_2788_model	0.4608
A0A8J1XGG3_taxID_6347_model	A0AAN8JKH5_taxID_87958_model	0.4608
A0A2G7FTM7_taxID_656916_model_A	A0ACC2IQ67_taxID_749465_model_A	0.4608
A0A6V7X733_taxID_390850_model	A0ABY7EX19_taxID_6604_model	0.4608
A0A1K0HF59_taxID_307758_model_A	M9M4Y3_taxID_1151754_model	0.4608
A0A8H6A0W2_taxID_209559_model	A0AB34FH03_taxID_1247861_model	0.4608
A0A1I7VBE5_taxID_7209_model	A0A915DFA9_taxID_166011_model	0.4608
A0A158RAT2_taxID_103827_model	A0A2G9UPF2_taxID_45464_model	0.4608
A0A8H7WI46_taxID_108018_model_A	A0AAD4FBU9_taxID_669026_model_A	0.4608
A0A0F4GBJ7_taxID_1047168_model	A0A8H7WI46_taxID_108018_model_A	0.4608
A0A3P6S036_taxID_6269_model	A0ABD2KLI7_taxID_97005_model	0.4608
A0A067D814_taxID_695850_model	A0A2P4YVC2_taxID_4796_model	0.4608
A0A0F4GRH8_taxID_1047168_model	A0A8H6KGA4_taxID_2175873_model	0.4608
A0AAD8WMF1_taxID_4521_model_A	A0AAV7G5I4_taxID_161865_model	0.4607
A0A8H4RXW4_taxID_354080_model_A	S3CMF3_taxID_1116229_model	0.4607
A0A507F5R3_taxID_246404_model	A0ABQ8EZ86_taxID_1357716_model	0.4607
A0A914CIK4_taxID_290746_model	A0AAF3EKM6_taxID_2138241_model	0.4607
A0A6I3KHZ9_taxID_2665159_model_A	A0A6I9TDV3_taxID_4182_model	0.4607
A0A179HCZ8_taxID_33203_model	A0ABR1WCT8_taxID_335842_model	0.4607
A0A1V6PRI1_taxID_416450_model	A0A8H3DZ25_taxID_456999_model_A	0.4607
A0A8H7H787_taxID_456999_model	A0AA39UQR7_taxID_153913_model_A	0.4607
A0A085M8H3_taxID_68888_model	A0AAN4ZCE4_taxID_1317129_model	0.4607
A0A8B6BMR6_taxID_29158_model_A	A0ABY7EX19_taxID_6604_model	0.4607
A0A3B1A6T7_taxID_652676_model_A	A0A560KAP8_taxID_28077_model_A	0.4607
A0A024UP64_taxID_157072_model	A0A418BCD2_taxID_112090_model	0.4606
A0A498S2C2_taxID_6277_model_A	A0A914L827_taxID_6306_model	0.4606
A0A1Y2D1M5_taxID_329046_model	F4NVT9_taxID_684364_model	0.4606
A0AAD6NK04_taxID_74499_model	A0ABR0JJU7_taxID_1016849_model_A	0.4606
A0A7S7SGR7_taxID_1473598_model	A0A811SJ34_taxID_422564_model	0.4606
A0ABQ8EZ86_taxID_1357716_model	A0ABQ8FNS3_taxID_1357716_model_A	0.4606
A0A1K0HF59_taxID_307758_model_A	W3VU69_taxID_84754_model	0.4606
A0AAD4FBU9_taxID_669026_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4606
A0A8H7WI46_taxID_108018_model_A	A0A9P3PKR9_taxID_47721_model	0.4606
A0AB34FH03_taxID_1247861_model	S8ARG7_taxID_1284197_model	0.4606
A0A0A1UJW0_taxID_1086054_model	W3VU69_taxID_84754_model	0.4606
A0A498S2C2_taxID_6277_model_A	A0AAF3FNB6_taxID_2138241_model	0.4606
A0A8S3RHI5_taxID_6550_model_A	A0A915N8X1_taxID_6303_model	0.4606
A0A9P3PKR9_taxID_47721_model	A0A9P9WMZ2_taxID_1658444_model_A	0.4606
A0A0V1MUW3_taxID_268474_model	A0AAN4ZCE4_taxID_1317129_model	0.4606
A0A368GS35_taxID_29170_model	A0AAN4ZCE4_taxID_1317129_model	0.4606
A0A0D6LVJ5_taxID_53326_model	A0AA36CWW9_taxID_96644_model	0.4605
A0A1I4XKW7_taxID_578942_model_A	A0ABP8Y9F1_taxID_490570_model_A	0.4605
A0A8W8J4S3_taxID_29159_model	A0A9W9ZU34_taxID_174260_model	0.4605
A0A8H6XYA6_taxID_2733690_model	A0A9N8JDS5_taxID_2773715_model_A	0.4605
A0A1V6PRI1_taxID_416450_model	J0WRI2_taxID_717982_model	0.4605
A0A5N6JRM5_taxID_61186_model	J0WRI2_taxID_717982_model	0.4605
A0A8S3SWK0_taxID_6550_model	A0AAF3FNB6_taxID_2138241_model	0.4605
A0A914GX34_taxID_31243_model_A	A0AAF5PZK9_taxID_6293_model	0.4605
A0A8S4Q2L6_taxID_6347_model	A0A915JY09_taxID_13658_model	0.4605
A0A1Y1HT28_taxID_105231_model	A0AAJ0MJ41_taxID_260671_model_A	0.4604
A0A6L9E9N5_taxID_2697053_model	A0ABD1S779_taxID_205694_model	0.4604
A0A9W8GLG1_taxID_417178_model	A0ABQ8EZ86_taxID_1357716_model	0.4604
A0A139HFA6_taxID_321146_model_A	A0ABR2XFG3_taxID_138064_model_A	0.4604
A0A1I7VEA5_taxID_7209_model	A0A2A2L189_taxID_2018661_model	0.4604
A0A0A7CPE6_taxID_1202772_model	A0A3R6VRZ5_taxID_157072_model	0.4604
A0A0V0S806_taxID_6336_model	A0A915PAR4_taxID_298350_model_A	0.4604
A0A8H7E8W0_taxID_1187904_model	A0AAN5YGU4_taxID_293939_model	0.4603
A0A0V1KD92_taxID_6337_model	A0A8J1T8Q4_taxID_6347_model	0.4603
A0A0H5S2I7_taxID_6279_model	A0A0V1ESS6_taxID_6337_model	0.4603
A0A2R5GU51_taxID_2315210_model	A0AAD7UIM9_taxID_2483200_model_A	0.4603
A0AAE4C8H8_taxID_137266_model_A	U3AIJ7_taxID_1337093_model	0.4603
A0A914V2B7_taxID_2011161_model	A0A915I8K9_taxID_13658_model	0.4603
A0A158P622_taxID_6313_model	A0A8R1Y3G8_taxID_6282_model	0.4603
A0AAD4FBU9_taxID_669026_model_A	A0AAE8SXX8_taxID_2041049_model_A	0.4603
A0A9W8GLG1_taxID_417178_model	A0AAD5UFP1_taxID_261099_model	0.4603
A0A1I7VBE5_taxID_7209_model	A0AA39HID6_taxID_289476_model	0.4603
A0A2G9UPF2_taxID_45464_model	A0A914S644_taxID_6256_model	0.4603
A0A0V1I3Y0_taxID_268475_model	A0ABD2M5Y3_taxID_157864_model	0.4603
A0AAF5PZK9_taxID_6293_model	A0ABD2M5Y3_taxID_157864_model	0.4603
A0A6J8DAY9_taxID_42192_model	A0A8B6BMR6_taxID_29158_model_A	0.4603
A0A158P622_taxID_6313_model	A0A915N8X1_taxID_6303_model	0.4603
A0A0H5S2I7_taxID_6279_model	A0A0V1KD92_taxID_6337_model	0.4602
A0A4P9X7U9_taxID_1555241_model	A0ABW6M374_taxID_1306990_model_A	0.4602
A0A418BCD2_taxID_112090_model	K3X5C6_taxID_431595_model	0.4602
A0A1X6PIR8_taxID_2786_model	A0A7C8MQB2_taxID_323545_model	0.4602
A0A7J5D2K3_taxID_2651189_model	Q8FPM1_taxID_196164_model	0.4602
A0A914CIK4_taxID_290746_model	A0ABD6EFA7_taxID_75299_model	0.4602
A0A0G3BQ28_taxID_413882_model	A0A380TBC3_taxID_256318_model	0.4602
A0A364MXI7_taxID_183478_model	A0A8H7EGD0_taxID_1187904_model	0.4602
A0A8R1Y3G8_taxID_6282_model	K1Q6D2_taxID_29159_model	0.4602
A0A6J8AZI7_taxID_42192_model	A0A8S3SWK0_taxID_6550_model	0.4601
A0A074RXE5_taxID_1423351_model_A	A0A8H7INQ5_taxID_456999_model	0.4601
A0A5N6V0Z8_taxID_41984_model	A0A975J169_taxID_2824561_model_A	0.4601
A0A8H6KGA4_taxID_2175873_model	A0ACC0V4A4_taxID_47278_model	0.4601
A0A1S0UA83_taxID_7209_model	W2TLA4_taxID_51031_model	0.4601
A0A0B2VVI5_taxID_6265_model	A0ABD2L179_taxID_157864_model	0.4601
A0A016T0A5_taxID_53326_model	A0A183C149_taxID_36090_model	0.4601
A0A7C8Q0E6_taxID_2813651_model	B2VY53_taxID_426418_model	0.4601
K3X5C6_taxID_431595_model	W4H175_taxID_112090_model	0.4600
A0AAE0W2I3_taxID_2493646_model	A0ABY7EVT9_taxID_6604_model	0.4600
A0ACC3CB14_taxID_2788_model	K1Q6D2_taxID_29159_model	0.4600
A0A0A1UJW0_taxID_1086054_model	A0A8H6ZUP2_taxID_5322_model_A	0.4600
A0A0G4IUQ3_taxID_37360_model	A0A2L2XEG7_taxID_1898651_model_A	0.4600
A0A067D5R2_taxID_695850_model_A	W4H234_taxID_112090_model	0.4600
A0A4Q2D856_taxID_2316362_model	A0A8H7EGD0_taxID_1187904_model	0.4600
A0A914CIK4_taxID_290746_model	A0ABD2KLI7_taxID_97005_model	0.4600
A0A9P6LG07_taxID_1095194_model_A	A0ABR1WCT8_taxID_335842_model	0.4600
A0A365MYK5_taxID_948311_model_A	A0ABR4K145_taxID_176178_model	0.4600
A0A024SD58_taxID_1344414_model_A	A0A3N4KYW5_taxID_1392247_model	0.4599
A0A0P7APX3_taxID_78410_model	A0A7D5Z204_taxID_500148_model	0.4599
A0A8H4YZH8_taxID_48485_model	A0A8H6XYA6_taxID_2733690_model	0.4599
A0A8J1XGG3_taxID_6347_model	A0ABD2I4S2_taxID_97005_model	0.4599
A0A8B8F0Y1_taxID_6565_model	A0A8J1T8Q4_taxID_6347_model	0.4599
A0A8S3RHI5_taxID_6550_model_A	A0ABD2L179_taxID_157864_model	0.4599
A0A0L0HF05_taxID_645134_model	A0A177X0C6_taxID_403673_model	0.4599
A0A8W8NF03_taxID_29159_model_A	A0ABY7EX19_taxID_6604_model	0.4599
A0A5S6QIU3_taxID_70415_model	A0AAN4ZCE4_taxID_1317129_model	0.4599
A0A1F8A6I4_taxID_109264_model_A	A0AAN5YGU4_taxID_293939_model	0.4598
A0A4E9FIB1_taxID_6279_model	A0A914L827_taxID_6306_model	0.4598
A0A1Y2D1M5_taxID_329046_model	A0AAD7UIM9_taxID_2483200_model_A	0.4598
A0A9E7GPQ8_taxID_320322_model_A	A0AAW2WPR6_taxID_2727402_model	0.4598
A0A4E9FIB1_taxID_6279_model	A0ABD2LG15_taxID_157864_model	0.4598
A0A915KH89_taxID_13658_model	A0AAD7UIM9_taxID_2483200_model_A	0.4598
A0AAW0RA81_taxID_1337665_model	A0ABQ8R7Z7_taxID_61235_model	0.4598
A0A0F7RVY0_taxID_49012_model_A	A0A5C3EP17_taxID_86804_model_A	0.4598
A0A0R3RX42_taxID_1147741_model_A	A0AA36DH95_taxID_96644_model_A	0.4598
A0A8H6XYA6_taxID_2733690_model	A0AA37L8J5_taxID_700344_model_A	0.4598
A0A8J1XGG3_taxID_6347_model	A0A8S3RHI5_taxID_6550_model_A	0.4598
A0A0V1I3Y0_taxID_268475_model	A0A6V7VXB7_taxID_390850_model	0.4598
A0A177WTC8_taxID_403673_model	A0AAD4FBU9_taxID_669026_model_A	0.4598
A0A3S0ZXU8_taxID_188477_model	A0ABY7EX19_taxID_6604_model	0.4598
A0A0A7CP65_taxID_1202772_model	A0A3R7EK41_taxID_112090_model	0.4597
A0A243BGP5_taxID_180881_model_A	A0A4P9X7U9_taxID_1555241_model	0.4597
A0A0G4N7R0_taxID_100787_model	A0A8H6GM20_taxID_100902_model	0.4597
A0A2Z6QID9_taxID_94130_model	A0AA40F7U2_taxID_314040_model	0.4597
A0A8B6CPY6_taxID_29158_model_A	A0A9D4LIH2_taxID_45954_model	0.4597
A0A6I3M9Z3_taxID_88376_model_A	A0ABT9MUW6_taxID_587533_model_A	0.4597
A0A0V0S806_taxID_6336_model	A0A8R1Y3G8_taxID_6282_model	0.4597
A0A3N4LB84_taxID_1051890_model	A0A7X0J7C0_taxID_188932_model	0.4597
A0A0A1UJW0_taxID_1086054_model	M9M4Y3_taxID_1151754_model	0.4597
A0A1I7VEA5_taxID_7209_model	A0ABD2L179_taxID_157864_model	0.4597
A0A8B6GY87_taxID_29158_model_A	A0A914L211_taxID_6306_model	0.4596
A0A8S3RHI5_taxID_6550_model_A	A0AAE0W2I3_taxID_2493646_model	0.4596
A0A2G7FTM7_taxID_656916_model_A	A0A4Q2V7C7_taxID_451672_model	0.4596
A0A8H6ZUP2_taxID_5322_model_A	A0A8H8P6Z0_taxID_456999_model	0.4596
A0A0V1I3Y0_taxID_268475_model	A0A3P6S9E3_taxID_42156_model	0.4596
A0A0G2GEG2_taxID_420778_model_A	A0A2G7FTM7_taxID_656916_model_A	0.4596
A0A8H3H4T7_taxID_456999_model	A0AA39UQR7_taxID_153913_model_A	0.4596
A0A4S4MP01_taxID_2447956_model	A0AAN8RWQ7_taxID_74498_model_A	0.4596
A0A365MYK5_taxID_948311_model_A	A0A9P4WSQ5_taxID_1769908_model	0.4596
A0A8B6G957_taxID_29158_model_A	A0A8B8ERQ6_taxID_6565_model_A	0.4596
A0A085M8H3_taxID_68888_model	A0A6V7VXB7_taxID_390850_model	0.4596
A0A1I7VEA5_taxID_7209_model	A0ABD2M5Y3_taxID_157864_model	0.4596
A0A9P3CF74_taxID_84275_model	A0AA37L8J5_taxID_700344_model_A	0.4596
A0A8B6GY87_taxID_29158_model_A	A0A8B8ERQ6_taxID_6565_model_A	0.4595
A0AAD9L024_taxID_27915_model	A0ABR1G0V9_taxID_44056_model_A	0.4595
A0AAN4PPE5_taxID_293939_model	S3CMF3_taxID_1116229_model	0.4595
A0A177WTC8_taxID_403673_model	A0A1X6PIR8_taxID_2786_model	0.4595
A0A077R9S7_taxID_1398559_model_A	A0A0D1CHR5_taxID_5270_model_A	0.4595
A0A177WRB0_taxID_403673_model	A0ABR4NFM0_taxID_2732419_model	0.4595
A0A6I3M9Z3_taxID_88376_model_A	A0ABR7J057_taxID_2813823_model_A	0.4595
A0A4P9Y3Y8_taxID_1907219_model	A0A4P9YS76_taxID_1712513_model	0.4595
A0A4P9YS76_taxID_1712513_model	A0A553HX16_taxID_2512241_model_A	0.4595
A0A365MYK5_taxID_948311_model_A	C0NHD4_taxID_447093_model	0.4595
A0A0U1MAB1_taxID_28573_model	K3V6C2_taxID_1028729_model	0.4595
A0A067C156_taxID_695850_model_A	A0A3R7WQH8_taxID_112090_model	0.4595
A0A8H5L9I1_taxID_48495_model_A	A0A9P9JQC5_taxID_48865_model_A	0.4595
A0A8B6G957_taxID_29158_model_A	A0A8J1T8Q4_taxID_6347_model	0.4595
A0A4Q2V7C7_taxID_451672_model	E3REK7_taxID_861557_model	0.4594
A0A409YPA9_taxID_231916_model	A0A4Q2V7C7_taxID_451672_model	0.4594
A0A2A6BT42_taxID_54126_model	A0A4E9FIB1_taxID_6279_model	0.4594
A0A6J8DAY9_taxID_42192_model	A0A8B6CPY6_taxID_29158_model_A	0.4594
A0A9W8B9V6_taxID_2761393_model_A	A0AAD5SIR0_taxID_64517_model	0.4594
A0A6V7X733_taxID_390850_model	A0A9D4J8T5_taxID_45954_model	0.4594
A0ABN7UWA3_taxID_4874_model	L7JPW8_taxID_1143193_model	0.4594
A0A8H3H4T7_taxID_456999_model	A0AAQ3LZX8_taxID_150365_model	0.4594
A0A9P7HHT8_taxID_40199_model	A0AAD5DEJ1_taxID_2649997_model	0.4594
A0ABQ6B7I7_taxID_441950_model	E8T7H2_taxID_765698_model_A	0.4594
A0A0V1G4S3_taxID_6337_model	A0A8J1T8Q4_taxID_6347_model	0.4594
A0A2A2L189_taxID_2018661_model	A0AAN4ZCE4_taxID_1317129_model	0.4594
A0A3M6T5K9_taxID_46731_model	A0AA35SFX9_taxID_519541_model	0.4594
A0A1I7VEA5_taxID_7209_model	A0ABD2KLI7_taxID_97005_model	0.4594
A0A016T0A5_taxID_53326_model	A0AAF5PZK9_taxID_6293_model	0.4594
A0A0V1BIN6_taxID_6334_model	A0AA36CWW9_taxID_96644_model	0.4593
A0A0D6LVJ5_taxID_53326_model	A0A183C149_taxID_36090_model	0.4593
A0AAD6NK04_taxID_74499_model	A0AAN6E594_taxID_2486360_model_A	0.4593
A0A8H5U0D3_taxID_48490_model_A	A0A9P4WSQ5_taxID_1769908_model	0.4593
A0A077ZGT3_taxID_36087_model	A0AAN4ZCE4_taxID_1317129_model	0.4593
A0AAN5XIX5_taxID_1396_model_A	B5RHR0_taxID_515355_model_A	0.4593
A0A8B6GY87_taxID_29158_model_A	A0A914L827_taxID_6306_model	0.4592
A0A0V1ESS6_taxID_6337_model	A0AA36CWW9_taxID_96644_model	0.4592
A0ABR1UYT2_taxID_335842_model	S8A5L9_taxID_1284197_model	0.4592
A0A0F8A0A1_taxID_1043627_model	A0A6G1MF13_taxID_2813651_model	0.4592
A0A2T7PF37_taxID_400727_model	A0AAN5XIX5_taxID_1396_model_A	0.4592
N1QEG0_taxID_692275_model_A	Q2H2F5_taxID_306901_model_A	0.4592
A0ACC2T704_taxID_34485_model	A0ACC2TVV6_taxID_34485_model	0.4592
A0A067C156_taxID_695850_model_A	A0A397DXJ3_taxID_112090_model	0.4592
A0A016T1G5_taxID_53326_model	A0A9D4J8T5_taxID_45954_model	0.4592
A0A8W8NF03_taxID_29159_model_A	A0AAE0T8E3_taxID_2493646_model	0.4592
A0A0B4FMW4_taxID_3151832_model_A	A0A7D5Z204_taxID_500148_model	0.4592
A0A914E230_taxID_290746_model	A0AAF5PZK9_taxID_6293_model	0.4592
A0A964TAH5_taxID_2696472_model_A	Q8FPM1_taxID_196164_model	0.4592
A0A0V1DE70_taxID_45882_model	A0A914L827_taxID_6306_model	0.4591
A0A0E0H672_taxID_4536_model	A0A388KHX6_taxID_69332_model	0.4591
A0A7D9J5S3_taxID_317549_model	A0A8S3SWK0_taxID_6550_model	0.4591
A0A6J8CIJ8_taxID_42192_model	A0ABD3VH26_taxID_1069815_model	0.4591
A0A2A2L189_taxID_2018661_model	A0AAF5PZK9_taxID_6293_model	0.4591
A0A368GS35_taxID_29170_model	A0ABQ9EAR7_taxID_220873_model	0.4591
A0AAD4FBU9_taxID_669026_model_A	A0ABQ8FRP3_taxID_1357716_model_A	0.4591
A0A179HCZ8_taxID_33203_model	A0A8H4YZH8_taxID_48485_model	0.4591
A0ABR2XFG3_taxID_138064_model_A	K1X411_taxID_1072389_model	0.4591
A0A9P4U804_taxID_1392251_model	A0AA39UQR7_taxID_153913_model_A	0.4591
A0A168BK43_taxID_1081108_model	P12031_taxID_6536_model	0.4591
A0A0V1ABN4_taxID_990121_model	A0A914L827_taxID_6306_model	0.4590
A0A2G7FTM7_taxID_656916_model_A	A0A8H6GM20_taxID_100902_model	0.4590
A0A166CKA0_taxID_1314776_model	L7JPW8_taxID_1143193_model	0.4590
A0A0C2GMT1_taxID_51022_model	W2TLA4_taxID_51031_model	0.4590
A0A9D4J8T5_taxID_45954_model	A0ABQ9EAR7_taxID_220873_model	0.4590
A0A6V7VXB7_taxID_390850_model	A0A9D4J8T5_taxID_45954_model	0.4590
A0A177WTC8_taxID_403673_model	A0A317XLV9_taxID_1882483_model	0.4590
A0A0V1KD92_taxID_6337_model	A0AAN4ZCE4_taxID_1317129_model	0.4589
A0A024T961_taxID_157072_model	A0A024UP64_taxID_157072_model	0.4589
A0A1Y1HLN7_taxID_105231_model_A	A0A2R6W5V4_taxID_3197_model	0.4589
A0A0C2GMT1_taxID_51022_model	A0AA89BXI1_taxID_66713_model	0.4589
A0A0F8A0A1_taxID_1043627_model	A0A7C8JJK0_taxID_2813651_model	0.4589
A0A2G7FTM7_taxID_656916_model_A	A0A9N8JDS5_taxID_2773715_model_A	0.4589
A0A3N4HYC1_taxID_1160509_model	A0A3N4KYW5_taxID_1392247_model	0.4589
A0A2P5YJV4_taxID_3634_model_A	A0AAP5IG72_taxID_2712845_model_A	0.4589
A0A1V9YBP5_taxID_1202772_model	A0A397EBP2_taxID_112090_model	0.4589
A0A0V1DE70_taxID_45882_model	A0ABD2I4S2_taxID_97005_model	0.4589
A0A3P3YJM5_taxID_37360_model_A	A0AA42B8L4_taxID_1215918_model	0.4588
A0A0D6LVJ5_taxID_53326_model	A0A914S644_taxID_6256_model	0.4588
A0A1L9Q161_taxID_1036611_model_A	A0A8H5U0D3_taxID_48490_model_A	0.4588
A0A6B2KZX3_taxID_1963864_model	A0A6S7IY75_taxID_317549_model_A	0.4588
A0A8H4VJ57_taxID_84607_model	Q54QT1_taxID_44689_model	0.4588
A0A4S4MP01_taxID_2447956_model	A0A6G1MF13_taxID_2813651_model	0.4588
A0A024TEL4_taxID_157072_model	A0A418AQE9_taxID_157072_model	0.4588
A0A3R6VRZ5_taxID_157072_model	A0A418AQE9_taxID_157072_model	0.4588
A0A8H6KGA4_taxID_2175873_model	A0ABQ8R7Z7_taxID_61235_model	0.4588
A0A4P9XG75_taxID_78915_model	A0A4P9YFJ7_taxID_988480_model	0.4588
A0A941BIX2_taxID_2824118_model	H1W0D6_taxID_759273_model	0.4588
A0A8S3SWK0_taxID_6550_model	A0A9W8TQN1_taxID_114810_model	0.4588
A0A2N3MXV9_taxID_41688_model_A	B2VY53_taxID_426418_model	0.4588
A0A8J1T8Q4_taxID_6347_model	A0A8S3R6L7_taxID_6550_model_A	0.4588
A0A1Y2CS79_taxID_329046_model	A0ABR0JJU7_taxID_1016849_model_A	0.4588
A0A8B6CPY6_taxID_29158_model_A	A0AA88XLC0_taxID_66713_model	0.4587
A0A368GS35_taxID_29170_model	A0ACC2TVV6_taxID_34485_model	0.4587
A0AAN7UR73_taxID_326684_model_A	F0XF66_taxID_655863_model	0.4587
A0A8H7WI46_taxID_108018_model_A	A0A9W8DSU2_taxID_417184_model	0.4587
A0A6J4THU7_taxID_1162706_model_A	H1W0D6_taxID_759273_model	0.4587
A0A7C8UE72_taxID_2813651_model	D5GIK5_taxID_656061_model	0.4587
A0A317XLV9_taxID_1882483_model	A0ABQ8FRP3_taxID_1357716_model_A	0.4587
A0A0C2GMT1_taxID_51022_model	A0ABD3VH26_taxID_1069815_model	0.4587
A0A9P6IHM1_taxID_1095194_model	A0AAN5YGU4_taxID_293939_model	0.4586
A0A8B6G9L0_taxID_29158_model_A	A0A8B6GY87_taxID_29158_model_A	0.4586
A0A067C156_taxID_695850_model_A	A0A3R7EK41_taxID_112090_model	0.4586
A0A368GS35_taxID_29170_model	A0AAE0W2I3_taxID_2493646_model	0.4586
A0A4R8T272_taxID_1347389_model	B2VY53_taxID_426418_model	0.4586
A0A8B6CPY6_taxID_29158_model_A	A0A8J1T8Q4_taxID_6347_model	0.4586
A0A0V1I3Y0_taxID_268475_model	A0A8R1Y3G8_taxID_6282_model	0.4586
A0A9D4J8T5_taxID_45954_model	A0AAF3FNB6_taxID_2138241_model	0.4586
A0ABQ8FRP3_taxID_1357716_model_A	F0XF66_taxID_655863_model	0.4586
A0A2N3MXV9_taxID_41688_model_A	A0ABR2XFG3_taxID_138064_model_A	0.4586
A0A0V0S806_taxID_6336_model	A0A6V7VXB7_taxID_390850_model	0.4586
A0AAD4EYT8_taxID_669026_model_A	F9F9P2_taxID_660025_model	0.4586
A0A0V1KD92_taxID_6337_model	A0A914V2B7_taxID_2011161_model	0.4585
A0A5J9TU90_taxID_38414_model	A0A6I9TDV3_taxID_4182_model	0.4585
A0A9P6LG07_taxID_1095194_model_A	A0AAN4PPE5_taxID_293939_model	0.4585
A0A3P6S036_taxID_6269_model	A0A3P6S9E3_taxID_42156_model	0.4585
A0AAD4EYT8_taxID_669026_model_A	A0ABR1UUG8_taxID_1337664_model_A	0.4585
A0A1Y2B8A2_taxID_329046_model	A0A8H6MRC0_taxID_2175907_model	0.4585
A0ABR6YEY6_taxID_2762297_model_A	A0ABT9MUW6_taxID_587533_model_A	0.4585
A0AA39HID6_taxID_289476_model	K1Q6D2_taxID_29159_model	0.4585
A0A6J8DAY9_taxID_42192_model	A0A9D4J8T5_taxID_45954_model	0.4585
A0A2A2L189_taxID_2018661_model	A0A914L211_taxID_6306_model	0.4585
A0A137P4M5_taxID_796925_model	A0AAD5T3C3_taxID_109957_model	0.4585
A0A1Y1HLN7_taxID_105231_model_A	A0ABU0IU28_taxID_400775_model	0.4585
A0A8H7WI46_taxID_108018_model_A	M5CEE4_taxID_1108050_model	0.4584
A0A4E9FIB1_taxID_6279_model	A0A914GX34_taxID_31243_model_A	0.4584
A0A507F3F5_taxID_246404_model	A0ACC3CDQ3_taxID_2788_model	0.4584
A0A8H6GM20_taxID_100902_model	E3REK7_taxID_861557_model	0.4584
A0A914L211_taxID_6306_model	A0A915I8K9_taxID_13658_model	0.4584
A0A365MYK5_taxID_948311_model_A	A0ABR3RK21_taxID_300254_model_A	0.4584
A0A365MYK5_taxID_948311_model_A	D5GIK5_taxID_656061_model	0.4584
A0A498S2C2_taxID_6277_model_A	A0A915N8X1_taxID_6303_model	0.4584
A0AAF5PZK9_taxID_6293_model	A0ABD2KLI7_taxID_97005_model	0.4584
A0A5N6JRM5_taxID_61186_model	N4XMY1_taxID_665024_model	0.4584
A0A7S4AB65_taxID_44445_model	A0A8H3DZ25_taxID_456999_model_A	0.4583
A0A5J9TU90_taxID_38414_model	A0AAV7G5I4_taxID_161865_model	0.4583
A0A4E9FIB1_taxID_6279_model	A0ABD2M5Y3_taxID_157864_model	0.4583
A0A9N8JDS5_taxID_2773715_model_A	W6ZHH7_taxID_930090_model	0.4583
A0A210QHN1_taxID_6573_model_A	A0A6J8BR51_taxID_42192_model_A	0.4583
A0A0V1JHS7_taxID_6337_model	A0A158RAT2_taxID_103827_model	0.4583
A0A365MYK5_taxID_948311_model_A	W7HSW3_taxID_1043628_model	0.4583
A0A9P4U804_taxID_1392251_model	A0AAD4FBU9_taxID_669026_model_A	0.4583
A0A183C149_taxID_36090_model	A0A914C4K9_taxID_290746_model	0.4583
A0A8S3RHI5_taxID_6550_model_A	A0A914GX34_taxID_31243_model_A	0.4583
A0A8H7B393_taxID_1187904_model_A	A0ABR3V8J2_taxID_85995_model	0.4583
A0A9P3PKR9_taxID_47721_model	N1QEG0_taxID_692275_model_A	0.4583
A0A0V1DE70_taxID_45882_model	A0AA36CWW9_taxID_96644_model	0.4582
