cluster_rep	cluster_size	log_cluster_size	agger_type	cys_in_shell	n_agger_members	group_a	group_b	group_c	group_d	group_e	group_f	group_g	group_h	group_i	group_j	group_k	group_l
A0ACB8ZDC5_taxID_185202_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD5UAC9_taxID_447962_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7S2JHL4_taxID_1333877_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A409WEP5_taxID_231916_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A066RUA7_taxID_1654360_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A484G057_taxID_1213857_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAE0NPZ1_taxID_330526_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1H7K5B5_taxID_1233_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2T3YXJ6_taxID_1042311_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A814MII4_taxID_1234261_model_A	1	0.0000	type1	0.0000	1	0	0	0	0	0	0	0	1	0	0	0	0
A0A423VRG5_taxID_448051_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC3CEB8_taxID_2788_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABP6PWQ7_taxID_111803_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC2IRA4_taxID_749465_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2P6U1N3_taxID_3076_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8R1TKI8_taxID_6282_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A418AHC0_taxID_157072_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2U1JAZ7_taxID_133377_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A317SBD7_taxID_42249_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A4U8UYX4_taxID_34508_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A915K057_taxID_13658_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H4VJ57_taxID_84607_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AA36CWW9_taxID_96644_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABV8U584_taxID_1607685_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A210R253_taxID_6573_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A397EYS8_taxID_112090_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8S3SG45_taxID_6550_model	1	0.0000	type1	0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0
A0A915EFF9_taxID_166011_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A163IS79_taxID_5454_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0V0S806_taxID_6336_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6B2KZX3_taxID_1963864_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC1M8E0_taxID_417176_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC1NLV5_taxID_42375_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0V1I3Y0_taxID_268475_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
U1TTP3_taxID_321846_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A934KPH0_taxID_291193_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAI9YQA0_taxID_1209916_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
F2UDJ6_taxID_946362_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9W8MAQ6_taxID_2828524_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6J8BR51_taxID_42192_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1L9TIM4_taxID_1036612_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1Y2B8A2_taxID_329046_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0F4GRH8_taxID_1047168_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABW5MSE8_taxID_1775166_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A915PAR4_taxID_298350_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A926ZFT3_taxID_2949571_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD7UNL2_taxID_2483200_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABR4CSW7_taxID_86028_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H3H4T7_taxID_456999_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2S6H7D7_taxID_173365_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6A4NQJ9_taxID_3870_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABR3RK21_taxID_300254_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H6Q3V1_taxID_1287682_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A5N7CL84_taxID_209559_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H5U0D3_taxID_48490_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A914E230_taxID_290746_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD5BVV2_taxID_4212_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6J8CIJ8_taxID_42192_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAN8JKH5_taxID_87958_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8B8ERQ6_taxID_6565_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1S9S186_taxID_104259_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9N8WL50_taxID_1348616_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2P5YJV4_taxID_3634_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC3CDQ3_taxID_2788_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3N0CP77_taxID_661483_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6A5SIC2_taxID_706981_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD5XEV4_taxID_109957_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABU4HHA2_taxID_1940611_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1X7RRH8_taxID_1276538_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A5N5QPM2_taxID_1582974_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9D4J9N2_taxID_45954_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A409VYZ7_taxID_181874_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A368GCB1_taxID_29170_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9P9IXR3_taxID_1079267_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6J8AZI7_taxID_42192_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC2S7C6_taxID_34485_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7C8MWQ0_taxID_323545_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
T0PU14_taxID_1156394_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0W7VMU8_taxID_398673_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1H1Q0J6_taxID_546871_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9W8GLG1_taxID_417178_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A5P8W6J8_taxID_2653204_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8S3PWU5_taxID_6550_model	1	0.0000	type1	0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0
A0AA40F7U2_taxID_314040_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A397GN90_taxID_41047_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A915KH89_taxID_13658_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0E0H672_taxID_4536_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9P3PKR9_taxID_47721_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABD2LAM1_taxID_157864_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8B8D4J3_taxID_6565_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABD1S787_taxID_205694_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABX2C6M7_taxID_2675748_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A498S2C2_taxID_6277_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABN7UWA3_taxID_4874_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1Y2CTW7_taxID_329046_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A4S4MA69_taxID_1095465_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2T4BQX4_taxID_983965_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC1PD21_taxID_42375_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8K0WPV5_taxID_80388_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC1IX00_taxID_61397_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
K0B2W2_taxID_1229908_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABY8UIY3_taxID_3088_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC2IIZ4_taxID_749465_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A016T0A5_taxID_53326_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A974NRK7_taxID_1407_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AA37L8J5_taxID_700344_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0N0DC34_taxID_179993_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H6XYA6_taxID_2733690_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABR4KUJ7_taxID_1810923_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1V9YBP5_taxID_1202772_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3N4KYW5_taxID_1392247_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7C8MQB2_taxID_323545_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7R9KZT3_taxID_1979941_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
F0YBG0_taxID_44056_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AB34FH03_taxID_1247861_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H3DZ25_taxID_456999_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9N8DN83_taxID_568900_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1I5DX13_taxID_35799_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0V1G4S3_taxID_6337_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABY3QAS2_taxID_2992140_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A941BIX2_taxID_2824118_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABR4MVH6_taxID_2732419_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD5N8G8_taxID_148309_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0D6M6M4_taxID_53326_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
F0WYB1_taxID_890382_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W6SSH7_taxID_1288494_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H6KGA4_taxID_2175873_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8B6GSK0_taxID_29158_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A163HZN4_taxID_5454_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABU9X9V4_taxID_3143436_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A915LHF2_taxID_6303_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1I4XKW7_taxID_578942_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABP8Y9F1_taxID_490570_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0F7RVY0_taxID_49012_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A914V8X7_taxID_2011161_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAE0LYH8_taxID_516989_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2B7XQF2_taxID_1447875_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AA39H3A8_taxID_289476_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAF3EKM6_taxID_2138241_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7R9E5Y2_taxID_170555_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAN8RWQ7_taxID_74498_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9W8TQN1_taxID_114810_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2S6CD10_taxID_357750_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6J8CL61_taxID_42192_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2P7NYA8_taxID_2116706_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2HCB5_taxID_306901_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC2HA47_taxID_75939_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A5B8MIF6_taxID_1764295_model	1	0.0000	type1	0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0
A0AA48LWU8_taxID_556182_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3S0ZXU8_taxID_188477_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A168BK43_taxID_1081108_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AA88XKK9_taxID_66713_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAF3EKL4_taxID_2138241_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1Y2HIE7_taxID_765915_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9W9CD07_taxID_1932322_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0V1KR57_taxID_6335_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABY7ET59_taxID_6604_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8B8F0Y1_taxID_6565_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABT4KNP9_taxID_520838_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AA88XLC0_taxID_66713_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACB7PGA3_taxID_1854479_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A388KHX6_taxID_69332_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H3S9D4_taxID_91492_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD3DIW9_taxID_47775_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A4P9XG75_taxID_78915_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1Y2C7D2_taxID_329046_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7S4C8S2_taxID_73025_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H4QR39_taxID_354080_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
S3CMF3_taxID_1116229_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABT9MUW6_taxID_587533_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABY7EU89_taxID_6604_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
K1X411_taxID_1072389_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8S4Q9N2_taxID_6347_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9I9CEY5_taxID_3656_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2S6BQA0_taxID_357750_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A914S644_taxID_6256_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A913YCG3_taxID_2652724_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A084FV70_taxID_563466_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
B2VY53_taxID_426418_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1I4T9J4_taxID_44574_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2H1GBQ4_taxID_1276532_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7S0FYS9_taxID_73915_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A423WHC4_taxID_252740_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0R3RX42_taxID_1147741_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8J3MXC0_taxID_2778364_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A914MBW5_taxID_6306_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0V1JHS7_taxID_6337_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9E7GPQ8_taxID_320322_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A250X2B4_taxID_1157962_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A6P8I080_taxID_6105_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ABR1UUG8_taxID_1337664_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC1PQ96_taxID_42375_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3R6Z2B6_taxID_112090_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A7S7SGR7_taxID_1473598_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0ACC1L5T1_taxID_1286919_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9P6LG07_taxID_1095194_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3R7EK41_taxID_112090_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A9Q6S7U7_taxID_75105_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAU9XFP2_taxID_46732_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAU9WI44_taxID_46732_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
W7F0B3_taxID_930091_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A067BRT6_taxID_695850_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1I4RJF6_taxID_44574_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1Y2CS79_taxID_329046_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2N8UKW6_taxID_72559_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3P7DNC2_taxID_6293_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A4R8T272_taxID_1347389_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8K0IA90_taxID_13894_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8J1T8Q4_taxID_6347_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A8H6ZUP2_taxID_5322_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAD6IJM2_taxID_5083_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3P6S036_taxID_6269_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0H1BRE8_taxID_2060906_model_A	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAU9WDB8_taxID_46732_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2C5YKI6_taxID_2004952_model	1	0.0000	unassigned	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AA36JK50_taxID_2562239_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AAU7B3G6_taxID_2997339_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
F9FW19_taxID_660025_model_A	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
W4H234_taxID_112090_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A914C4K9_taxID_290746_model	1	0.0000	unassigned	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0
