accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0ABR1WWJ4	1337664		JAQQWN010000004	KAK8087534.1	Genomic_DNA	1
A0ABR1WX78	1337664		JAQQWN010000004	KAK8087751.1	Genomic_DNA	1
A0ABR2JC89	335852		JAPCWZ010000003	KAK8875316.1	Genomic_DNA	1
A0ABR2JHH4	335852		JAPCWZ010000002	KAK8877053.1	Genomic_DNA	1
A0ABR2V4E2	138068		JARVKF010000157	KAK9421778.1	Genomic_DNA	1
A0ABR2XJX2	138064		JARVKM010000044	KAK9774120.1	Genomic_DNA	1
A0ABR2Y9L4	138064		JARVKM010000001	KAK9783850.1	Genomic_DNA	1
A0ABR3CWN2	420778		JAJVCZ030000001	KAL0265323.1	Genomic_DNA	1
A0ABR3TDY0	856260		JAKEKT020000087	KAL1637631.1	Genomic_DNA	1
A0ABR3TL16	856260		JAKEKT020000052	KAL1640263.1	Genomic_DNA	1
A0ABR3UZ44	48095		JBHGVX010000001	KAL1801727.1	Genomic_DNA	1
A0ABR3WV06	127596		JAWRVE010000050	KAL1867504.1	Genomic_DNA	1
A0ABR4BSY9	86028		JAZHXI010000021	KAL2060772.1	Genomic_DNA	1
A0ABR4EBK6	105482		JBAWTH010000072	KAL2279775.1	Genomic_DNA	1
A0ABR4EVQ9	105482		JBAWTH010000024	KAL2286535.1	Genomic_DNA	2
A0ABR4MW11	2732419		JADGIZ020000108	KAL2911454.1	Genomic_DNA	1
A0ABR4NFV2	2732419		JADGIZ020000006	KAL2918408.1	Genomic_DNA	1
A0ABR8BHZ7	2692909		JACJQL010000030	MBD2253314.1	Genomic_DNA	1
A0ABT1P7V4	1387313		JANFNH010000003	MCQ4041456.1	Genomic_DNA	1
A0ABU2S4D8	3075532		JAVREV010000007	MDT0443832.1	Genomic_DNA	1
A0ABU3ASL9	3075520		JAVRFH010000022	MDT0612815.1	Genomic_DNA	1
A0ABU6U5W4	79078		JASCZI010120843	MED6155603.1	Genomic_DNA	1
A0ABV1TI03	3154389		JBEOZM010000006	MER6269172.1	Genomic_DNA	1
A0ABV4P1X4	393907		JBGMEK010000038	MFA0812345.1	Genomic_DNA	1
A0ABV5QIU7	67361		JBHMCT010000005	MFB9553430.1	Genomic_DNA	1
A0ABV6HFH7	760123		JBHLWO010000001	MFC0316900.1	Genomic_DNA	1
A0ABV6TPR0	67337		JBHMQV010000009	MFC0847777.1	Genomic_DNA	1
A0ABV7MFU4	1300275		JBHRVD010000001	MFC3320715.1	Genomic_DNA	1
A0ABV9VFU7	66869		JBHSJE010000009	MFC4982048.1	Genomic_DNA	1
A0ABW0JGR8	633153		JBHSMK010000002	MFC5435016.1	Genomic_DNA	1
A0ABW2ECH6	68282		JBHSYM010000080	MFC7016482.1	Genomic_DNA	1
A0ABW8JVC8	363848		JADIKM010000003	MFK2905104.1	Genomic_DNA	1
A0ABW9IRU2	33899		JBJVNE010000016	MFM9650355.1	Genomic_DNA	1
A0ABY0FWW0	119927		PDXF01000066	RYN91367.1	Genomic_DNA	1
A0ABY0HL93	155416		QJNS01000009	RYO94578.1	Genomic_DNA	1
A0ABY3YVG1	132474		CP094298	UNZ01938.1	Genomic_DNA	1
A0ABY6UFL4	29856		CABFNS010000812	VUC30006.1	Genomic_DNA	1
A0ABZ1QTL9	67280		CP108038	WUN86037.1	Genomic_DNA	1
A0ABZ1W8D9	68217		CP108482	WUS57102.1	Genomic_DNA	1
A0ABZ1XJX8	67326		CP109019	WUT83820.1	Genomic_DNA	1
A0ABZ1ZKP5	1892		CP109491	WUX39030.1	Genomic_DNA	1
A0ABZ2X6I5	5515		CP151264	WZH47647.1	Genomic_DNA	1
A0ACA9UMC9	1349383		CADEHS020000569	CAG9954457.1	Genomic_DNA	1
A0ACB6FRC5	167740		PDWZ02000004	KAB2106981.1	Genomic_DNA	1
A0ACB6QHH6	673940		MU003525	KAF2466428.1	Genomic_DNA	1
A0ACB6Z417	370292		MU118149	KAF9644279.1	Genomic_DNA	1
A0ACB6Z4V4	370292		MU118154	KAF9644191.1	Genomic_DNA	1
A0ACB6Z8Q8	370292		MU118071	KAF9645988.1	Genomic_DNA	1
A0ACB6Z8T5	370292		MU118071	KAF9645987.1	Genomic_DNA	1
A0ACB6ZCG4	370292		MU118033	KAF9647450.1	Genomic_DNA	1
A0ACB6ZD36	370292		MU118033	KAF9647444.1	Genomic_DNA	1
A0ACB6ZF33	370292		MU118021	KAF9648026.1	Genomic_DNA	1
A0ACB6ZI71	370292		MU118000	KAF9649244.1	Genomic_DNA	1
A0ACB6ZPA1	370292		MU117976	KAF9651409.1	Genomic_DNA	1
A0ACB8QEM8	1314806		MU273631	KAI0030268.1	Genomic_DNA	1
A0ACB8S060	40419		MU275873	KAI0049390.1	Genomic_DNA	1
A0ACB8SK53	48021		MU277267	KAI0056310.1	Genomic_DNA	1
A0ACC1SAF0	57161		JANRMS010000709	KAJ3535473.1	Genomic_DNA	1
A0ACC1TW98	2804960		MU795200	KAJ3808755.1	Genomic_DNA	1
A0ACC1U033	2804960		MU795111	KAJ3810263.1	Genomic_DNA	1
A0ACC1UC83	2804960		MU794961	KAJ3814752.1	Genomic_DNA	1
A0ACC2TPI5	34485		QTSX02002266	KAJ9076564.1	Genomic_DNA	1
A0ACC2TVV6	34485		QTSX02002142	KAJ9078616.1	Genomic_DNA	1
A0ACC3YE67	5467		VUJX02000012	KAL0930091.1	Genomic_DNA	1
A0ACC3YNG7	5467		VUJX02000008	KAL0933454.1	Genomic_DNA	1
A0ACC3YY16	5467		VUJX02000005	KAL0936853.1	Genomic_DNA	1
A0ACD3ALF2	181527		ML208402	TFK66538.1	Genomic_DNA	1
A0ACD3AUA0	181527		ML208341	TFK68911.1	Genomic_DNA	1
A0ACD3AWL0	181527		ML208318	TFK70138.1	Genomic_DNA	1
A0ACD3AYU9	181527		ML208309	TFK70685.1	Genomic_DNA	1
A0ACD3B3W8	181527		ML208286	TFK72334.1	Genomic_DNA	1
A8MZV5	240176		AACS02000001	EAU93528.2	Genomic_DNA	1
B1VTI5	455632		AB214954	BAD99129.1	Genomic_DNA	3
C0NAP3	447093		GG663363	EEH10734.1	Genomic_DNA	1
C6H4P2						0
C7FF04	5341		GU936494	ADE67053.1	Genomic_DNA	2
C7Z2S7	660122		GG698907	EEU41530.1	Genomic_DNA	1
C9SDX6	526221		DS985216	EEY16462.1	Genomic_DNA	1
D6RTB9	224537		AB530136	BAJ08174.1	Genomic_DNA	1
D8QCT3						0
E3QW88	645133		GG697388	EFQ35122.1	Genomic_DNA	1
F0UIU7						0
F9FH57						0
F9G095						0
G2XHL1	498257		DS572721	EGY19305.1	Genomic_DNA	1
G4NKN0	242507		CM001237	EHA46619.1	Genomic_DNA	1
G9MT56	413071		ABDF02000006	EHK23098.1	Genomic_DNA	1
H1V3M6						0
H3GPM1	164328					0
I1RIA1	229533		HG970333	CEF78353.1	Genomic_DNA	1
I1RKU0	229533		HG970333	CEF79542.1	Genomic_DNA	1
I1S3N0	229533		HG970334	CEF88036.1	Genomic_DNA	1
J3P204	644352					0
J9DAB6	1003232		AFBI03000015	EJW04676.1	Genomic_DNA	1
K1Q1M0						0
K1QL10						0
K3V476	1028729		AFNW01000623	EKJ67649.1	Genomic_DNA	1
K3VMY6	1028729		AFNW01000078	EKJ76104.1	Genomic_DNA	1
K3VNQ2	1028729		AFNW01000070	EKJ76534.1	Genomic_DNA	1
K3W2E2	1028729		AFNW01000058	EKJ77495.1	Genomic_DNA	1
K4CMI2	4081					0
K5X6W9	597362		JH971391	EKM78963.1	Genomic_DNA	1
L2FJE7	1213859		ANPB02000008	KAF4478182.1	Genomic_DNA	1
L7JFX0						0
L8WSR9	983506		AFRT01001601	ELU39832.1	Genomic_DNA	1
M5BK46						0
M5BUD5						0
M5BUU7						0
M5C284	1108050		LN679142	CEL60115.1	Genomic_DNA	1
M5C3H9						0
M5C3Z3						0
M5C4G3						0
M5CAY8						0
M5CEE4						0
M5CF11						0
M5CFB1						0
M5G7D8	1858805		JH795863	EJU01752.1	Genomic_DNA	1
M9MF75						0
N1QEA3	692275		KB456269	EMF09257.1	Genomic_DNA	1
N1RBZ8	2502994		KB726994	EMT62881.1	Genomic_DNA	1
N4UL04						0
N4UQ85						0
Q2KH48						0
Q876W6	5518		AF359361	AAO34676.1	Genomic_DNA	3
Q876X8	5514		PXOF01000086	RGP67086.1	Genomic_DNA	1
Q8J2V6	5518		AB060689	BAC22112.1	Genomic_DNA	1
Q9ZN72						0
S0EEY2	1279085		HF679031	CCT73319.1	Genomic_DNA	1
S0EK23	1279085		HF679032	CCT74227.1	Genomic_DNA	1
S7QB03	670483		KB469299	EPQ57106.1	Genomic_DNA	1
S7RR67	670483		KB469299	EPQ57105.1	Genomic_DNA	1
T0JZ71						0
T0PRD1	1156394		JH767402	EQC24776.1	Genomic_DNA	1
T0PYC1	1156394		JH767175	EQC30534.1	Genomic_DNA	1
T0QF04	1156394		JH767160	EQC33326.1	Genomic_DNA	1
T0R5J2	1156394		JH767402	EQC24777.1	Genomic_DNA	1
T0RZX0	1156394		JH767142	EQC38108.1	Genomic_DNA	1
T0S5P9	1156394		JH767142	EQC37997.1	Genomic_DNA	1
U1G4R5	1263415		KE721111	ERF72312.1	Genomic_DNA	1
V2XA83	1381753		AWSO01000425	ESK90622.1	Genomic_DNA	1
V4AN59	225164		KB201701	ESO95046.1	Genomic_DNA	1
V5F1K6	1365824		KI545854	EST09179.1	Genomic_DNA	1
V6JZ27	1352936		AWQX01000254	EST25053.1	Genomic_DNA	1
W3VR61	84754		AWNI01000008	ETS64064.1	Genomic_DNA	1
W3XKA5	1229662		KI912109	ETS86478.1	Genomic_DNA	1
W4FLQ6						0
W4FWJ0						0
W4H0X6						0
W4H175						0
W4HDG1	112090		MZMZ02000724	RQM30487.1	Genomic_DNA	1
W4JV62	747525		KI925463	ETW77359.1	Genomic_DNA	1
W4K9G6	747525		KI925458	ETW81995.1	Genomic_DNA	1
W6XVD7	930089		KI964734	EUC29678.1	Genomic_DNA	1
W7EVG9	930091		KI968702	EUN30984.1	Genomic_DNA	1
W7MX41	334819		CM000586	EWG52369.1	Genomic_DNA	2
W7N1T7	334819		CM000581	EWG54110.1	Genomic_DNA	2
W7N7V8	334819		CM000587	EWG55834.1	Genomic_DNA	2
W9HTB0						0
W9HWL9						0
W9JDD1						0
W9JHD7						0
W9NIJ9						0
W9NQH6						0
W9PB89						0
W9ZGG9						0
W9ZTK4						0
X0C2Q9	1089458		JH658389	EXK85458.1	Genomic_DNA	1
X0HS28						0
X0HXW6						0
X0K306						0
X0LKA4						0
X0MMS0						0
X8J2P3						0
X8J344						0
X8J3V1						0
X8J3V9						0
X8J9M9						0
X8J9Q9						0
X8JHD7						0
X8JJS5						0
X8JTX8						0
