protein_id	pfam
KAH7082312	PF00743|Flavin-binding monooxygenase-like
KAH7082313	PF02515|CoA-transferase family III
KAH7082314	PF01738|Dienelactone hydrolase family
KAH7082315	
KAH7082316	PF19501|PcRGLX-like N-terminal RIFT barrel domain;PF21345|PcRGLX-like protein central beta sandwich domain;PF21346|PcRGLX-like protein C-terminal alpha/alpha toroid domain
KAH7082317	PF01494|FAD binding domain
KAH7082318	PF26727|Domain of unknown function (DUF8242)
KAH7260809	PF09749|Uncharacterised conserved protein
KAH7260810	PF08316|Pal1 cell morphology protein
KAH7260811	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
KAH7260812	PF04791|LMBR1-like membrane protein
KAH7260813	PF22586|ANCHR-like B-box zinc-binding domain
KAH7260814	PF11051|Mannosyltransferase putative
KAH7260815	PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain
KAH7260816	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAH7260817	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAH7260818	PF11807|Mycotoxin biosynthesis protein UstYa
KAH7260820	PF01757|Acyltransferase domain
KAH7260821	PF01432|Peptidase family M3
KAH7260822	PF11807|Mycotoxin biosynthesis protein UstYa
KAH7260823	PF07690|Major Facilitator Superfamily
KAH7260824	PF14479|Prion-inhibition and propagation;PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAH7260825	
KAH7260826	
KAH7260827	PF01476|LysM domain
KAH7260828	PF23584|Domain of unknown function (DUF7136)
KAH7260829	PF23584|Domain of unknown function (DUF7136)
KAH7347665	PF00083|Sugar (and other) transporter
KAH7347666	PF00248|Aldo/keto reductase family
KAH7347667	PF08719|NADAR domain
KAH7347668	PF04280|Tim44-like domain
KAH7347669	PF09362|Domain of unknown function (DUF1996)
KAH7347670	PF00411|Ribosomal protein S11
KAH7347671	PF05903|PPPDE putative peptidase domain
KAH7347672	PF01926|50S ribosome-binding GTPase;PF06071|Protein of unknown function (DUF933)
KAH7347673	PF03033|Glycosyltransferase family 28 N-terminal domain;PF06722|Erythromycin biosynthesis protein CIII-like, C-terminal domain
KAH7347674	PF01284|Membrane-associating domain
KAH7347676	PF00734|Fungal cellulose binding domain;PF03443|Auxiliary Activity family 9 (formerly GH61)
KAH7347677	PF07998|Peptidase family M54
KAH7347678	PF01368|DHH family, N-terminal domain
KAH7347679	PF00082|Subtilase family;PF06280|Fn3-like domain
KAH7347680	PF00378|Enoyl-CoA hydratase/isomerase
KAH7347681	PF03372|Endonuclease/Exonuclease/phosphatase family
KAH7347682	
KAH7347683	PF11710|G protein-coupled glucose receptor regulating Gpa2
KAH7347684	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAH7347685	PF20684|Fungal rhodopsin domain
KAH9845036	
KAH9845037	PF01416|tRNA pseudouridine synthase
KAH9845038	PF02002|TFIIE alpha subunit
KAH9845040	
KAH9845041	
KAH9845042	PF03911|Sec61beta family
KAH9845043	PF00248|Aldo/keto reductase family
KAH9845044	
KAH9845045	PF12814|Meiotic cell cortex C-terminal pleckstrin homology
KAH9845046	PF00097|Zinc finger, C3HC4 type (RING finger);PF00642|Zinc finger C-x8-C-x5-C-x3-H type (and similar)
KAH9845047	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF00702|haloacid dehalogenase-like hydrolase;PF13246|P-type ATPase, cytoplasmic domain N
KAH9845048	
KAH9845049	PF00920|Dihydroxy-acid/6-phosphogluconate dehydratase N-terminal;PF24877|Dihydroxy-acid/6-phosphogluconate dehydratase C-terminal
KAJ3485638	PF01757|Acyltransferase domain
KAJ3485639	PF01432|Peptidase family M3
KAJ3485640	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ3485642	
KAJ5184008	
KAJ5184009	PF01223|DNA/RNA non-specific endonuclease
KAJ5184010	PF03659|Glycosyl hydrolase family 71
KAJ5184011	
KAJ5184012	PF00891|O-methyltransferase domain
KAJ5184013	PF00817|impB/mucB/samB family;PF11799|impB/mucB/samB family C-terminal domain;PF14377|Ubiquitin binding region;PF16727|DNA repair protein REV1 C-terminal domain;PF21999|DNA polymerase-iota, thumb domain
KAJ5184014	PF04199|Putative cyclase
KAJ5184015	PF00328|Histidine phosphatase superfamily (branch 2)
KAJ5184016	PF12697|Alpha/beta hydrolase family
KAJ5184017	
KAJ5184019	
KAJ5184020	PF00155|Aminotransferase class I and II
KAJ5184021	PF07774|ER membrane protein complex subunit 1, second beta-propeller;PF25293|EMC1 N-terminal beta-propeller domain
KAJ5184022	PF02656|Domain of unknown function (DUF202)
KAJ5184023	PF06912|Protein of unknown function (DUF1275)
KAJ5184024	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF01070|FMN-dependent dehydrogenase
KAJ5184025	PF04082|Fungal specific transcription factor domain
KAJ5184026	PF12697|Alpha/beta hydrolase family
KAJ5184027	PF08433|Chromatin associated protein KTI12
KAJ5184028	PF00450|Serine carboxypeptidase
KAJ8064622	
KAJ8064623	PF00557|Metallopeptidase family M24;PF01321|Creatinase/Prolidase N-terminal domain;PF16188|C-terminal region of peptidase_M24;PF16189|Creatinase/Prolidase N-terminal domain
KAJ8064624	PF07738|Sad1 / UNC-like C-terminal
KAJ8064625	PF07690|Major Facilitator Superfamily
KAJ8064626	PF00067|Cytochrome P450
KAJ8064627	PF20684|Fungal rhodopsin domain
KAJ8064628	PF00067|Cytochrome P450
KAJ8064629	PF00067|Cytochrome P450
KAJ8064630	
KAJ8064631	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ8064633	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ8064634	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ8064635	PF00891|O-methyltransferase domain
KAJ8064636	PF00891|O-methyltransferase domain
KAJ8064637	PF00891|O-methyltransferase domain
KAJ8064638	PF00891|O-methyltransferase domain
KAJ8064639	PF01853|MOZ/SAS family;PF16866|PHD-finger;PF17772|MYST family zinc finger domain
KAJ8064640	PF15879|NADH-ubiquinone oxidoreductase MWFE subunit
KAJ8064641	PF07690|Major Facilitator Superfamily
KAJ8064642	PF09809|Mitochondrial ribosomal protein L27
KAJ8070707	
KAJ8070708	PF01565|FAD binding domain
KAJ8070709	PF13417|Glutathione S-transferase, N-terminal domain;PF22041|Glutathione S-transferase, C-terminal domain
KAJ8070710	
KAJ8070711	
KAJ8070712	PF11374|Protein of unknown function (DUF3176)
KAJ8070713	
KAJ8070714	PF24494|Domain of unknown function (DUF7587)
KAJ8070715	
KAJ8070716	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAJ8070718	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ8070719	
KAJ8070720	
KAJ8070721	PF01217|Clathrin adaptor complex small chain
KAJ8070722	PF01300|Telomere recombination;PF03481|Threonylcarbamoyl-AMP synthase, C-terminal domain
KAJ8070723	
KAJ8070724	
KAJ8070725	PF00072|Response regulator receiver domain;PF00512|His Kinase A (phospho-acceptor) domain;PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
KAJ8070726	PF00072|Response regulator receiver domain;PF00512|His Kinase A (phospho-acceptor) domain;PF01590|GAF domain;PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
KAJ8070727	PF00227|Proteasome subunit
KAJ8113015	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ8113016	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ9143368	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAJ9143369	
KAJ9143370	PF13847|Methyltransferase domain
KAJ9143371	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region;PF24357|ABC transporter TMD0 domain
KAJ9143372	PF03169|OPT oligopeptide transporter protein
KAJ9143373	
KAJ9143374	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ9143375	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ9143376	PF00264|Common central domain of tyrosinase
KAJ9143494	PF03169|OPT oligopeptide transporter protein
KAJ9143495	PF03572|Peptidase family S41;PF23658|CPAF-like PDZ domain
KAJ9143515	PF01266|FAD dependent oxidoreductase
KAJ9143516	PF07690|Major Facilitator Superfamily
KAJ9143517	PF00067|Cytochrome P450
KAJ9143518	PF13520|Amino acid permease
KAJ9143519	PF00004|ATPase family associated with various cellular activities (AAA);PF22942|Domain of unknown function (DUF7025)
KAJ9143520	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAJ9143521	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAJ9143522	PF00106|short chain dehydrogenase
KAJ9143524	PF04082|Fungal specific transcription factor domain
KAJ9624300	PF14534|Domain of unknown function (DUF4440)
KAJ9624301	
KAJ9624302	PF00226|DnaJ domain
KAJ9624303	PF00498|FHA domain
KAJ9624304	PF03959|Serine hydrolase (FSH1)
KAJ9624305	PF00043|Glutathione S-transferase, C-terminal domain;PF02798|Glutathione S-transferase, N-terminal domain
KAJ9624306	
KAJ9624307	PF00330|Aconitase family (aconitate hydratase);PF00694|Aconitase C-terminal domain
KAJ9624308	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain
KAJ9624309	PF04082|Fungal specific transcription factor domain
KAJ9624311	PF13640|2OG-Fe(II) oxygenase superfamily
KAJ9624312	PF00069|Protein kinase domain
KAJ9624313	
KAJ9624314	
KAJ9624315	PF00144|Beta-lactamase;PF26335|Beta-lactamase-like ARB_00930-like, C-terminal domain
KAJ9624316	PF00324|Amino acid permease
KAJ9624317	PF01244|Membrane dipeptidase (Peptidase family M19)
KAJ9624318	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAJ9624319	
KAJ9624320	PF00106|short chain dehydrogenase
KAK0388443	PF00226|DnaJ domain;PF00684|DnaJ central domain;PF01556|DnaJ C terminal domain
KAK0388444	PF04157|EAP30/Vps36 family
KAK0388445	PF00481|Protein phosphatase 2C
KAK0388446	PF03357|Snf7
KAK0388447	PF12763|EH domain
KAK0388448	PF03999|Microtubule associated protein (MAP65/ASE1 family)
KAK0388449	
KAK0388450	PF03659|Glycosyl hydrolase family 71
KAK0388451	
KAK0388452	PF00734|Fungal cellulose binding domain;PF03443|Auxiliary Activity family 9 (formerly GH61)
KAK0388454	
KAK0388455	
KAK0388456	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAK0388457	PF07690|Major Facilitator Superfamily
KAK0388458	PF00575|S1 RNA binding domain;PF05843|Suppressor of forked protein (Suf);PF23459|RRP5 S1 domain;PF24685|RRP5 OB-fold domain
KAK0388459	PF26147|YMC0/YMC35 alpha/beta hydrolase domain
KAK0388460	PF00675|Insulinase (Peptidase family M16);PF05193|Peptidase M16 inactive domain
KAK0388461	PF00498|FHA domain;PF17123|RING-like zinc finger
KAK0388462	PF04840|Vps16, C-terminal region;PF04841|Vps16, N-terminal region
KAK0388463	PF08614|Autophagy protein 16 (ATG16)
KAK0958415	PF28374|Mitochondrial ribosomal protein mS27
KAK0958416	PF07690|Major Facilitator Superfamily
KAK0958417	PF08618|Transcription factor Opi1
KAK0958418	PF00005|ABC transporter;PF01061|ABC-2 type transporter;PF06422|CDR ABC transporter;PF14510|ABC-transporter N-terminal
KAK0958419	PF07110|EthD domain
KAK0958420	
KAK0958421	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KAK0958422	PF11931|SF3a60/Prp9 C-terminal;PF12108|Splicing factor SF3a60 binding domain;PF12171|Zinc-finger double-stranded RNA-binding;PF16837|Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
KAK0958423	PF00083|Sugar (and other) transporter
KAK0958424	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF11578|Protein of unknown function (DUF3237);PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
KAK0958426	PF00687|Ribosomal protein L1p/L10e family
KAK0958427	PF00293|NUDIX domain;PF09296|NADH pyrophosphatase-like rudimentary NUDIX domain;PF09297|NADH pyrophosphatase zinc ribbon domain
KAK0958428	PF06148|COG2 N-terminal
KAK0958429	
KAK0967982	
KAK0967983	PF02630|SCO1/SenC
KAK0967984	PF00400|WD domain, G-beta repeat;PF12265|Histone-binding protein RBBP4 or subunit C of CAF1 complex
KAK0967985	PF13869|Nucleotide hydrolase
KAK0967986	
KAK0967987	
KAK0967988	
KAK0967989	PF06148|COG2 N-terminal
KAK0967990	PF00293|NUDIX domain;PF09296|NADH pyrophosphatase-like rudimentary NUDIX domain;PF09297|NADH pyrophosphatase zinc ribbon domain
KAK0967991	PF00687|Ribosomal protein L1p/L10e family
KAK0967993	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
KAK0967994	PF11578|Protein of unknown function (DUF3237)
KAK0967995	PF00083|Sugar (and other) transporter
KAK0967996	PF11931|SF3a60/Prp9 C-terminal;PF12171|Zinc-finger double-stranded RNA-binding;PF16837|Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
KAK0967997	PF01061|ABC-2 type transporter
KAK0967998	PF07110|EthD domain
KAK0967999	
KAK0968000	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KAK0968001	PF00005|ABC transporter;PF01061|ABC-2 type transporter;PF06422|CDR ABC transporter;PF14510|ABC-transporter N-terminal;PF19055|ABC-2 type transporter
KAK0968002	PF08618|Transcription factor Opi1
KAK0971810	PF07690|Major Facilitator Superfamily
KAK0971811	PF08618|Transcription factor Opi1
KAK0971812	PF00005|ABC transporter;PF01061|ABC-2 type transporter;PF06422|CDR ABC transporter;PF14510|ABC-transporter N-terminal;PF19055|ABC-2 type transporter
KAK0971813	PF07110|EthD domain
KAK0971814	
KAK0971815	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KAK0971816	PF11931|SF3a60/Prp9 C-terminal;PF12108|Splicing factor SF3a60 binding domain;PF12171|Zinc-finger double-stranded RNA-binding;PF16837|Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
KAK0971817	PF00083|Sugar (and other) transporter
KAK0971818	PF11578|Protein of unknown function (DUF3237)
KAK0971819	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
KAK0971821	PF00687|Ribosomal protein L1p/L10e family
KAK0971822	PF00293|NUDIX domain;PF09296|NADH pyrophosphatase-like rudimentary NUDIX domain;PF09297|NADH pyrophosphatase zinc ribbon domain
KAK0971823	PF06148|COG2 N-terminal
KAK0971824	
KAK0971825	
KAK0971826	
KAK0971827	PF13869|Nucleotide hydrolase
KAK0971828	PF00400|WD domain, G-beta repeat;PF12265|Histone-binding protein RBBP4 or subunit C of CAF1 complex
KAK0971829	PF03159|XRN 5'-3' exonuclease N-terminus;PF17846|Xrn1 helical domain;PF18129|Xrn1 SH3-like domain;PF18332|Exoribonuclease Xrn1 D1 domain;PF18334|Exoribonuclease Xrn1 D2/D3 domain
KAK0971830	PF03446|NAD binding domain of 6-phosphogluconate dehydrogenase;PF14833|NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
KAK1564071	
KAK1564072	PF00734|Fungal cellulose binding domain;PF03443|Auxiliary Activity family 9 (formerly GH61)
KAK1564074	PF03067|Lytic polysaccharide mono-oxygenase, cellulose-degrading
KAK1564075	PF00083|Sugar (and other) transporter
KAK1842737	PF01266|FAD dependent oxidoreductase
KAK1842738	PF03770|Inositol polyphosphate kinase
KAK1842739	
KAK1842740	PF07690|Major Facilitator Superfamily
KAK1842741	PF12697|Alpha/beta hydrolase family
KAK1842742	
KAK1842743	
KAK1842744	PF11807|Mycotoxin biosynthesis protein UstYa
KAK1842745	PF11807|Mycotoxin biosynthesis protein UstYa
KAK1842746	
KAK1842748	
KAK1842749	
KAK1842750	
KAK1842751	PF00153|Mitochondrial carrier protein
KAK1842752	PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAK1842753	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAK1842754	
KAK1855899	PF13489|Methyltransferase domain
KAK1855900	PF28293|Biotrophy-associated secreted protein 2
KAK1855901	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAK1855902	PF01757|Acyltransferase domain
KAK1855903	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAK1855904	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAK1855905	
KAK1855906	PF26146|PI-PLC X 1
KAK1855907	
KAK1855908	PF11807|Mycotoxin biosynthesis protein UstYa
KAK1855910	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region;PF24357|ABC transporter TMD0 domain
KAK1855911	PF00083|Sugar (and other) transporter
KAK1855912	PF00295|Glycosyl hydrolases family 28
KAK1855913	PF07519|Tannase and feruloyl esterase
KAK1855914	PF05426|Alginate lyase
KAK1855915	PF00083|Sugar (and other) transporter
KAK1855916	PF07690|Major Facilitator Superfamily
KAK1855917	PF00291|Pyridoxal-phosphate dependent enzyme;PF00581|Rhodanese-like domain
KAK1855918	PF07690|Major Facilitator Superfamily
KAK1855919	PF01593|Flavin containing amine oxidoreductase
KAK2025695	PF00005|ABC transporter;PF01061|ABC-2 type transporter;PF06422|CDR ABC transporter;PF14510|ABC-transporter N-terminal
KAK2025696	PF14124|Domain of unknown function (DUF4291)
KAK2025697	PF00001|7 transmembrane receptor (rhodopsin family)
KAK2025698	PF05730|CFEM domain;PF20684|Fungal rhodopsin domain
KAK2025699	PF07690|Major Facilitator Superfamily
KAK2025700	
KAK2025701	
KAK2025702	
KAK2025703	PF00083|Sugar (and other) transporter
KAK2025704	PF03067|Lytic polysaccharide mono-oxygenase, cellulose-degrading
KAK2025706	PF00734|Fungal cellulose binding domain;PF03443|Auxiliary Activity family 9 (formerly GH61)
KAK2025707	
KAK2025708	
KAK2025709	
KAK2025710	PF04082|Fungal specific transcription factor domain
KAK2025711	PF00169|PH domain;PF00620|RhoGAP domain
KAK2025712	
KAK2025713	
KAK2025714	
KAK2025715	PF01544|CorA-like Mg2+ transporter protein
KAK2756356	PF07690|Major Facilitator Superfamily
KAK2756357	PF13229|Right handed beta helix region
KAK2756358	
KAK2756359	PF07690|Major Facilitator Superfamily
KAK2756360	PF00326|Prolyl oligopeptidase family
KAK2756361	
KAK2756362	
KAK2756363	
KAK2756364	PF11807|Mycotoxin biosynthesis protein UstYa
KAK2756365	
KAK2756367	
KAK2756368	
KAK2756369	PF00153|Mitochondrial carrier protein
KAK2756370	PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAK2756371	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAK2756372	
KAK2756373	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAK2756374	
KAK2756375	
KAK2756376	
KAK3051090	PF07690|Major Facilitator Superfamily
KAK3051091	
KAK3051092	PF00179|Ubiquitin-conjugating enzyme
KAK3051093	
KAK3051094	PF02230|Phospholipase/Carboxylesterase
KAK3051095	PF12585|Virulence factor CipC-like
KAK3051096	
KAK3051097	
KAK3051098	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KAK3051099	PF11931|SF3a60/Prp9 C-terminal;PF12108|Splicing factor SF3a60 binding domain;PF12171|Zinc-finger double-stranded RNA-binding;PF16837|Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
KAK3051101	PF01485|IBR domain, a half RING-finger domain;PF22191|IBR domain
KAK3051102	PF02458|Transferase family
KAK3051103	
KAK3051104	PF04573|Signal peptidase subunit
KAK3051105	PF00651|BTB/POZ domain
KAK3051106	
KAK3051107	
KAK3051108	PF01227|GTP cyclohydrolase I
KAK3051109	PF00069|Protein kinase domain
KAK3051110	PF01083|Cutinase
KAK3360529	PF09362|Domain of unknown function (DUF1996)
KAK3360530	PF00326|Prolyl oligopeptidase family;PF00930|Dipeptidyl peptidase IV (DPP IV) N-terminal region
KAK3360531	PF03061|Thioesterase superfamily
KAK3360532	
KAK3360533	
KAK3360534	PF03188|Eukaryotic cytochrome b561
KAK3360535	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAK3360536	
KAK3360537	
KAK3360538	
KAK3360540	
KAK3360541	PF11807|Mycotoxin biosynthesis protein UstYa
KAK3360542	
KAK3360543	PF03188|Eukaryotic cytochrome b561
KAK3360544	PF27622|Domain of unknown function (DUF8356)
KAK3360545	
KAK3360546	
KAK3360547	
KAK3360548	
KAK3360549	
KAK3679933	PF01679|Proteolipid membrane potential modulator
KAK3679934	
KAK3679935	PF00651|BTB/POZ domain
KAK3679936	
KAK3679937	
KAK3679938	PF01227|GTP cyclohydrolase I
KAK3679939	PF00069|Protein kinase domain
KAK3679940	PF06985|Heterokaryon incompatibility protein (HET)
KAK3679941	PF04573|Signal peptidase subunit
KAK3679942	PF01105|emp24/gp25L/p24 family/GOLD
KAK3679944	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
KAK3679945	PF06985|Heterokaryon incompatibility protein (HET)
KAK3679946	PF00230|Major intrinsic protein
KAK3679947	PF01841|Transglutaminase-like superfamily;PF07653|Variant SH3 domain;PF24584|CYK3 C-terminal Ig-like domain
KAK3679948	
KAK3679949	PF21340|Cip1-like, core domain
KAK3679950	
KAK3679951	
KAK3679952	PF05693|Glycogen synthase
KAK3679953	
KAK4224256	
KAK4224257	PF00135|Carboxylesterase family
KAK4224258	PF04828|Glutathione-dependent formaldehyde-activating enzyme
KAK4224259	PF01636|Phosphotransferase enzyme family
KAK4224260	PF01565|FAD binding domain
KAK4224261	
KAK4224262	
KAK4224263	
KAK4224264	
KAK4224265	PF00096|Zinc finger, C2H2 type;PF04082|Fungal specific transcription factor domain
KAK4224267	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region;PF24357|ABC transporter TMD0 domain
KAK4224268	PF01974|tRNA intron endonuclease, catalytic C-terminal domain
KAK4224269	
KAK4224270	PF13506|Glycosyl transferase family 21
KAK4224271	PF04969|CS domain;PF05002|SGS domain
KAK4224272	PF13243|Squalene-hopene cyclase C-terminal domain;PF13249|Squalene-hopene cyclase N-terminal domain
KAK4224273	PF04406|Type IIB DNA topoisomerase;PF21180|Topoisomerase 6 subunit A/Spo11, Toprim domain
KAK4224274	PF05891|AdoMet dependent proline di-methyltransferase
KAK4224275	PF12796|Ankyrin repeats (3 copies)
KAK4224276	
KAK4501047	PF04511|Der1-like family
KAK4501048	PF05368|NmrA-like family
KAK4501049	PF00241|Cofilin/tropomyosin-type actin-binding protein
KAK4501050	
KAK4501051	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
KAK4501052	
KAK4501053	PF27522|Oxidoreductase/YMDC permease-like domain
KAK4501054	PF06985|Heterokaryon incompatibility protein (HET)
KAK4501055	
KAK4501056	
KAK4501058	
KAK4501059	
KAK4501060	PF11905|Domain of unknown function (DUF3425)
KAK4501061	PF07859|alpha/beta hydrolase fold
KAK4501062	PF02668|Taurine catabolism dioxygenase TauD, TfdA family
KAK4501063	
KAK4501064	
KAK4501065	PF00083|Sugar (and other) transporter
KAK4501066	
KAK4501067	PF02852|Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain;PF07992|Pyridine nucleotide-disulphide oxidoreductase
KAK4541111	
KAK4541112	
KAK4541113	PF00743|Flavin-binding monooxygenase-like
KAK4541114	
KAK4541115	PF05978|Ion channel regulatory protein UNC-93
KAK4541116	PF00296|Luciferase-like monooxygenase
KAK4541117	PF11931|SF3a60/Prp9 C-terminal;PF12108|Splicing factor SF3a60 binding domain;PF12171|Zinc-finger double-stranded RNA-binding;PF16837|Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
KAK4541118	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KAK4541119	PF07690|Major Facilitator Superfamily
KAK4541120	PF04082|Fungal specific transcription factor domain
KAK4541122	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
KAK4541123	
KAK4541124	
KAK5046518	
KAK5046519	PF05544|Proline racemase
KAK5046520	PF04049|Anaphase promoting complex subunit 8 / Cdc23;PF13181|Tetratricopeptide repeat;PF13414|TPR repeat
KAK5046521	
KAK5046522	PF14027|Questin oxidase-like
KAK5046523	
KAK5046524	
KAK5046525	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAK5046526	
KAK5046527	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF00668|Condensation domain
KAK5046529	
KAK5046530	PF01494|FAD binding domain
KAK5046531	PF01048|Phosphorylase superfamily;PF24476|Domain of unknown function (DUF7580)
KAK5046532	
KAK5046533	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAK5046534	PF07690|Major Facilitator Superfamily
KAK5046535	PF16868|NMT1-like family
KAK5046536	
KAK5046537	PF00153|Mitochondrial carrier protein
KAK5046538	
KAK5066207	
KAK5066208	
KAK5066209	PF00067|Cytochrome P450
KAK5066210	PF27593|Meroterpenoid methyltransferase N-terminal domain
KAK5066211	PF13649|Methyltransferase domain;PF21137|Protein arginine N-methyltransferase 3, C2H2 zinc finger domain;PF22528|Arginine methyltransferase oligomerization subdomain
KAK5066212	PF01494|FAD binding domain
KAK5066213	PF13460|NAD(P)H-binding
KAK5066214	PF07690|Major Facilitator Superfamily
KAK5066215	PF07883|Cupin domain
KAK5066216	PF09423|PhoD-like phosphatase;PF16655|PhoD-like phosphatase, N-terminal domain
KAK5066218	
KAK5066219	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAK5066220	PF00743|Flavin-binding monooxygenase-like
KAK5066221	
KAK5066222	
KAK5066223	PF02077|SURF4 family
KAK5066224	PF01156|Inosine-uridine preferring nucleoside hydrolase
KAK5066225	PF00043|Glutathione S-transferase, C-terminal domain;PF13409|Glutathione S-transferase, N-terminal domain
KAK5066226	PF00135|Carboxylesterase family
KAK5066227	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAK5988378	
KAK5988379	PF07938|Fungal fucose-specific lectin
KAK5988380	
KAK5988381	
KAK5988382	
KAK5988383	PF07690|Major Facilitator Superfamily
KAK5988384	PF13649|Methyltransferase domain
KAK5988385	PF14832|Putative oxalocrotonate tautomerase enzyme
KAK5988386	PF00857|Isochorismatase domain
KAK5988387	PF01042|Endoribonuclease L-PSP
KAK5988389	PF28154|Domain of unknown function (DUF8373)
KAK5988390	PF07690|Major Facilitator Superfamily
