accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0A8J4T0Z1	1594786		QNUK01001587	KAF5880183.1	Genomic_DNA	1
A0A8J4TVK1	1594786		QNUK01002097	KAF5879925.1	Genomic_DNA	1
A0A8J4UAN4	1594786		QNUK01000094	KAF5902256.1	Genomic_DNA	1
A0A8J4XFF5	1594786		QNUK01000054	KAF5904635.1	Genomic_DNA	1
A0A8J5IEP3	2496075		JAENGY010001899	KAG6946337.1	Genomic_DNA	1
A0A8J5IJ88	2496075		JAENGY010001899	KAG6946338.1	Genomic_DNA	1
A0A8J5JEM4	2496075		JAENGY010000121	KAG6972975.1	Genomic_DNA	1
A0A8J5MDI9	2496075		JAENGY010001336	KAG6950176.1	Genomic_DNA	1
A0A8J5MHP1	2496075		JAENGY010000077	KAG6974977.1	Genomic_DNA	1
A0A8J5NLS7	485398		JAELUQ010000010	KAG7407033.1	Genomic_DNA	1
A0A8J5NND1	485398		JAELUQ010000012	KAG7405512.1	Genomic_DNA	1
A0A8J5PN01	96318		JAELUR010000017	KAG7422687.1	Genomic_DNA	1
A0A8J5Q444	96318		JAELUR010000003	KAG7434834.1	Genomic_DNA	1
A0A8J5TWT7	485398		JAELUQ010000003	KAG7416809.1	Genomic_DNA	1
A0A8J6AKY6	202257		JAGFMF010011478	KAG8521311.1	Genomic_DNA	1
A0A8J6DRE2	202257		JAGFMF010011662	KAG8517025.1	Genomic_DNA	1
A0A8J6FEG1	57060		WNTK01000003	KAG9486713.1	Genomic_DNA	1
A0A8J6GU63	79684		JAATJU010016834	KAH0517335.1	Genomic_DNA	1
A0A8J6KBC9	57060		WNTK01000003	KAG9486712.1	Genomic_DNA	1
A0A8J6KFN8	57060		WNTK01000001	KAG9492153.1	Genomic_DNA	1
A0A8J7NVL6	7917		JAAWVO010046062	MBN3319581.1	Genomic_DNA	1
A0A8J7NVZ9	7917		JAAWVO010040724	MBN3318661.1	Genomic_DNA	1
A0A8J8XD96	9541		CM001292	EHH58660.1	Genomic_DNA	1
A0A8J9RRY2	291059		LC646903	BDA39150.1	Genomic_DNA	1
A0A8K0B8C8	1419345		VULK01002153	KAF1624941.1	Genomic_DNA	1
A0A8K0BIS4	1419345		VULK01001276	KAF1630607.1	Genomic_DNA	1
A0A8K0E7R0	7740		OV696698	CAH1243674.1	Genomic_DNA	1
A0A8K0E9J9	7740		OV696698	CAH1243676.1	Genomic_DNA	1
A0A8K0IQ09	13894		CM017882	KAG1363464.1	Genomic_DNA	1
A0A8K0QU28	798071		JAGMVJ010000032	KAH7068549.1	Genomic_DNA	1
A0A8K0R411	798071		JAGMVJ010000011	KAH7086317.1	Genomic_DNA	1
A0A8K0RBX9	798071		JAGMVJ010000004	KAH7091062.1	Genomic_DNA	1
A0A8K0RU59	61284		JAGPXF010000005	KAH7242199.1	Genomic_DNA	1
A0A8K0RWF0	61284		JAGPXF010000005	KAH7242329.1	Genomic_DNA	1
A0A8K0S985	80388		JAGPNK010000028	KAH7303868.1	Genomic_DNA	1
A0A8K0SFD5	80388		JAGPNK010000015	KAH7308410.1	Genomic_DNA	1
A0A8K0SP35	80388		JAGPNK010000011	KAH7311208.1	Genomic_DNA	1
A0A8K0STX4	80388		JAGPNK010000009	KAH7313887.1	Genomic_DNA	1
A0A8K0SZ49	80388		JAGPNK010000003	KAH7324584.1	Genomic_DNA	1
A0A8K0T241	80388		JAGPNK010000003	KAH7324193.1	Genomic_DNA	1
A0A8K0T5X5	40658		JAGPXD010000005	KAH7353802.1	Genomic_DNA	1
A0A8K0T7L1	40658		JAGPXD010000007	KAH7347638.1	Genomic_DNA	1
A0A8K0T9Q5	40658		JAGPXD010000005	KAH7354493.1	Genomic_DNA	1
A0A8K0TQB4	40658		JAGPXD010000001	KAH7374685.1	Genomic_DNA	1
A0A8K0VRX6	798071		JAGMVJ010000030	KAH7069317.1	Genomic_DNA	1
A0A8K0VW54	798071		JAGMVJ010000016	KAH7079758.1	Genomic_DNA	1
A0A8K0VYL3	798071		JAGMVJ010000008	KAH7088058.1	Genomic_DNA	1
A0A8K0W0Q0	798071		JAGMVJ010000005	KAH7090611.1	Genomic_DNA	1
A0A8K0W1B4	798071		JAGMVJ010000005	KAH7090613.1	Genomic_DNA	1
A0A8K1CFR2	41045		SPLM01000074	TMW61955.1	Genomic_DNA	1
A0A8K1FER6	41045		SPLM01000108	TMW60840.1	Genomic_DNA	1
A0A8K1FF30	41045		SPLM01000077	TMW61200.1	Genomic_DNA	1
A0A8K1FHN5	41045		SPLM01000077	TMW61199.1	Genomic_DNA	1
A0A8K1FHV1	41045		SPLM01000110	TMW59128.1	Genomic_DNA	1
A0A8K1FNX2	41045		SPLM01000001	TMW69856.1	Genomic_DNA	1
A0A8K1GFN2	364589		SWJQ01000272	TRZ17323.1	Genomic_DNA	1
A0A8K1LL24	364589		SWJQ01000261	TRZ17538.1	Genomic_DNA	1
A0A8K1W5Q1	235069		MT925641	UFQ90400.1	Genomic_DNA	1
A0A8K9UV66	8022					0
A0A8K9X1D3	8022					0
A0A8K9X5S8	8022					0
A0A8M1F0A3	29073					0
A0A8M1M994	29088					0
A0A8M9Q985	7955					0
A0A8P0N805	9615					0
A0A8P4G616	13489					0
A0A8R1E0T6	281687					0
A0A8R1TXN9	6282					0
A0A8S0WA24	1973307		CACVBS010000067	CAA7268248.1	Genomic_DNA	1
A0A8S0X4V0	1973307		CACVBS010000058	CAA7267202.1	Genomic_DNA	1
A0A8S3PVY6	6550		CAJPWZ010000167	CAG2187398.1	Genomic_DNA	1
A0A8S3RX09	6550		CAJPWZ010001318	CAG2212846.1	Genomic_DNA	1
A0A8S3SG45	6550		CAJPWZ010001612	CAG2218825.1	Genomic_DNA	1
A0A8S3TPH7	6550		CAJPWZ010002174	CAG2232267.1	Genomic_DNA	1
A0A8S3UET5	6550		CAJPWZ010002574	CAG2240790.1	Genomic_DNA	1
A0A8S3ZE77	100452		CAJHNH020002266	CAG5126135.1	Genomic_DNA	1
A0A8S3ZS08	100452		CAJHNH020005212	CAG5132263.1	Genomic_DNA	1
A0A8S3ZX52	100452		CAJHNH020004612	CAG5131386.1	Genomic_DNA	1
A0A8S4A1C0	100452		CAJHNH020005212	CAG5132271.1	Genomic_DNA	1
A0A8S4ACK1	238744		CAJRST010001113	CAG5865644.1	Genomic_DNA	1
A0A8S4B4F2	238744		CAJRST010014446	CAG5929279.1	Genomic_DNA	1
A0A8S8ZKT3	5147		NMPR01000153	KAA8629005.1	Genomic_DNA	1
A0A8S8ZSZ5	5147		NMPR01000077	KAA8631412.1	Genomic_DNA	1
A0A8S9EBR0	2052820		VULB01013104	KAF1475064.1	Genomic_DNA	1
A0A8S9EKM1	2052820		VULB01010703	KAF1481516.1	Genomic_DNA	2
A0A8S9TLC1	4787		JAACNO010002927	KAF4129776.1	Genomic_DNA	1
A0A8S9UGL0	4787		JAACNO010001551	KAF4139636.1	Genomic_DNA	1
A0A8S9UY53	4787		JAACNO010000648	KAF4146046.1	Genomic_DNA	1
A0A8S9V4C1	4787		JAACNO010000648	KAF4146049.1	Genomic_DNA	1
A0A8S9ZXM6	189291		JABEBT010000016	KAF7637878.1	Genomic_DNA	1
A0A8T0A7D0	175797		JABFDY010000028	KAF7686864.1	Genomic_DNA	1
A0A8T0BSC0	175797		JABFDY010000003	KAF7709934.1	Genomic_DNA	1
A0A8T0H2S1	3225		CM026429	KAG0565483.1	Genomic_DNA	1
A0A8T0LKJ4	325452		JPWV03000686	KAG2506575.1	Genomic_DNA	1
A0A8T1T6S4	8475		JAHGAV010000032	KAG6936495.1	Genomic_DNA	1
A0A8T1URX7	29920		JAENGZ010000101	KAG6969299.1	Genomic_DNA	1
A0A8T1VCN1	221518		JAGDFM010000378	KAG7379012.1	Genomic_DNA	1
A0A8T1VD70	221518		JAGDFM010000378	KAG7379011.1	Genomic_DNA	1
A0A8T1VFJ2	221518		JAGDFM010000378	KAG7379010.1	Genomic_DNA	1
A0A8T1VFS8	109152		JAGDFL010000985	KAG7379008.1	Genomic_DNA	1
A0A8T1WA89	221518		JAGDFM010000034	KAG7390225.1	Genomic_DNA	1
A0A8T1WG94	109152		JAGDFL010000324	KAG7393162.1	Genomic_DNA	1
A0A8T1WKV8	109152		JAGDFL010000306	KAG7394046.1	Genomic_DNA	1
A0A8T1WL70	109152		JAGDFL010000306	KAG7394045.1	Genomic_DNA	1
A0A8T1WNJ2	109152		JAGDFL010000306	KAG7394044.1	Genomic_DNA	1
A0A8T2KCF7	247094		JAACNH010000001	KAG8455145.1	Genomic_DNA	1
A0A8T2KCI4	247094		JAACNH010000002	KAG8452206.1	Genomic_DNA	1
A0A8T2KFI4	247094		JAACNH010000001	KAG8455143.1	Genomic_DNA	2
A0A8T2KFJ7	247094		JAACNH010000001	KAG8455142.1	Genomic_DNA	1
A0A8T2LG53	7994		JAICCE010000011	KAG9270998.1	Genomic_DNA	1
A0A8T2NTK4	121402		JAFBMS010000028	KAG9342520.1	Genomic_DNA	1
A0A8T2PBK7	121402		JAFBMS010000014	KAG9346898.1	Genomic_DNA	1
A0A8T2S7D1	49495		CM035426	KAH7314559.1	Genomic_DNA	1
A0A8T2S7I0	49495		CM035426	KAH7314625.1	Genomic_DNA	1
A0A8T2S9I7	49495		CM035426	KAH7314626.1	Genomic_DNA	1
A0A8T2SAK0	49495		CM035426	KAH7314623.1	Genomic_DNA	1
A0A8T2SAR2	49495		CM035426	KAH7314557.1	Genomic_DNA	1
A0A8T2SYA7	49495		CM035422	KAH7373375.1	Genomic_DNA	1
A0A8T2UT99	49495		CM035410	KAH7437958.1	Genomic_DNA	1
A0A8T2UTL7	49495		CM035410	KAH7437960.1	Genomic_DNA	1
A0A8T2UW48	49495		CM035410	KAH7437953.1	Genomic_DNA	1
A0A8T2UWW7	49495		CM035410	KAH7437954.1	Genomic_DNA	1
A0A8T2V169	49495		CM035410	KAH7437959.1	Genomic_DNA	1
A0A8T2ZMY6	3696		JACEGQ020000001	KAH8518746.1	Genomic_DNA	1
A0A8T2ZN39	3696		JACEGQ020000001	KAH8518748.1	Genomic_DNA	1
A0A8T3BS23	94219		JAGYWB010000007	KAI0516646.1	Genomic_DNA	1
A0A8T3CK16	1534307		JAERUA010000023	KAI1883434.1	Genomic_DNA	1
A0A8T3CUL9	1534307		JAERUA010000018	KAI1887711.1	Genomic_DNA	1
A0A8T3DTM8	1534307		JAERUA010000005	KAI1899164.1	Genomic_DNA	1
A0A8T8X0L8	1448312		KZ824794	RAH81677.1	Genomic_DNA	1
A0A8T9B2E5	1316785		QGMF01000825	TVY13885.1	Genomic_DNA	1
A0A8T9C2S5	602035		QGMK01001658	TVY65645.1	Genomic_DNA	1
A0A8T9CAL5	602035		QGMK01000294	TVY82631.1	Genomic_DNA	1
A0A8U0N492	9669					0
A0A8U0PW84	8040					0
A0A8U0QHR8	8040					0
A0A8U0QWL0	8040					0
A0A8U1BRH4	8040					0
A0A8U1C6Z0	8040					0
A0A8U1H5S8	8040					0
A0A8V0XJ70	9031					0
A0A8V0YUG7	9031					0
A0A8W8HSX6	29159					0
A0A8W8HTH5	29159					0
A0A8W8JTD0	29159					0
A0A8W8JU00	29159					0
A0A8W8JWC9	29159					0
A0A8W8JXH8	29159					0
A0A8W8JY17	29159					0
A0A8W8KI22	29159					0
A0A8W8LVB7	29159					0
A0A8X7WW51	55291		JAATIS010008602	KAG2456439.1	Genomic_DNA	1
A0A8X7XG33	55291		JAATIS010001241	KAG2466659.1	Genomic_DNA	1
A0A8X8APH5	118781		JAAWWB010000002	KAG6790382.1	Genomic_DNA	1
A0A8X8WP78	180675		PNBA02000015	KAG6398104.1	Genomic_DNA	1
A0A913YNF1	2652724					0
A0A914BV37	290746					0
A0A914CJV7	290746					0
A0A914CKS3	290746					0
A0A914CN13	290746					0
A0A914CPE1	290746					0
A0A914D235	290746					0
A0A914D328	290746					0
A0A914DJI4	290746					0
A0A914DXQ9	290746					0
A0A914E597	290746					0
A0A914EAR5	290746					0
A0A914GX34	31243					0
A0A914I0C7	31243					0
A0A914KGN4	6306					0
A0A914MYH9	6306					0
A0A915BUX2	6257					0
A0A915BVE2	6257					0
A0A915PE14	298350					0
A0A915Q482	48799					0
A0A917MWY3	1737353		BMIB01000003	GGH72533.1	Genomic_DNA	1
A0A918F473	66870		BMSX01000003	GGR02745.1	Genomic_DNA	1
A0A918I4N0	66887		BMTD01000001	GGU74571.1	Genomic_DNA	1
A0A918P5V7	1225769		BMYX01000018	GGY23302.1	Genomic_DNA	1
A0A918YDN7	68171		BMVG01000001	GHD99123.1	Genomic_DNA	1
A0A918Z9R4	2014920		BNAT01000023	GHE39760.1	Genomic_DNA	1
A0A919FJI3	67307		BNBO01000008	GHH67124.1	Genomic_DNA	1
A0A919MPV4	1050105		BOMV01000031	GIE95481.1	Genomic_DNA	1
A0A921SH51	325452		JPWU03000154	KAG2524456.1	Genomic_DNA	1
A0A921V415	325452		JPWU03000713	KAG2508256.1	Genomic_DNA	1
A0A926QP60	2752516		JACVQF010000138	MBD0418391.1	Genomic_DNA	1
A0A930VBG0	433663		JADKPN010000009	MBF4764454.1	Genomic_DNA	1
A0A951QSM4	2839659		JAHHGZ010000044	MBW4671404.1	Genomic_DNA	1
A0A974B9A0	468512		VZSN01001808	NWY85206.1	Genomic_DNA	1
A0A974DR61	8355		CM004468	OCT95466.1	Genomic_DNA	1
A0A974DTG3	8355		CM004467	OCT97829.1	Genomic_DNA	1
A0A974DZY5	8355		CM004466	OCU01024.1	Genomic_DNA	1
A0A976IHW1	4779		SHOA02000012	TDH72093.1	Genomic_DNA	1
A0A9B0LXC2	9708					0
A0A9B0WH58	185453					0
A0A9B0WNW4	185453					0
A0A9D2Y5B1	105023		JAAVVJ010000010	KAF7213064.1	Genomic_DNA	1
A0A9D3LNW3	7936		JAFIRN010000016	KAG5833707.1	Genomic_DNA	1
A0A9D3MFN9	7936		JAFIRN010000005	KAG5848131.1	Genomic_DNA	1
A0A9D3N020	337641		JAHKSW010000029	KAG7313991.1	Genomic_DNA	1
A0A9D3N097	337641		JAHKSW010000029	KAG7314126.1	Genomic_DNA	1
A0A9D3P0B2	337641		JAHKSW010000006	KAG7331424.1	Genomic_DNA	1
A0A9D3PGU3	7932		JAFDVH010000020	KAG7458878.1	Genomic_DNA	1
A0A9D3PJQ8	7932		JAFDVH010000017	KAG7461879.1	Genomic_DNA	1
A0A9D3RZN5	7936		JAFIRN010000007	KAG5845067.1	Genomic_DNA	1
A0A9D4ASX8	74926		JAHDVG010000485	KAH1169319.1	Genomic_DNA	1
A0A9D4B9Y6	74926		JAHDVG010000463	KAH1186301.1	Genomic_DNA	1
A0A9D4FNI9	45954		JAIWYP010000007	KAH3800443.1	Genomic_DNA	1
A0A9D4RA75	45954		JAIWYP010000003	KAH3859277.1	Genomic_DNA	1
A0A9D4V7B7	13818		JABFUD020000004	KAI5080795.1	Genomic_DNA	1
A0A9D4V7H8	13818		JABFUD020000004	KAI5081224.1	Genomic_DNA	1
A0A9D4ZI76	13818		JABFUD020000008	KAI5076538.1	Genomic_DNA	1
A0A9D5CS63	325984		JAGGNH010000003	KAJ0978875.1	Genomic_DNA	1
A0A9D5CSB4	325984		JAGGNH010000003	KAJ0978876.1	Genomic_DNA	1
A0A9D5CTA3	325984		JAGGNH010000003	KAJ0978868.1	Genomic_DNA	1
A0A9D5CTY2	325984		JAGGNH010000003	KAJ0978869.1	Genomic_DNA	1
A0A9D5CTZ2	325984		JAGGNH010000003	KAJ0978884.1	Genomic_DNA	1
A0A9D5CTZ9	325984		JAGGNH010000003	KAJ0978899.1	Genomic_DNA	1
A0A9D5CV19	325984		JAGGNH010000003	KAJ0978880.1	Genomic_DNA	1
A0A9D5H103	3888		JAMSHJ010000001	KAI5448069.1	Genomic_DNA	1
A0A9D5H280	325984		JAGGNH010000064	KAJ0960690.1	Genomic_DNA	1
A0A9D5H2D2	325984		JAGGNH010000064	KAJ0960691.1	Genomic_DNA	1
A0A9D5HJP8	325984		JAGGNH010000003	KAJ0978888.1	Genomic_DNA	1
A0A9D5HJZ8	325984		JAGGNH010000003	KAJ0978887.1	Genomic_DNA	1
A0A9F2N8H8	176946					0
A0A9F7TFJ0	7998					0
A0A9J7HCY0	10029					0
A0A9J7HVW6	7739					0
A0A9J7JBU1	10029					0
A0A9J7ME91	7739					0
A0A9J7MH66	7739					0
A0A9J7XTZ0	630221					0
A0A9J8A0K2	630221					0
A0A9J8CQE0	630221					0
A0A9K3PD30	303405		JAGRRH010000027	KAG7340664.1	Genomic_DNA	1
A0A9K3Q9J1	303405		JAGRRH010000002	KAG7373349.1	Genomic_DNA	1
A0A9L0RF88	9796					0
A0A9L0SRE7	9796					0
A0A9L0T5H0	9796					0
A0A9N7UE72	8262		CADEAL010001224	CAB1430314.1	Genomic_DNA	1
A0A9N7V5F2	8262		CADEAL010003835	CAB1445969.1	Genomic_DNA	1
A0A9N7VM41	8262		CADEAL010004225	CAB1454776.1	Genomic_DNA	1
A0A9N8H4W2	568900		CAICTM010000095	CAB9500951.1	Genomic_DNA	1
A0A9N8K3K3	2773714		CAIJEO010000007	CAD0096503.1	Genomic_DNA	1
A0A9N8NBI7	5518		CAJPIJ010000056	CAG1964709.1	Genomic_DNA	1
A0A9N8NMX8	5518		CAJPIJ010000116	CAG1979928.1	Genomic_DNA	1
A0A9N8PE23	2773715		CAIJEN010000013	CAD0091988.1	Genomic_DNA	1
A0A9N8PV96	2773716		CAINUL010000014	CAD0111935.1	Genomic_DNA	1
A0A9N9KP73	746836		CAJVRL010000035	CAG8950233.1	Genomic_DNA	1
A0A9N9KSE5	746836		CAJVRL010000038	CAG8950727.1	Genomic_DNA	1
A0A9N9LGU7	595503		CAJVRM010000033	CAG8972084.1	Genomic_DNA	1
A0A9N9LV02	595503		CAJVRM010000294	CAG8979027.1	Genomic_DNA	1
A0A9N9LW39	595503		CAJVRM010000585	CAG8982280.1	Genomic_DNA	1
A0A9N9PMJ6	746836		CAJVRL010000045	CAG8952431.1	Genomic_DNA	1
A0A9N9UEC1	160290		CABFNO020001394	CAG9985315.1	Genomic_DNA	1
A0A9N9UHQ8	160290		CABFNO020001476	CAG9991056.1	Genomic_DNA	1
A0A9N9UU16	160290		CABFNO020001541	CAG9996903.1	Genomic_DNA	1
A0A9N9V1A8	160324		CABFNQ020000444	CAH0014985.1	Genomic_DNA	1
A0A9N9VDP6	160324		CABFNQ020000593	CAH0019871.1	Genomic_DNA	1
A0A9N9VIP6	160324		CABFNQ020000726	CAH0027032.1	Genomic_DNA	1
A0A9N9VUD9	160324		CABFNQ020000743	CAH0031593.1	Genomic_DNA	1
A0A9N9WBR4	160281		CABFOC020000013	CAH0045811.1	Genomic_DNA	1
A0A9N9XZG9	160290		CABFNO020001323	CAG9981060.1	Genomic_DNA	1
A0A9N9Z055	160281		CABFOC020000015	CAH0046559.1	Genomic_DNA	1
A0A9N9Z3J5	160281		CABFOC020000035	CAH0048269.1	Genomic_DNA	1
A0A9N9ZEI6	160281		CABFOC020000046	CAH0054154.1	Genomic_DNA	1
A0A9P0ERG8	160281		CABFOC020000082	CAH0058269.1	Genomic_DNA	1
A0A9P0ZL29	41803		CAMAPE010000045	CAH9103987.1	Genomic_DNA	1
A0A9P1C3Z2	2562237		CAMXCT010000902	CAI3984601.1	Genomic_DNA	3
A0A9P1EFV4	41803		CAMAPE010000045	CAH9103989.1	Genomic_DNA	1
A0A9P1H0N5	1442378		CALLCH030000007	CAI4213272.1	Genomic_DNA	1
A0A9P1M7K0	1442378		CALLCH030000007	CAI4213207.1	Genomic_DNA	1
A0A9P1ME48	1442378		CALLCH030000020	CAI4219580.1	Genomic_DNA	1
A0A9P3B8H5	1517512		BHVY01000004	GIJ86667.1	Genomic_DNA	1
A0A9P3BS07	1517512		BHVY01000010	GIJ92616.1	Genomic_DNA	1
A0A9P3C2H1	75553		BOPL01000014	GIK07580.1	Genomic_DNA	1
A0A9P3F8W2	75553		BOPL01000008	GIK05426.1	Genomic_DNA	1
A0A9P3F909	84275		BOLY01000001	GIZ38776.1	Genomic_DNA	1
A0A9P3FDS5	84275		BOLY01000004	GIZ43681.1	Genomic_DNA	1
A0A9P4GNF1	1168544		ML976615	KAF1848775.1	Genomic_DNA	1
A0A9P4H881	210430		ML978194	KAF2030071.1	Genomic_DNA	1
A0A9P4HB55	210430		ML978186	KAF2030837.1	Genomic_DNA	1
A0A9P4HN24	210430		ML978155	KAF2036232.1	Genomic_DNA	1
A0A9P4HN88	1314787		ML978737	KAF2084790.1	Genomic_DNA	1
A0A9P4IKI1	1504668		ML978123	KAF2101347.1	Genomic_DNA	1
A0A9P4JGI5	1513339		ML994191	KAF2197864.1	Genomic_DNA	1
A0A9P4K8D0	147567		ML986614	KAF2264654.1	Genomic_DNA	1
A0A9P4LIH7	210430		ML978248	KAF2026205.1	Genomic_DNA	1
A0A9P4MUD9	1513339		ML993900	KAF2203556.1	Genomic_DNA	1
A0A9P4MWE6	1513339		ML993851	KAF2205686.1	Genomic_DNA	1
A0A9P4NV31	1048955		MU007027	KAF2432267.1	Genomic_DNA	1
A0A9P4PM39	1392251		MU001497	KAF2446716.1	Genomic_DNA	1
A0A9P4PMY7	1392251		MU001498	KAF2446103.1	Genomic_DNA	1
A0A9P4QAR5	1314669		MU003792	KAF2721222.1	Genomic_DNA	1
A0A9P4QZV1	682080		ML996150	KAF2734227.1	Genomic_DNA	1
A0A9P4S7W4	1346257		MU006099	KAF2837670.1	Genomic_DNA	1
A0A9P4SB82	1346257		MU006095	KAF2839440.1	Genomic_DNA	1
A0A9P4SDQ3	1346257		MU006093	KAF2840484.1	Genomic_DNA	1
A0A9P4SKK5	1346257		MU006089	KAF2843303.1	Genomic_DNA	1
A0A9P4T4X0	90978		SWKU01000048	KAF2993735.1	Genomic_DNA	1
A0A9P4T7M4	90978		SWKU01000027	KAF2996411.1	Genomic_DNA	1
A0A9P4TA03	90978		SWKU01000019	KAF2998561.1	Genomic_DNA	1
A0A9P4TAB7	90978		SWKU01000019	KAF2998496.1	Genomic_DNA	1
A0A9P4TK21	90978		SWKU01000003	KAF3008595.1	Genomic_DNA	1
A0A9P4TMA3	90978		SWKU01000002	KAF3009595.1	Genomic_DNA	1
A0A9P4TRZ5	147567		ML986578	KAF2270939.1	Genomic_DNA	1
A0A9P4U8D7	1392251		MU001507	KAF2440766.1	Genomic_DNA	1
A0A9P4V8T4	682080		ML996098	KAF2740941.1	Genomic_DNA	1
A0A9P4VAE9	682080		ML996097	KAF2741570.1	Genomic_DNA	1
A0A9P4W8U6	90978		SWKU01000019	KAF2998458.1	Genomic_DNA	1
A0A9P4WHE2	1769908		SWKV01000101	KAF3032426.1	Genomic_DNA	1
A0A9P4WQQ5	1769908		SWKV01000033	KAF3039023.1	Genomic_DNA	1
A0A9P5AJD2	44412		PVQB02000284	KAF4339473.1	Genomic_DNA	1
A0A9P5B9W0	1803897		LUFC02000419	KAF4497582.1	Genomic_DNA	1
A0A9P5BW11	1769908		SWKV01000109	KAF3032126.1	Genomic_DNA	1
A0A9P5BXF7	1769908		SWKV01000077	KAF3033680.1	Genomic_DNA	1
A0A9P5DT73	44412		PVQB02000505	KAF4336311.1	Genomic_DNA	1
A0A9P5E2M0	44412		PVQB02000059	KAF4344290.1	Genomic_DNA	1
A0A9P5E4U5	1803897		LUFC02000697	KAF4495081.1	Genomic_DNA	1
A0A9P5EPY6	690259		QPMT01000026	KAF4857397.1	Genomic_DNA	1
A0A9P5ERR0	690259		QPMT01000022	KAF4858246.1	Genomic_DNA	1
A0A9P5EYL5	690259		QPMT01000007	KAF4863011.1	Genomic_DNA	1
A0A9P5GFI9	36656		JAAOZQ010000097	KAF7518654.1	Genomic_DNA	1
A0A9P5H912	595255		JAANBB010000089	KAF7550898.1	Genomic_DNA	1
A0A9P5JXT8	152965		WHVB01000024	KAF8470978.1	Genomic_DNA	1
A0A9P5JY23	152965		WHVB01000024	KAF8470980.1	Genomic_DNA	1
A0A9P5JYN0	152965		WHVB01000024	KAF8470983.1	Genomic_DNA	1
A0A9P5JYN9	152965		WHVB01000024	KAF8470986.1	Genomic_DNA	1
A0A9P5JYU8	152965		WHVB01000024	KAF8470985.1	Genomic_DNA	1
A0A9P5JZA9	152965		WHVB01000024	KAF8470982.1	Genomic_DNA	1
A0A9P5JZI2	152965		WHVB01000024	KAF8470981.1	Genomic_DNA	1
A0A9P5K589	690259		QPMT01000016	KAF4859609.1	Genomic_DNA	1
A0A9P5K6D0	690259		QPMT01000015	KAF4859738.1	Genomic_DNA	1
A0A9P5K8U6	690259		QPMT01000008	KAF4862603.1	Genomic_DNA	1
A0A9P5K9C7	690259		QPMT01000004	KAF4864645.1	Genomic_DNA	1
A0A9P5L1F5	36656		JAAOZQ010000063	KAF7521393.1	Genomic_DNA	1
A0A9P5Z365	109636		MU155222	KAF9478985.1	Genomic_DNA	1
A0A9P6ADS6	1448309		MU129272	KAF9504033.1	Genomic_DNA	1
A0A9P6AJI0	1448309		MU129110	KAF9506460.1	Genomic_DNA	1
A0A9P6AJY1	1448309		MU129088	KAF9507192.1	Genomic_DNA	1
A0A9P6CAG6	64659		MU150344	KAF9458302.1	Genomic_DNA	1
A0A9P6CCN6	64659		MU150377	KAF9457315.1	Genomic_DNA	1
A0A9P6CQJ4	109636		MU155346	KAF9475132.1	Genomic_DNA	1
A0A9P6ES30	179855		MU157826	KAF9534127.1	Genomic_DNA	1
A0A9P6GF49	565426		WJXW01000008	KAF9734148.1	Genomic_DNA	1
A0A9P6GHV8	565426		WJXW01000006	KAF9735418.1	Genomic_DNA	1
A0A9P6GNG8	565426		WJXW01000003	KAF9738876.1	Genomic_DNA	1
A0A9P6H427	56493		WIUZ02000021	KAF9779005.1	Genomic_DNA	1
A0A9P6H4S6	56493		WIUZ02000021	KAF9778931.1	Genomic_DNA	1
A0A9P6H6N4	56493		WIUZ02000016	KAF9780434.1	Genomic_DNA	1
A0A9P6H6P2	56493		WIUZ02000016	KAF9780430.1	Genomic_DNA	1
A0A9P6HAV3	56493		WIUZ02000010	KAF9783210.1	Genomic_DNA	1
A0A9P6HE18	56493		WIUZ02000007	KAF9785225.1	Genomic_DNA	1
A0A9P6HEG3	56493		WIUZ02000007	KAF9785222.1	Genomic_DNA	1
A0A9P6HES9	56493		WIUZ02000007	KAF9785224.1	Genomic_DNA	1
A0A9P6HFP7	56493		WIUZ02000007	KAF9785223.1	Genomic_DNA	1
A0A9P6HYU3	1095194		JAATWM020000034	KAF9872934.1	Genomic_DNA	1
A0A9P6I069	1095194		JAATWM020000044	KAF9871581.1	Genomic_DNA	1
A0A9P6IHM1	1095194		JAATWM020000008	KAF9879175.1	Genomic_DNA	1
A0A9P6KLR9	565426		WJXW01000013	KAF9731182.1	Genomic_DNA	1
A0A9P6L1G9	56493		WIUZ02000020	KAF9779159.1	Genomic_DNA	1
A0A9P6LD84	1095194		JAATWM020000048	KAF9871094.1	Genomic_DNA	1
A0A9P6LG07	1095194		JAATWM020000043	KAF9871696.1	Genomic_DNA	1
A0A9P6LGC9	1095194		JAATWM020000046	KAF9871307.1	Genomic_DNA	1
A0A9P6LLF6	1095194		JAATWM020000017	KAF9876527.1	Genomic_DNA	1
A0A9P6TG97	708437		MU167217	KAG0150759.1	Genomic_DNA	1
A0A9P7FBZ7	1912936		JABBWM010000018	KAG2111280.1	Genomic_DNA	1
A0A9P7H6V4	40199		JAGPUO010000005	KAG5662435.1	Genomic_DNA	1
A0A9P7HLC1	221167		JADFTT010000355	KAG5762718.1	Genomic_DNA	1
A0A9P7KJA4	40199		JAGPUO010000052	KAG5654821.1	Genomic_DNA	1
A0A9P7KVD4	40199		JAGPUO010000005	KAG5662565.1	Genomic_DNA	1
