protein_id	pfam
KEO58921	PF04290|Tripartite ATP-independent periplasmic transporters, DctQ component
KEO58922	PF06808|Tripartite ATP-independent periplasmic transporter, DctM component
KEO58923	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
KEO58925	PF26676|Domain of unknown function (DUF8225)
KEO58926	
KEO58927	
KEO58928	PF01965|DJ-1/PfpI family
KEO58929	PF13460|NAD(P)H-binding
KEO58930	PF00293|NUDIX domain
KEO58931	PF00999|Sodium/hydrogen exchanger, transmembrane;PF02254|TrkA-N domain
KEO58932	
KEO58933	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KEO58934	PF08242|Methyltransferase domain
KHN84572	PF04756|OST3 / OST6 family, transporter family;PF06026|Ribose 5-phosphate isomerase A (phosphoriboisomerase A)
KHN84577	PF01391|Collagen triple helix repeat (20 copies);PF01484|Nematode cuticle collagen N-terminal domain
KHN84578	
KHN84580	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KHN84582	PF13174|Tetratricopeptide repeat;PF13181|Tetratricopeptide repeat;PF13424|Tetratricopeptide repeat;PF13432|Tetratricopeptide repeat
KHN84586	PF00168|C2 domain;PF21528|Coiled-coil and C2 domain-containing protein 1, DM14 domain
KHN84589	PF01391|Collagen triple helix repeat (20 copies);PF01484|Nematode cuticle collagen N-terminal domain
KHN84590	
KHN84593	
KHN84597	
KHN84599	PF13634|Nucleoporin FG repeat region
KHN84600	PF00635|MSP (Major sperm protein) domain
KHN84601	PF00635|MSP (Major sperm protein) domain
KHN84602	
KHN84603	PF01239|Protein prenyltransferase alpha subunit repeat
KHN84604	PF00102|Protein-tyrosine phosphatase;PF01391|Collagen triple helix repeat (20 copies);PF01484|Nematode cuticle collagen N-terminal domain
KHN84605	PF05705|Eukaryotic protein of unknown function (DUF829)
KHN84607	
KHN84609	
KHN84610	PF07539|U3 small nucleolar RNA-associated protein 20, N-terminal;PF20416|U3 small nucleolar RNA-associated protein 20 domain;PF23099|Small subunit processome component 20 homolog, C-terminal
KXJ88660	PF00174|Oxidoreductase molybdopterin binding domain;PF03404|Mo-co oxidoreductase dimerisation domain
KXJ88661	PF25000|Domain of unknown function (DUF7779)
KXJ88662	PF13472|GDSL-like Lipase/Acylhydrolase family
KXJ88663	PF02958|Ecdysteroid kinase-like family;PF23212|Domain of unknown function (DUF7064)
KXJ88664	PF03169|OPT oligopeptide transporter protein
KXJ88665	
KXJ88666	PF20684|Fungal rhodopsin domain
KXJ88667	PF01565|FAD binding domain
KXJ88668	PF26676|Domain of unknown function (DUF8225)
KXJ88669	
KXJ88671	
KXJ88672	PF00248|Aldo/keto reductase family
KXJ88673	PF03464|eRF1 domain 2;PF03465|eRF1 domain 3;PF26356|Pelota N-terminal domain
KXJ88674	PF00400|WD domain, G-beta repeat
KXJ88675	PF00400|WD domain, G-beta repeat;PF12265|Histone-binding protein RBBP4 or subunit C of CAF1 complex
KXJ88676	PF12697|Alpha/beta hydrolase family
KXJ88677	
KXJ88678	
KXJ88679	
KXJ88680	PF08606|Prp19/Pso4-like;PF12894|Anaphase-promoting complex subunit 4 WD40 domain
KZD06565	PF08242|Methyltransferase domain
KZD06566	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KZD06567	
KZD06568	PF00999|Sodium/hydrogen exchanger, transmembrane;PF02254|TrkA-N domain
KZD06569	PF00293|NUDIX domain
KZD06570	PF13460|NAD(P)H-binding
KZD06571	PF01965|DJ-1/PfpI family
KZD06572	
KZD06573	PF26676|Domain of unknown function (DUF8225)
KZD06574	PF06808|Tripartite ATP-independent periplasmic transporter, DctM component
KZD06575	PF04290|Tripartite ATP-independent periplasmic transporters, DctQ component
KZD06576	PF03480|Bacterial extracellular solute-binding protein, family 7
KZD06577	PF01175|Urocanase Rossmann-like domain;PF17391|Urocanase N-terminal domain;PF17392|Urocanase C-terminal domain
KZD06578	PF05013|N-formylglutamate amidohydrolase
KZD06579	PF00221|Aromatic amino acid lyase
KZD06580	PF01979|Amidohydrolase family;PF22039|Imidazolonepropionase-like composite domain, bacteria
KZD06581	PF01979|Amidohydrolase family;PF22429|Formimidoylglutamate deiminase HutF, N-terminal domain
KZD06582	PF00392|Bacterial regulatory proteins, gntR family;PF07702|UTRA domain
KZD06706	
KZD06708	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MBB6209189	PF06751|Ethanolamine ammonia lyase large subunit (EutB)
MBB6209190	PF05985|Ethanolamine ammonia-lyase light chain (EutC)
MBB6209191	PF13520|Amino acid permease
MBB6209192	PF12625|Arabinose-binding domain of AraC transcription regulator, N-term;PF12833|Helix-turn-helix domain
MBB6209193	PF00085|Thioredoxin;PF14559|Tetratricopeptide repeat;PF14561|Tetratricopeptide repeat
MBB6209194	PF02190|ATP-dependent protease La (LON) substrate-binding domain
MBB6209195	PF03966|Trm112p-like protein
MBB6209196	PF06155|Gamma-butyrobetaine hydroxylase-like, N-terminal
MBB6209197	PF13561|Enoyl-(Acyl carrier protein) reductase
MBB6209198	
MBB6209200	PF07731|Multicopper oxidase
MBB6209201	PF07732|Multicopper oxidase
MBB6209202	PF01177|Asp/Glu/Hydantoin racemase
MBB6209203	PF01063|Amino-transferase class IV
MBB6209204	PF00528|Binding-protein-dependent transport system inner membrane component
MBB6209205	PF00528|Binding-protein-dependent transport system inner membrane component
MBB6209206	PF00005|ABC transporter;PF08402|TOBE domain
MBB6209207	PF13416|Bacterial extracellular solute-binding protein
MBB6209208	PF01266|FAD dependent oxidoreductase
MBB6209209	PF12802|MarR family
MBC2385496	PF03934|Type II secretion system (T2SS), protein K;PF21687|Type II secretion system (T2SS), protein K
MBC2385497	PF12693|GspL periplasmic domain
MBC2385498	PF04612|Type II secretion system (T2SS), protein M
MBC2385499	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
MBC2385500	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
MBC2385501	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
MBC2385502	PF12849|PBP superfamily domain
MBC2385503	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
MBC2385504	
MBC2385505	PF26676|Domain of unknown function (DUF8225)
MBC2385507	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MBC3475826	PF01425|Amidase
MBC3475827	PF00171|Aldehyde dehydrogenase family
MBC3475828	PF13279|Thioesterase-like superfamily
MBC3475829	PF22055|Bacterial xenogeneic silencer MvaT, C-terminal domain
MBC3475830	PF02146|Sir2 family
MBC3475831	PF01381|Helix-turn-helix
MBC3475832	
MBC3475833	PF02082|Iron-dependent Transcriptional regulator
MBC3475834	
MBC3475835	PF26676|Domain of unknown function (DUF8225)
MBC3475837	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MBC3475838	PF11937|Protein of unknown function (DUF3455)
MBC3475839	PF04542|Sigma-70 region 2;PF08281|Sigma-70, region 4
MBC3475840	PF10099|Anti-sigma-K factor rskA, C-terminal
MBC3475841	PF01852|START domain
MBC3475842	PF07883|Cupin domain
MBC3475843	PF00296|Luciferase-like monooxygenase
MBC3475844	PF09084|NMT1/THI5 like
MBC3475845	
MBC3475846	PF13489|Methyltransferase domain
MBK4216739	PF00497|Bacterial extracellular solute-binding proteins, family 3
MBK4216740	PF00296|Luciferase-like monooxygenase
MBK4216741	PF00296|Luciferase-like monooxygenase
MBK4216742	PF00296|Luciferase-like monooxygenase
MBK4216743	PF00296|Luciferase-like monooxygenase
MBK4216744	PF00528|Binding-protein-dependent transport system inner membrane component
MBK4216745	PF00005|ABC transporter
MBK4216746	PF09084|NMT1/THI5 like
MBK4216747	
MBK4216748	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MBK4216750	PF26676|Domain of unknown function (DUF8225)
MBK4216751	
MBK4216752	PF03180|NlpA lipoprotein
MBK4216753	PF00005|ABC transporter
MBK4216754	PF00528|Binding-protein-dependent transport system inner membrane component
MBK4216755	PF00296|Luciferase-like monooxygenase
MBK4216756	PF02771|Acyl-CoA dehydrogenase, N-terminal domain;PF08028|Acyl-CoA dehydrogenase, C-terminal domain
MBK4216757	PF02771|Acyl-CoA dehydrogenase, N-terminal domain;PF08028|Acyl-CoA dehydrogenase, C-terminal domain
MBK4216758	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MBK4216759	PF09084|NMT1/THI5 like
MBL6444704	PF20217|Family of unknown function (DUF6577)
MBL6444705	
MBL6444706	PF00072|Response regulator receiver domain;PF00196|Bacterial regulatory proteins, luxR family
MBL6444707	PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;PF07730|Histidine kinase
MBL6444708	
MBL6444709	
MBL6444710	
MBL6444711	
MBL6444712	PF00394|Multicopper oxidase;PF07731|Multicopper oxidase;PF07732|Multicopper oxidase
MBL6444713	PF01965|DJ-1/PfpI family
MBL6444715	
MBL6444716	
MBL6444717	PF00589|Phage integrase family;PF13102|Phage integrase SAM-like domain;PF17293|Arm DNA-binding domain
MBL6444718	
MBL6444719	
MBL6444720	PF01555|DNA methylase
MBL6444721	PF01553|Acyltransferase
MBL6444722	PF01554|MatE
MBL6444723	PF08592|Anthrone oxygenase
MBL6444724	
MBV4491616	PF10048|BufA1 family periplasmic bufferin-type metallophore
MBV4491617	PF05114|RiPP precursor modification enzyme MbnB/TglH/ChrH
MBV4491618	PF09836|HvfC C-terminal domain
MBV4491619	PF07681|DoxX
MBV4491620	PF00472|RF-1 domain
MBV4491621	PF08240|Alcohol dehydrogenase GroES-like domain;PF13602|Zinc-binding dehydrogenase
MBV4491622	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MBV4491623	PF13091|Cardiolipin synthase, PLD-like domain
MBV4491624	
MBV4491625	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MBV4491627	PF26676|Domain of unknown function (DUF8225)
MBV4491628	
MBV4491629	PF01575|MaoC like domain
MBV4491630	PF01965|DJ-1/PfpI family;PF12833|Helix-turn-helix domain
MBV4491631	PF00106|short chain dehydrogenase
MBV4491632	PF00106|short chain dehydrogenase
MBV4491633	PF00296|Luciferase-like monooxygenase
MBV4491634	PF20398|Family of unknown function (DUF6691)
MBV4491635	
MBV4491636	PF02223|Thymidylate kinase
MCF5060096	PF14196|L-2-amino-thiazoline-4-carboxylic acid hydrolase
MCF5060097	PF13458|Periplasmic binding protein
MCF5060098	PF00005|ABC transporter
MCF5060099	PF00005|ABC transporter;PF12399|Branched-chain amino acid ATP-binding cassette transporter
MCF5060100	PF02653|Branched-chain amino acid transport system / permease component
MCF5060101	PF02653|Branched-chain amino acid transport system / permease component
MCF5060102	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MCF5060103	
MCF5060104	
MCF5060105	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MCF5060107	PF26676|Domain of unknown function (DUF8225)
MCF5060108	
MCF5060109	
MCF5060110	PF03573|outer membrane porin, OprD family
MCF5110301	
MCF5110302	PF02472|Biopolymer transport protein ExbD/TolR
MCF5110303	PF01618|MotA/TolQ/ExbB proton channel family;PF10102|Domain of unknown function (DUF2341);PF13385|Concanavalin A-like lectin/glucanases superfamily
MCF5110304	PF03865|Haemolysin secretion/activation protein ShlB/FhaC/HecB;PF08479|POTRA domain, ShlB-type
MCF5110305	PF05598|Transposase domain (DUF772)
MCF5110306	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MCF5110308	PF26676|Domain of unknown function (DUF8225)
MCF5110309	
MCF5110310	
MCF5110311	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
MCF5110312	PF12849|PBP superfamily domain
MCV2873198	PF01118|Semialdehyde dehydrogenase, NAD binding domain;PF22698|Semialdehyde dehydrogenase, dimerisation domain
MCV2873199	PF13578|Methyltransferase domain
MCV2873200	PF01177|Asp/Glu/Hydantoin racemase
MCV2873201	PF01558|Pyruvate ferredoxin/flavodoxin oxidoreductase;PF20169|Family of unknown function (DUF6537)
MCV2873202	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MCV2873203	PF00389|D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;PF02826|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
MCV2873204	PF00708|Acylphosphatase
MCV2873205	
MCV2873206	
MCV2873207	PF26676|Domain of unknown function (DUF8225)
MCV2873209	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MCV2873210	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
MCV2873211	
MCV2873212	PF10073|GapR-like, DNA-binding domain
MCV2873213	
MCV2873214	PF00528|Binding-protein-dependent transport system inner membrane component
MCV2873215	PF00589|Phage integrase family;PF22022|Phage integrase central domain
MCV2873216	
MCV2873217	
MCV2873218	
MDD0988789	
MDD0988790	
MDD0988791	PF26676|Domain of unknown function (DUF8225)
MDD0988793	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
MDR0193025	PF03934|Type II secretion system (T2SS), protein K;PF21687|Type II secretion system (T2SS), protein K
MDR0193026	PF12693|GspL periplasmic domain
MDR0193027	PF04612|Type II secretion system (T2SS), protein M
MDR0193028	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
MDR0193029	PF00437|Type II/IV secretion system protein
MDR0193030	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
MDR0193031	PF12849|PBP superfamily domain
MDR0193032	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
MDR0193033	
MDR0193034	PF26676|Domain of unknown function (DUF8225)
MDR0193036	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
MDR9877183	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
MDR9877185	PF26676|Domain of unknown function (DUF8225)
MDR9877186	
MDR9877187	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
MDR9877188	PF12849|PBP superfamily domain
MDR9877189	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
MDR9877190	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
MDR9877191	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
MDR9877192	PF04612|Type II secretion system (T2SS), protein M
MDR9877193	PF12693|GspL periplasmic domain
MDZ5738511	PF00378|Enoyl-CoA hydratase/isomerase
MDZ5738512	PF01614|Bacterial transcriptional regulator IclR C-terminal;PF09339|IclR helix-turn-helix domain
MDZ5738513	PF07690|Major Facilitator Superfamily
MDZ5738514	PF00472|RF-1 domain
MDZ5738515	
MDZ5738516	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MDZ5738517	PF01042|Endoribonuclease L-PSP
MDZ5738518	PF00857|Isochorismatase domain
MDZ5738519	PF12833|Helix-turn-helix domain
MDZ5738520	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
MDZ5738522	PF26676|Domain of unknown function (DUF8225)
MDZ5738523	
MDZ5738524	
MDZ5738525	PF00293|NUDIX domain
MDZ5738526	PF01965|DJ-1/PfpI family;PF12833|Helix-turn-helix domain
MDZ5738527	PF00106|short chain dehydrogenase
MDZ5738528	PF00106|short chain dehydrogenase
MDZ5738529	PF08240|Alcohol dehydrogenase GroES-like domain;PF13602|Zinc-binding dehydrogenase
MDZ5738530	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MDZ5738531	PF12277|Protein of unknown function (DUF3618)
MFK9004610	PF00146|NADH dehydrogenase
MFK9004611	PF12838|4Fe-4S dicluster domain
MFK9004612	PF00499|NADH-ubiquinone/plastoquinone oxidoreductase chain 6
MFK9004613	PF00420|NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
MFK9004614	PF00361|NADH:quinone oxidoreductase/Mrp antiporter, TM;PF00662|NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
MFK9004615	PF00361|NADH:quinone oxidoreductase/Mrp antiporter, TM
MFK9004616	PF00361|NADH:quinone oxidoreductase/Mrp antiporter, TM
MFK9004617	PF12625|Arabinose-binding domain of AraC transcription regulator, N-term;PF12833|Helix-turn-helix domain
MFK9004618	PF13557|Putative MetA-pathway of phenol degradation
MFK9004619	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
MFK9004621	PF26676|Domain of unknown function (DUF8225)
MFK9004622	
MFK9004623	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
MFK9004624	PF12849|PBP superfamily domain
MFK9004625	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
MFK9004626	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
MFK9004627	PF07690|Major Facilitator Superfamily
MFK9004628	PF05651|Putative sugar diacid recognition;PF13556|PucR C-terminal helix-turn-helix domain;PF17853|GGDEF-like domain
MFK9004629	PF02595|Glycerate kinase family
MFK9004630	PF06674|Protein of unknown function (DUF1176)
NWD94728	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
NWD94729	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
NWD94730	PF12849|PBP superfamily domain
NWD94731	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
NWD94732	
NWD94733	PF26676|Domain of unknown function (DUF8225)
NWD94735	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
OCW24559	PF03934|Type II secretion system (T2SS), protein K;PF21687|Type II secretion system (T2SS), protein K
OCW24560	PF12693|GspL periplasmic domain
OCW24561	PF04612|Type II secretion system (T2SS), protein M
OCW24562	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
OCW24563	PF00437|Type II/IV secretion system protein
OCW24564	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
OCW24565	PF12849|PBP superfamily domain
OCW24566	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
OCW24567	PF26676|Domain of unknown function (DUF8225)
OCW24569	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
OCW24570	PF05598|Transposase domain (DUF772)
OCW24571	PF03865|Haemolysin secretion/activation protein ShlB/FhaC/HecB;PF08479|POTRA domain, ShlB-type
OCW24572	PF01618|MotA/TolQ/ExbB proton channel family;PF10102|Domain of unknown function (DUF2341);PF13385|Concanavalin A-like lectin/glucanases superfamily
OCW24573	PF02472|Biopolymer transport protein ExbD/TolR
OCW24574	
OCW24575	PF16930|Putative porin
OCW24576	
OCW24577	PF10722|Putative bacterial sensory transduction regulator
OCW24578	PF00639|PPIC-type PPIASE domain
OCW24670	
ODM17565	
ODM17566	
ODM17567	
ODM17568	
ODM17569	
ODM17570	PF00106|short chain dehydrogenase
ODM17571	PF01593|Flavin containing amine oxidoreductase;PF13450|NAD(P)-binding Rossmann-like domain
ODM17572	
ODM17573	PF03446|NAD binding domain of 6-phosphogluconate dehydrogenase
ODM17574	PF07690|Major Facilitator Superfamily
ODM17576	PF01494|FAD binding domain
ODM17577	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF00975|Thioesterase domain
ODM17578	PF08240|Alcohol dehydrogenase GroES-like domain;PF13602|Zinc-binding dehydrogenase
ODM17579	PF07883|Cupin domain
ODM17580	PF07992|Pyridine nucleotide-disulphide oxidoreductase
ODM17581	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
ODM17582	PF13577|SnoaL-like domain
ODM17583	PF09995|ER-bound oxygenase mpaB/B'/Rubber oxygenase, catalytic domain
ODM17584	
ODM17585	PF00248|Aldo/keto reductase family
ODR88363	PF02348|Cytidylyltransferase
ODR88364	PF00459|Inositol monophosphatase family
ODR88365	PF13580|SIS domain
ODR88366	
ODR88367	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF22725|GFO/IDH/MocA C-terminal domain
ODR88368	PF01061|ABC-2 type transporter
ODR88369	PF02604|Antitoxin Phd_YefM, type II toxin-antitoxin system
ODR88370	PF26676|Domain of unknown function (DUF8225)
ODR88371	PF14231|GXWXG protein;PF14232|Domain of unknown function (DUF4334)
ODR88372	
ODR88373	PF00392|Bacterial regulatory proteins, gntR family;PF07702|UTRA domain
ODR88374	PF01380|SIS domain
ODR88375	PF00294|pfkB family carbohydrate kinase
ODR88376	PF00005|ABC transporter
ODR88377	PF00892|EamA-like transporter family
ODR88524	
ODR88526	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
ODR88527	
ODR88528	PF14534|Domain of unknown function (DUF4440)
OJJ78643	
OJJ78644	PF06293|Lipopolysaccharide kinase (Kdo/WaaP) family
OJJ78645	PF00454|Phosphatidylinositol 3- and 4-kinase;PF02259|FAT domain;PF02260|FATC domain;PF08771|FKBP12-rapamycin binding domain;PF11865|Serine/threonine-protein kinase mTOR domain;PF23593|Serine/threonine-protein kinase ATR-like, HEAT repeats;PF25574|Importin subunit beta-1-like, TPR repeats
OJJ78646	
OJJ78647	PF14226|non-haem dioxygenase in morphine synthesis N-terminal
OJJ78648	PF08592|Anthrone oxygenase
OJJ78649	PF07173|Glycine-rich domain-containing protein-like
OJJ78650	
OJJ78651	
OJJ78652	
OJJ78654	PF07063|2-oxoadipate dioxygenase/decarboxylase
OJJ78655	PF00291|Pyridoxal-phosphate dependent enzyme
OJJ78656	PF02574|Homocysteine S-methyltransferase
OJJ78657	PF03795|YCII-related domain
OJJ78658	PF01042|Endoribonuclease L-PSP
OJJ78659	PF01613|Flavin reductase like domain
OJJ78660	PF00400|WD domain, G-beta repeat;PF07676|TolB beta propeller domain
OJJ78661	PF13489|Methyltransferase domain
OJJ78662	
OJJ78663	PF00067|Cytochrome P450;PF03098|Animal haem peroxidase
OQD90405	
OQD90436	PF00175|Oxidoreductase NAD-binding domain;PF00258|Flavodoxin;PF00667|FAD binding domain
OQD90472	PF00149|Calcineurin-like phosphoesterase
OQD90526	
OQD90548	PF00349|Hexokinase;PF03727|Hexokinase
OQD90596	PF07543|Protein trafficking PGA2
OQD90630	PF15630|CENP-S protein
OQD90635	PF03446|NAD binding domain of 6-phosphogluconate dehydrogenase;PF14833|NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
OQD90783	PF11309|Protein of unknown function (DUF3112)
OQD90788	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
OQD90799	PF01026|TatD related DNase
OQD90826	PF03851|UV-endonuclease UvdE;PF09949|Phosphatidate phosphatase APP1, catalytic domain
OQD90952	
OQD91003	PF14222|Cell morphogenesis N-terminal;PF14225|Cell morphogenesis C-terminal;PF14228|Cell morphogenesis central region
OQD91106	PF00383|Cytidine and deoxycytidylate deaminase zinc-binding region
OQD91113	PF07690|Major Facilitator Superfamily
OQD91115	
OQD91117	PF08577|PI31 proteasome regulator;PF11566|PI31 proteasome regulator N-terminal
OQD91133	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
OQD91152	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02770|Acyl-CoA dehydrogenase, middle domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
OQE20616	PF00728|Glycosyl hydrolase family 20, catalytic domain;PF14845|beta-acetyl hexosaminidase like
OQE20617	PF10021|Microbial-type PARG, catalytic domain
OQE20622	PF07690|Major Facilitator Superfamily
OQE20640	PF02230|Phospholipase/Carboxylesterase
OQE20645	
OQE20647	PF01302|CAP-Gly domain;PF13516|Leucine Rich repeat
OQE20658	PF02906|Iron only hydrogenase large subunit, C-terminal domain
OQE20668	PF00069|Protein kinase domain
OQE20697	PF00591|Glycosyl transferase family, a/b domain;PF02885|Glycosyl transferase family, helical bundle domain
OQE20702	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
OQE20719	PF12569|N-terminal acetyltransferase A, auxiliary subunit;PF13181|Tetratricopeptide repeat
OQE20731	PF11711|Inner membrane protein import complex subunit Tim54
OQE20732	PF12874|Zinc-finger of C2H2 type;PF16835|Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)
OQE20735	PF01149|Formamidopyrimidine-DNA glycosylase N-terminal domain;PF06831|Formamidopyrimidine-DNA glycosylase H2TH domain
OQE20758	PF27599|CcsR C-terminal domain
OQE20759	PF03604|DNA directed RNA polymerase, 7 kDa subunit
OQE20766	
OQE20770	
OQE20786	
OQE20798	PF09774|Intermembrane space protein MIX23
PKS07402	
PKS07403	
PKS07404	PF00069|Protein kinase domain;PF00433|Protein kinase C terminal domain
PKS07405	PF01232|Mannitol dehydrogenase Rossmann domain;PF08125|Mannitol dehydrogenase C-terminal domain
PKS07406	PF00400|WD domain, G-beta repeat;PF04053|COPA/B second beta-propeller;PF23953|COPA/B TPR domain
PKS07407	
PKS07408	PF23631|Domain of unknown function (DUF7143)
PKS07409	PF00544|Pectate lyase
PKS07410	PF13738|Pyridine nucleotide-disulphide oxidoreductase
PKS07411	PF03443|Auxiliary Activity family 9 (formerly GH61)
PKS07413	PF02333|Phytase
PKS07414	PF09362|Domain of unknown function (DUF1996)
PKS07415	PF05730|CFEM domain
PKS07416	PF13520|Amino acid permease
PKS07417	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF03950|tRNA synthetases class I (E and Q), anti-codon binding domain;PF20974|tRNA synthetases class I (E and Q), anti-codon binding domain
PKS07418	PF02301|HORMA domain
PKS07419	PF00443|Ubiquitin carboxyl-terminal hydrolase;PF00627|UBA/TS-N domain;PF02148|Zn-finger in ubiquitin-hydrolases and other protein;PF17807|Variant UBP zinc finger
PKS07420	PF01592|NifU-like N terminal domain
PKS07421	PF03055|Retinal pigment epithelial membrane protein
PKS07422	
PLB48383	PF27469|ATP synthase epsilon chain C-terminal domain
PLB48384	PF01191|RNA polymerase Rpb5, C-terminal domain;PF03871|RNA polymerase Rpb5, N-terminal domain
PLB48385	PF20684|Fungal rhodopsin domain
PLB48386	
PLB48387	PF00155|Aminotransferase class I and II
PLB48388	PF09139|Phosphatidate cytidylyltransferase, mitochondrial
PLB48389	PF00653|Inhibitor of Apoptosis domain
PLB48390	PF12171|Zinc-finger double-stranded RNA-binding
PLB48391	PF00646|F-box domain
PLB48392	
PLB48394	PF00656|Caspase domain;PF12770|CHAT domain
PLB48395	PF11735|Cryptococcal mannosyltransferase 1
PLB48396	
PLB48397	
PLB48398	
PLB48399	
PLB48400	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
PLB48401	PF02515|CoA-transferase family III
PLB48402	PF00725|3-hydroxyacyl-CoA dehydrogenase, C-terminal domain;PF02737|3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
PLB48403	
