query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A964TAH5	JAAABI010000001	3	0	1050978	1052000	+	NAY91248.1	GTQ34_04885	ATP-grasp domain-containing protein
A0A964TAH5	JAAABI010000001	4	0	1052089	1053264	-	NAY91249.1	GTQ34_04890	OmpA family protein
A0A964TAH5	JAAABI010000001	5	0	1053380	1053766	-	NAY91250.1	GTQ34_04895	hypothetical protein
A0A964TAH5	JAAABI010000001	6	0	1053845	1054987	-	NAY91251.1	GTQ34_04900	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
A0A964TAH5	JAAABI010000001	7	0	1055016	1057928	-	NAY91252.1	GTQ34_04905	serine hydrolase
A0A964TAH5	JAAABI010000001	8	0	1058014	1058496	-	NAY91253.1	GTQ34_04910	ABC transporter ATPase
A0A964TAH5	JAAABI010000001	9	0	1058498	1059289	-	NAY91254.1	GTQ34_04915	(Fe-S)-binding protein
A0A964TAH5	JAAABI010000001	10	0	1059301	1060626	-	NAY91255.1	GTQ34_04920	4Fe-4S dicluster domain-containing protein
A0A9P9AFP1	JAGPYM010000042	-10	0	149370	150792	+	KAH6874058.1	B0T10DRAFT_533091	major facilitator superfamily domain-containing protein
A0A9P9AFP1	JAGPYM010000042	-9	0	151461	152844	+	KAH6874059.1	B0T10DRAFT_533092	putative benzoate 4-monooxygenase cytochrome P450
A0A9P9AFP1	JAGPYM010000042	-8	0	154376	155403	+	KAH6874060.1	B0T10DRAFT_610831	fungal-specific transcription factor domain-containing protein
A0A9P9AFP1	JAGPYM010000042	-7	0	158408	159587	-	KAH6874061.1	B0T10DRAFT_499403	cytochrome P450
A0A9P9AFP1	JAGPYM010000042	-6	0	161855	162835	+	KAH6874062.1	B0T10DRAFT_415913	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	-5	0	163670	164316	+	KAH6874063.1	B0T10DRAFT_415868	aldehyde dehydrogenase domain-containing protein
A0A9P9AFP1	JAGPYM010000042	-4	0	166693	167033	-	KAH6874064.1	B0T10DRAFT_610835	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	-3	0	172545	173061	+	KAH6874065.1	B0T10DRAFT_533095	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	-2	0	175392	177479	+	KAH6874066.1	B0T10DRAFT_233545	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	-1	0	178994	180066	-	KAH6874067.1	B0T10DRAFT_415774	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	0	1	185766	186770	+	KAH6874068.1	B0T10DRAFT_522154	monooxygenase
A0A9P9AFP1	JAGPYM010000042	1	0	187103	187824	-	KAH6874069.1	B0T10DRAFT_415763	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	2	0	189550	190466	-	KAH6874070.1	B0T10DRAFT_233590	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	3	0	194760	196516	+	KAH6874071.1	B0T10DRAFT_522161	general substrate transporter
A0A9P9AFP1	JAGPYM010000042	4	0	197154	197825	+	KAH6874072.1	B0T10DRAFT_541238	YhhN-like protein
A0A9P9AFP1	JAGPYM010000042	5	0	198573	199299	+	KAH6874073.1	B0T10DRAFT_465949	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	6	0	199424	200287	-	KAH6874074.1	B0T10DRAFT_533100	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	7	0	201898	203748	-	KAH6874075.1	B0T10DRAFT_588293	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	8	0	205473	207642	+	KAH6874076.1	B0T10DRAFT_465952	amidase signature domain-containing protein
A0A9P9AFP1	JAGPYM010000042	9	0	211099	212061	+	KAH6874077.1	B0T10DRAFT_499423	hypothetical protein
A0A9P9AFP1	JAGPYM010000042	10	0	212828	213214	-	KAH6874078.1	B0T10DRAFT_465954	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	-10	0	5185911	5186507	+	KAH7041258.1	B0I36DRAFT_20983	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	-9	0	5188260	5189505	+	KAH7041259.1	B0I36DRAFT_371534	heterotrimeric G-protein beta subunit
A0A9P8YJY5	JAGTJQ010000001	-8	0	5190900	5192480	+	KAH7041260.1	B0I36DRAFT_312459	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	-7	0	5193150	5194484	-	KAH7041261.1	B0I36DRAFT_419990	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	-6	0	5198020	5198621	+	KAH7041262.1	B0I36DRAFT_419991	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	-5	0	5198665	5200620	+	KAH7041263.1	B0I36DRAFT_371540	pyridoxal phosphate-dependent transferase
A0A9P8YJY5	JAGTJQ010000001	-4	0	5201809	5202705	-	KAH7041264.1	B0I36DRAFT_21060	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal-domain-containing protein
A0A9P8YJY5	JAGTJQ010000001	-3	0	5204314	5204917	+	KAH7041265.1	B0I36DRAFT_312472	thioredoxin-like protein
A0A9P8YJY5	JAGTJQ010000001	-2	0	5205588	5206300	-	KAH7041266.1	B0I36DRAFT_312474	triosephosphate isomerase
A0A9P8YJY5	JAGTJQ010000001	-1	0	5209873	5210836	-	KAH7041267.1	B0I36DRAFT_358453	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	0	1	5212730	5213941	-	KAH7041268.1	B0I36DRAFT_371542	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	1	0	5216404	5218131	-	KAH7041269.1	B0I36DRAFT_371543	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	2	0	5221981	5223958	+	KAH7041270.1	B0I36DRAFT_234947	FAD binding domain of DNA photolyase-domain-containing protein
A0A9P8YJY5	JAGTJQ010000001	3	0	5225394	5225952	-	KAH7041271.1	B0I36DRAFT_312488	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	4	0	5226483	5229193	+	KAH7041272.1	B0I36DRAFT_21212	Urb2/Npa2 family-domain-containing protein
A0A9P8YJY5	JAGTJQ010000001	5	0	5232699	5234093	-	KAH7041273.1	B0I36DRAFT_312491	SGNH hydrolase-type esterase domain-containing protein
A0A9P8YJY5	JAGTJQ010000001	6	0	5234732	5235518	+	KAH7041274.1	B0I36DRAFT_358460	acyl-CoA N-acyltransferase
A0A9P8YJY5	JAGTJQ010000001	7	0	5236800	5237832	+	KAH7041275.1	B0I36DRAFT_344891	hypothetical protein
A0A9P8YJY5	JAGTJQ010000001	8	0	5238745	5239118	-	KAH7041276.1	B0I36DRAFT_235653	RasGEF protein
A0A9P8YJY5	JAGTJQ010000001	9	0	5252703	5255139	+	KAH7041277.1	B0I36DRAFT_358464	c2h2 finger domain-containing protein
A0A9P8YJY5	JAGTJQ010000001	10	0	5255503	5255919	+	KAH7041278.1	B0I36DRAFT_21300	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	-10	0	1882778	1884557	-	KAH7037648.1	B0I36DRAFT_428233	putative nucleoside transporter
A0A9P8YGS0	JAGTJQ010000002	-9	0	1888693	1890177	+	KAH7037649.1	B0I36DRAFT_314533	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	-8	0	1890636	1891822	-	KAH7037650.1	B0I36DRAFT_314535	kinase-like domain-containing protein
A0A9P8YGS0	JAGTJQ010000002	-7	0	1894181	1894764	+	KAH7037651.1	B0I36DRAFT_237002	Longin-like domain-containing protein
A0A9P8YGS0	JAGTJQ010000002	-6	0	1895776	1897385	-	KAH7037652.1	B0I36DRAFT_283354	Peroxin-3
A0A9P8YGS0	JAGTJQ010000002	-5	0	1898400	1899268	+	KAH7037653.1	B0I36DRAFT_314540	autophagy-related protein
A0A9P8YGS0	JAGTJQ010000002	-4	0	1900730	1902988	-	KAH7037654.1	B0I36DRAFT_69323	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	-3	0	1905011	1906018	+	KAH7037655.1	B0I36DRAFT_428239	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	-2	0	1907182	1908248	+	KAH7037656.1	B0I36DRAFT_359322	autophagy-related protein 16
A0A9P8YGS0	JAGTJQ010000002	-1	0	1908713	1910257	-	KAH7037657.1	B0I36DRAFT_262196	histone-lysine N-methyltransferase, H3 lysine-79 specific
A0A9P8YGS0	JAGTJQ010000002	0	1	1912725	1913885	+	KAH7037658.1	B0I36DRAFT_69380	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	1	0	1914333	1915081	-	KAH7037659.1	B0I36DRAFT_359325	scytalone dehydratase
A0A9P8YGS0	JAGTJQ010000002	2	0	1915237	1915719	-	KAH7037660.1	B0I36DRAFT_314552	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	3	0	1916776	1917742	+	KAH7037661.1	B0I36DRAFT_69394	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	4	0	1919015	1919503	+	KAH7037662.1	B0I36DRAFT_314554	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	5	0	1920133	1920515	-	KAH7037663.1	B0I36DRAFT_345741	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	6	0	1926526	1927548	+	KAH7037664.1	B0I36DRAFT_372034	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	7	0	1929572	1930494	-	KAH7037665.1	B0I36DRAFT_69440	GMC oxidoreductase
A0A9P8YGS0	JAGTJQ010000002	8	0	1933620	1934174	-	KAH7037666.1	B0I36DRAFT_314563	hypothetical protein
A0A9P8YGS0	JAGTJQ010000002	9	0	1936263	1937643	+	KAH7037667.1	B0I36DRAFT_359329	GNS1/SUR4 family-domain-containing protein
A0A9P8YGS0	JAGTJQ010000002	10	0	1939591	1940570	-	KAH7037668.1	B0I36DRAFT_314567	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	-10	0	4229198	4230723	+	KAH7038374.1	B0I36DRAFT_420836	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	-9	0	4234404	4235318	-	KAH7038375.1	B0I36DRAFT_359951	serine hydrolase FSH
A0A9P9BVC7	JAGTJQ010000002	-8	0	4236695	4241386	+	KAH7038376.1	B0I36DRAFT_372464	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	-7	0	4245300	4246733	-	KAH7038377.1	B0I36DRAFT_316071	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	-6	0	4253098	4254807	+	KAH7038378.1	B0I36DRAFT_372465	permease for cytosine/purines, uracil, thiamine, allantoin-domain-containing protein
A0A9P9BVC7	JAGTJQ010000002	-5	0	4256824	4257234	+	KAH7038379.1	B0I36DRAFT_346362	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	-4	0	4258434	4259201	+	KAH7038380.1	B0I36DRAFT_420838	amidase signature domain-containing protein
A0A9P9BVC7	JAGTJQ010000002	-3	0	4262107	4262920	-	KAH7038381.1	B0I36DRAFT_372467	LysM domain-containing protein
A0A9P9BVC7	JAGTJQ010000002	-2	0	4266794	4267524	+	KAH7038382.1	B0I36DRAFT_316081	glycosyl hydrolases family 18-domain-containing protein
A0A9P9BVC7	JAGTJQ010000002	-1	0	4273518	4275068	+	KAH7038383.1	B0I36DRAFT_316082	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	0	1	4276181	4277495	-	KAH7038384.1	B0I36DRAFT_420844	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	1	0	4279223	4279770	-	KAH7038385.1	B0I36DRAFT_359961	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	2	0	4280871	4281287	-	KAH7038386.1	B0I36DRAFT_359962	ABC transporter
A0A9P9BVC7	JAGTJQ010000002	3	0	4284581	4286636	-	KAH7038387.1	B0I36DRAFT_316088	5'-nucleotidase
A0A9P9BVC7	JAGTJQ010000002	4	0	4288419	4288692	-	KAH7038388.1	B0I36DRAFT_381402	Calycin-like protein
A0A9P9BVC7	JAGTJQ010000002	5	0	4290522	4291244	-	KAH7038389.1	B0I36DRAFT_219936	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	6	0	4294101	4294956	+	KAH7038390.1	B0I36DRAFT_359966	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	7	0	4296180	4297350	-	KAH7038391.1	B0I36DRAFT_346373	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	8	0	4298468	4299763	-	KAH7038392.1	B0I36DRAFT_404063	phenol oxidase A
A0A9P9BVC7	JAGTJQ010000002	9	0	4303049	4303777	+	KAH7038393.1	B0I36DRAFT_284571	hypothetical protein
A0A9P9BVC7	JAGTJQ010000002	10	0	4306941	4307612	+	KAH7038394.1	B0I36DRAFT_346376	hypothetical protein
A0A9P9DY84	JAGMUU010000022	-10	0	643766	644405	-	KAH7127950.1	B0J13DRAFT_564771	hypothetical protein
A0A9P9DY84	JAGMUU010000022	-9	0	644973	646125	+	KAH7127951.1	B0J13DRAFT_510418	putative NAD binding Rossmann fold oxidoreductase
A0A9P9DY84	JAGMUU010000022	-8	0	646246	647538	-	KAH7127952.1	B0J13DRAFT_142721	fungal-specific transcription factor domain-containing protein
A0A9P9DY84	JAGMUU010000022	-7	0	647915	649953	-	KAH7127953.1	B0J13DRAFT_588654	glycoside hydrolase superfamily
A0A9P9DY84	JAGMUU010000022	-6	0	652332	653362	-	KAH7127954.1	B0J13DRAFT_483458	C6 zinc finger protein
A0A9P9DY84	JAGMUU010000022	-5	0	654777	655273	+	KAH7127955.1	B0J13DRAFT_483461	transferase
A0A9P9DY84	JAGMUU010000022	-4	0	656740	657395	-	KAH7127956.1	B0J13DRAFT_564777	NADP-dependent oxidoreductase domain-containing protein
A0A9P9DY84	JAGMUU010000022	-3	0	658858	659815	+	KAH7127957.1	B0J13DRAFT_454249	hypothetical protein
A0A9P9DY84	JAGMUU010000022	-2	0	659873	661186	-	KAH7127958.1	B0J13DRAFT_646060	hypothetical protein
A0A9P9DY84	JAGMUU010000022	-1	0	662438	662726	-	KAH7127959.1	B0J13DRAFT_564779	hypothetical protein
A0A9P9DY84	JAGMUU010000022	0	1	664847	665174	-	KAH7127960.1	B0J13DRAFT_483470	monooxygenase
A0A9P9DY84	JAGMUU010000022	1	0	667795	668179	+	KAH7127961.1	B0J13DRAFT_679460	hypothetical protein
A0A9P9DY84	JAGMUU010000022	2	0	669653	670786	+	KAH7127962.1	B0J13DRAFT_454108	hypothetical protein
A0A9P9DY84	JAGMUU010000022	3	0	673067	673748	+	KAH7127963.1	B0J13DRAFT_588663	hypothetical protein
A0A9P9DY84	JAGMUU010000022	4	0	675084	680448	-	KAH7127964.1	B0J13DRAFT_530646	hypothetical protein
A0A9P9DY84	JAGMUU010000022	5	0	682504	683379	-	KAH7127965.1	B0J13DRAFT_564786	hypothetical protein
A0A9P9DY84	JAGMUU010000022	6	0	684089	684345	-	KAH7127966.1	B0J13DRAFT_142779	hypothetical protein
A0A9P9DY84	JAGMUU010000022	7	0	686242	686799	+	KAH7127967.1	B0J13DRAFT_679463	hypothetical protein
A0A9P9DY84	JAGMUU010000022	8	0	686910	688207	+	KAH7127968.1	B0J13DRAFT_564793	hypothetical protein
A0A9P9DY84	JAGMUU010000022	9	0	688298	690391	-	KAH7127969.1	B0J13DRAFT_646094	heterokaryon incompatibility protein-domain-containing protein
A0A9P9DY84	JAGMUU010000022	10	0	692527	693806	+	KAH7127970.1	B0J13DRAFT_454106	family 9 polysaccharide lyase
A0A9P9IDE3	JAGMUU010000039	-10	0	232988	234136	+	KAH7115390.1	B0J13DRAFT_459826	RNA interference and gene silencing protein
A0A9P9IDE3	JAGMUU010000039	-9	0	239450	240463	+	KAH7115391.1	B0J13DRAFT_487869	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	-8	0	241881	242369	+	KAH7115392.1	B0J13DRAFT_459767	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	-7	0	243150	244098	-	KAH7115393.1	B0J13DRAFT_572515	triose-phosphate transporter family-domain-containing protein
A0A9P9IDE3	JAGMUU010000039	-6	0	245014	246117	+	KAH7115394.1	B0J13DRAFT_514778	glycosyltransferase family 64 protein
A0A9P9IDE3	JAGMUU010000039	-5	0	254531	255219	-	KAH7115395.1	B0J13DRAFT_459887	fungal-specific transcription factor
A0A9P9IDE3	JAGMUU010000039	-4	0	255303	256486	-	KAH7115396.1	B0J13DRAFT_572531	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	-3	0	260513	261346	-	KAH7115397.1	B0J13DRAFT_533456	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	-2	0	265368	265574	-	KAH7115398.1	B0J13DRAFT_654188	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	-1	0	270406	270839	+	KAH7115399.1	B0J13DRAFT_654199	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	0	1	279230	279557	-	KAH7115400.1	B0J13DRAFT_487882	monooxygenase
A0A9P9IDE3	JAGMUU010000039	1	0	283736	285847	+	KAH7115401.1	B0J13DRAFT_654209	ATP dependent DNA ligase domain protein
A0A9P9IDE3	JAGMUU010000039	2	0	289121	294398	-	KAH7115402.1	B0J13DRAFT_654214	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	3	0	296538	297660	+	KAH7115403.1	B0J13DRAFT_681466	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	4	0	298139	299137	-	KAH7115404.1	B0J13DRAFT_514793	WW domain-containing oxidoreductase
A0A9P9IDE3	JAGMUU010000039	5	0	299433	300039	-	KAH7115405.1	B0J13DRAFT_654221	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	6	0	301045	301248	-	KAH7115406.1	B0J13DRAFT_572583	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	7	0	302235	302877	+	KAH7115407.1	B0J13DRAFT_514796	Alpha/Beta hydrolase protein
A0A9P9IDE3	JAGMUU010000039	8	0	313615	314439	-	KAH7115408.1	B0J13DRAFT_572593	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	9	0	315097	315864	-	KAH7115409.1	B0J13DRAFT_572594	hypothetical protein
A0A9P9IDE3	JAGMUU010000039	10	0	317519	318169	-	KAH7115410.1	B0J13DRAFT_459875	hypothetical protein
A0A9W4S0R7	CAMGZC010001169	-3	0	3689	5279	+	CAI0651800.1	CGXH109_LOCUS110395	hypothetical protein
A0A9W4S0R7	CAMGZC010001169	-2	0	6027	8669	+	CAI0651801.1	CGXH109_LOCUS110396	hypothetical protein
A0A9W4S0R7	CAMGZC010001169	-1	0	8736	11230	-	CAI0651802.1	CGXH109_LOCUS110397	hypothetical protein
A0A9W4S0R7	CAMGZC010001169	0	1	11966	12972	-	CAI0651803.1	CGXH109_LOCUS110398	hypothetical protein
A0A9W8N878	JANPWZ010001931	-1	0	823	1650	-	KAJ3562256.1	NPX13_g8632	hypothetical protein
A0A9W8N878	JANPWZ010001931	0	1	4387	5481	+	KAJ3562255.1	NPX13_g8633	hypothetical protein
A0A9W8N878	JANPWZ010001931	1	0	5743	7146	-	KAJ3562254.1	NPX13_g8634	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	-10	0	327315	328380	+	KAJ1921771.1	H4219_000504	Histone deacetylase hda1
A0A9W8ABZ6	JANBPU010000003	-9	0	329536	331578	+	KAJ1921772.1	H4219_000505	Leucyl aminopeptidase yscIV
A0A9W8ABZ6	JANBPU010000003	-8	0	331798	332764	-	KAJ1921773.1	H4219_000506	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	-7	0	334183	334549	+	KAJ1921774.1	H4219_000507	Translation machinery-associated protein 22
A0A9W8ABZ6	JANBPU010000003	-6	0	340631	341707	+	KAJ1921775.1	H4219_000508	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	-5	0	342881	344473	-	KAJ1921776.1	H4219_000509	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	-4	0	345684	346393	+	KAJ1921777.1	H4219_000510	component of the polarisome
A0A9W8ABZ6	JANBPU010000003	-3	0	349433	350429	-	KAJ1921778.1	H4219_000511	4-coumarate--CoA ligase-like 5
A0A9W8ABZ6	JANBPU010000003	-2	0	352890	353174	-	KAJ1921779.1	H4219_000512	Translation initiation factor eIF-2B subunit gamma
A0A9W8ABZ6	JANBPU010000003	-1	0	355835	356668	+	KAJ1921780.1	H4219_000513	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	0	1	358728	362913	-	KAJ1921781.1	H4219_000514	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	1	0	366932	369514	+	KAJ1921782.1	H4219_000515	H(+)-transporting V0 sector ATPase subunit a
A0A9W8ABZ6	JANBPU010000003	2	0	369696	370265	-	KAJ1921783.1	H4219_000516	mitochondrial 2-enoyl thioester reductase
A0A9W8ABZ6	JANBPU010000003	3	0	373688	374131	+	KAJ1921784.1	H4219_000518	Pre-mRNA-processing factor 6
A0A9W8ABZ6	JANBPU010000003	4	0	374174	374822	+	KAJ1921785.1	H4219_000519	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	5	0	375345	375669	-	KAJ1921786.1	H4219_000520	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	6	0	378412	378605	-	KAJ1921787.1	H4219_000521	Translation initiation factor 1A
A0A9W8ABZ6	JANBPU010000003	7	0	379484	381481	-	KAJ1921788.1	H4219_000522	sister chromatid cohesion protein 1
A0A9W8ABZ6	JANBPU010000003	8	0	382106	383018	-	KAJ1921789.1	H4219_000523	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	9	0	384439	384749	-	KAJ1921790.1	H4219_000524	hypothetical protein
A0A9W8ABZ6	JANBPU010000003	10	0	390668	391222	-	KAJ1921791.1	H4219_000525	hypothetical protein
A0AA39MWI5	JAUEPT010000009	-10	0	459448	459646	-	KAK0448644.1	EV421DRAFT_1783593	ATPase, V1/A1 complex, subunit E
A0AA39MWI5	JAUEPT010000009	-9	0	460754	461580	+	KAK0448645.1	EV421DRAFT_1783596	40S ribosomal protein S2
A0AA39MWI5	JAUEPT010000009	-8	0	466379	466737	+	KAK0448646.1	EV421DRAFT_1900358	hypothetical protein
A0AA39MWI5	JAUEPT010000009	-7	0	467417	467753	+	KAK0448647.1	EV421DRAFT_1783607	kinase-like domain-containing protein
A0AA39MWI5	JAUEPT010000009	-6	0	469609	470501	-	KAK0448648.1	EV421DRAFT_2032831	kinase-like domain-containing protein
A0AA39MWI5	JAUEPT010000009	-5	0	472652	473974	+	KAK0448649.1	EV421DRAFT_1474744	hypothetical protein
A0AA39MWI5	JAUEPT010000009	-4	0	477590	478010	+	KAK0448650.1	EV421DRAFT_2052182	oxidoreductase
A0AA39MWI5	JAUEPT010000009	-3	0	479285	480556	-	KAK0448651.1	EV421DRAFT_1783635	magnesium transporter NIPA-domain-containing protein
A0AA39MWI5	JAUEPT010000009	-2	0	481278	481595	-	KAK0448652.1	EV421DRAFT_1783646	magnesium transporter NIPA-domain-containing protein
A0AA39MWI5	JAUEPT010000009	-1	0	484116	485460	+	KAK0448653.1	EV421DRAFT_1475494	hypothetical protein
A0AA39MWI5	JAUEPT010000009	0	1	489224	489381	-	KAK0448654.1	EV421DRAFT_1475578	hypothetical protein
A0AA39MWI5	JAUEPT010000009	1	0	498882	499072	-	KAK0448655.1	EV421DRAFT_1900366	NADP-dependent oxidoreductase domain-containing protein
A0AA39MWI5	JAUEPT010000009	2	0	505762	505948	-	KAK0448656.1	EV421DRAFT_1900367	aryl-alcohol dehydrogenase
A0AA39MWI5	JAUEPT010000009	3	0	509655	510284	-	KAK0448657.1	EV421DRAFT_1783752	hypothetical protein
A0AA39MWI5	JAUEPT010000009	4	0	513832	514112	+	KAK0448658.1	EV421DRAFT_1783762	hypothetical protein
A0AA39MWI5	JAUEPT010000009	5	0	516416	516988	-	KAK0448659.1	EV421DRAFT_1477030	hypothetical protein
A0AA39MWI5	JAUEPT010000009	6	0	519115	519342	+	KAK0448660.1	EV421DRAFT_1783770	Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase
A0AA39MWI5	JAUEPT010000009	7	0	522613	524253	+	KAK0448661.1	EV421DRAFT_1477420	hypothetical protein
A0AA39MWI5	JAUEPT010000009	8	0	525084	525500	+	KAK0448662.1	EV421DRAFT_1732925	hydrophobin-251
A0AA39MWI5	JAUEPT010000009	9	0	527456	528216	+	KAK0448663.1	EV421DRAFT_1477431	hypothetical protein
A0AA39MWI5	JAUEPT010000009	10	0	529808	531035	+	KAK0448664.1	EV421DRAFT_1477336	hypothetical protein
A0A9W8BH04	JANBQF010000124	-10	0	1207	2646	-	KAJ2004981.1	H4R26_002198	hypothetical protein
A0A9W8BH04	JANBQF010000124	-9	0	3329	4186	+	KAJ2004982.1	H4R26_002199	hypothetical protein
A0A9W8BH04	JANBQF010000124	-8	0	7994	9484	+	KAJ2004983.1	H4R26_002200	Up in starvation
A0A9W8BH04	JANBQF010000124	-7	0	9710	10201	-	KAJ2004984.1	H4R26_002201	PRKR-interacting protein 1
A0A9W8BH04	JANBQF010000124	-6	0	10572	11894	+	KAJ2004985.1	H4R26_002202	hypothetical protein
A0A9W8BH04	JANBQF010000124	-5	0	12044	13006	+	KAJ2004986.1	H4R26_002203	hypothetical protein
A0A9W8BH04	JANBQF010000124	-4	0	13133	13861	+	KAJ2004987.1	H4R26_002204	hypothetical protein
A0A9W8BH04	JANBQF010000124	-3	0	14142	15263	+	KAJ2004988.1	H4R26_002205	TFIIH complex serine/threonine-protein kinase subunit kin28
A0A9W8BH04	JANBQF010000124	-2	0	15860	16762	+	KAJ2004989.1	H4R26_002206	mitochondrial metal transporter
A0A9W8BH04	JANBQF010000124	-1	0	16936	18039	-	KAJ2004990.1	H4R26_002207	putative cell survival pathways protein
A0A9W8BH04	JANBQF010000124	0	1	18807	19913	-	KAJ2004991.1	H4R26_002208	hypothetical protein
A0A9W8BH04	JANBQF010000124	1	0	21168	22067	+	KAJ2004992.1	H4R26_002209	hypothetical protein
A0A9W8BH04	JANBQF010000124	2	0	22894	26618	+	KAJ2004993.1	H4R26_002210	hypothetical protein
A0AA39P123	JAUEPR010000023	-10	0	755345	756268	+	KAK0475566.1	IW261DRAFT_1368709	glycoside hydrolase family 16 protein
A0AA39P123	JAUEPR010000023	-9	0	758989	759441	+	KAK0475567.1	IW261DRAFT_489002	hypothetical protein
A0AA39P123	JAUEPR010000023	-8	0	760958	761156	-	KAK0475568.1	IW261DRAFT_1595529	ATPase V1/A1 complex subunit E
A0AA39P123	JAUEPR010000023	-7	0	762279	763268	+	KAK0475569.1	IW261DRAFT_1340449	40S ribosomal protein S2
A0AA39P123	JAUEPR010000023	-6	0	768512	768868	+	KAK0475570.1	IW261DRAFT_1495167	kinase-like domain-containing protein
A0AA39P123	JAUEPR010000023	-5	0	771173	771748	-	KAK0475571.1	IW261DRAFT_1321266	CAMK/RAD53 protein kinase
A0AA39P123	JAUEPR010000023	-4	0	773905	775237	+	KAK0475572.1	IW261DRAFT_1567972	hypothetical protein
A0AA39P123	JAUEPR010000023	-3	0	778935	779462	+	KAK0475573.1	IW261DRAFT_1552567	hypothetical protein
A0AA39P123	JAUEPR010000023	-2	0	780549	781739	-	KAK0475574.1	IW261DRAFT_1340514	magnesium transporter NIPA-domain-containing protein
A0AA39P123	JAUEPR010000023	-1	0	785385	786727	+	KAK0475575.1	IW261DRAFT_489307	hypothetical protein
A0AA39P123	JAUEPR010000023	0	1	790506	790663	-	KAK0475576.1	IW261DRAFT_490124	hypothetical protein
A0AA39P123	JAUEPR010000023	1	0	799559	800188	-	KAK0475577.1	IW261DRAFT_1567977	hypothetical protein
A0AA39P123	JAUEPR010000023	2	0	803938	804500	+	KAK0475578.1	IW261DRAFT_1646262	hypothetical protein
A0AA39P123	JAUEPR010000023	3	0	807752	808172	-	KAK0475579.1	IW261DRAFT_1567979	hypothetical protein
A0AA39P123	JAUEPR010000023	4	0	808725	809165	+	KAK0475580.1	IW261DRAFT_1567980	hypothetical protein
