sequence_id,filter_status
A0A9K3LNV3,canonical
A0A9K3LRN8,canonical
A0A9K3N4Y3,canonical
A0A9K3PD30,canonical
A0A9K3Q9J1,canonical
A0A9L0IF32,canonical
A0A9L0RF88,canonical
A0A9L0SRE7,canonical
A0A9L0T5H0,canonical
A0A9N7MW10,canonical
A0A9N7MW86,canonical
A0A9N7R3T9,canonical
A0A9N7UE72,canonical
A0A9N7V5F2,canonical
A0A9N7VM41,canonical
A0A9N7W131,canonical
A0A9N7Y839,canonical
A0A9N8D4W9,canonical
A0A9N8DI97,canonical
A0A9N8DN83,canonical
A0A9N8DV73,canonical
A0A9N8ELP9,canonical
A0A9N8H4W2,canonical
A0A9N8H6I8,canonical
A0A9N8JTL8,canonical
A0A9N8JVX5,canonical
A0A9N8K3K3,canonical
A0A9N8KAK6,canonical
A0A9N8MCK4,canonical
A0A9N8NBI7,canonical
A0A9N8NMX8,canonical
A0A9N8PE23,canonical
A0A9N8PF98,canonical
A0A9N8PV96,canonical
A0A9N8PVQ8,canonical
A0A9N8QCZ6,canonical
A0A9N8QDA0,canonical
A0A9N8QEJ1,canonical
A0A9N8QFB2,canonical
A0A9N8QIC6,canonical
A0A9N8QYW6,canonical
A0A9N8W1T2,canonical
A0A9N8WL50,canonical
A0A9N8WNI7,canonical
A0A9N8WZP9,canonical
A0A9N8ZSY3,canonical
A0A9N9ACS1,canonical
A0A9N9BAW6,canonical
A0A9N9BBF1,canonical
A0A9N9BME1,canonical
A0A9N9CE55,canonical
A0A9N9CQ97,canonical
A0A9N9DJR9,canonical
A0A9N9DY61,canonical
A0A9N9E246,canonical
A0A9N9ERA4,canonical
A0A9N9FKX5,canonical
A0A9N9FWN2,canonical
A0A9N9HA91,canonical
A0A9N9HQT6,canonical
A0A9N9I8P4,canonical
A0A9N9KKY1,canonical
A0A9N9KP73,canonical
A0A9N9KSE5,canonical
A0A9N9KTX2,canonical
A0A9N9KUK9,canonical
A0A9N9KVW9,canonical
A0A9N9KZZ8,canonical
A0A9N9L5T0,canonical
A0A9N9L7C4,canonical
A0A9N9L7K7,canonical
A0A9N9LC05,canonical
A0A9N9LGU7,canonical
A0A9N9LU19,canonical
A0A9N9LV02,canonical
A0A9N9LVW0,canonical
A0A9N9LW39,canonical
A0A9N9LXW2,canonical
A0A9N9LYX3,canonical
A0A9N9M273,canonical
A0A9N9NSN0,canonical
A0A9N9P213,canonical
A0A9N9P631,canonical
A0A9N9PBX5,canonical
A0A9N9PLD3,canonical
A0A9N9PMJ6,canonical
A0A9N9PV81,canonical
A0A9N9Q0K0,canonical
A0A9N9UBP5,canonical
A0A9N9UDC0,canonical
A0A9N9UEC1,canonical
A0A9N9UGE2,canonical
A0A9N9UHQ8,canonical
A0A9N9UU16,canonical
A0A9N9V1A8,canonical
A0A9N9V829,canonical
A0A9N9VDP6,canonical
A0A9N9VGE0,canonical
A0A9N9VIP6,canonical
A0A9N9VUD9,canonical
A0A9N9W1M7,canonical
A0A9N9W4S8,canonical
A0A9N9WBR4,canonical
A0A9N9XWR8,canonical
A0A9N9XYZ1,canonical
A0A9N9XZG9,canonical
A0A9N9Y220,canonical
A0A9N9Y616,canonical
A0A9N9Y7D2,canonical
A0A9N9YBG4,canonical
A0A9N9YD86,canonical
A0A9N9YHF2,canonical
A0A9N9YK42,canonical
A0A9N9YPC9,canonical
A0A9N9YPG7,canonical
A0A9N9YRS5,canonical
A0A9N9YVX9,canonical
A0A9N9YYX3,canonical
A0A9N9Z055,canonical
A0A9N9Z156,canonical
A0A9N9Z3J5,canonical
A0A9N9Z9J3,canonical
A0A9N9ZBS2,canonical
A0A9N9ZCG8,canonical
A0A9N9ZEI6,canonical
A0A9N9ZGP9,canonical
A0A9N9ZJX1,canonical
A0A9P0E8E2,canonical
A0A9P0E9A9,canonical
A0A9P0EDX1,canonical
A0A9P0EJA4,canonical
A0A9P0ERG8,canonical
A0A9P0ZDA3,canonical
A0A9P0ZJR5,canonical
A0A9P0ZL29,canonical
A0A9P1C3Z2,canonical
A0A9P1CS61,canonical
A0A9P1EFV4,canonical
A0A9P1EGP5,canonical
A0A9P1FEV3,canonical
A0A9P1G1G0,canonical
A0A9P1G3G3,canonical
A0A9P1H0N5,canonical
A0A9P1H547,canonical
A0A9P1H8G6,canonical
A0A9P1I5X8,canonical
A0A9P1I5Z9,canonical
A0A9P1IQV5,canonical
A0A9P1M7K0,canonical
A0A9P1ME48,canonical
A0A9P1MEH7,canonical
A0A9P1MZB0,canonical
A0A9P1MZF7,canonical
A0A9P3B0Q2,canonical
A0A9P3B8H5,canonical
A0A9P3BS07,canonical
A0A9P3C2H1,canonical
A0A9P3C2Y7,canonical
A0A9P3C519,canonical
A0A9P3C7R6,canonical
A0A9P3C899,canonical
A0A9P3CCM8,canonical
A0A9P3CF74,canonical
A0A9P3CP31,canonical
A0A9P3CPX6,canonical
A0A9P3CQ06,canonical
A0A9P3CRK5,canonical
A0A9P3CSZ5,canonical
A0A9P3CZ20,canonical
A0A9P3D0K0,canonical
A0A9P3EPK8,canonical
A0A9P3F8W2,canonical
A0A9P3F909,canonical
A0A9P3FCU3,canonical
A0A9P3FDS5,canonical
A0A9P3FEF3,canonical
A0A9P3G6B3,canonical
A0A9P3G846,canonical
A0A9P3LC23,canonical
A0A9P3LDL9,canonical
A0A9P3PKR9,canonical
A0A9P3PVH5,canonical
A0A9P4GBK0,canonical
A0A9P4GEG7,canonical
A0A9P4GGP3,canonical
A0A9P4GH35,canonical
A0A9P4GIJ9,canonical
A0A9P4GNF1,canonical
A0A9P4GPY4,canonical
A0A9P4GYC3,canonical
A0A9P4H0Q5,canonical
A0A9P4H4R0,canonical
A0A9P4H4W2,canonical
A0A9P4H881,canonical
A0A9P4HB55,canonical
A0A9P4HC85,canonical
A0A9P4HG56,canonical
A0A9P4HM55,canonical
A0A9P4HN24,canonical
A0A9P4HN88,canonical
A0A9P4HVU1,canonical
A0A9P4I4W6,canonical
A0A9P4I595,canonical
A0A9P4IKI1,canonical
A0A9P4IKZ6,canonical
A0A9P4IZQ8,canonical
A0A9P4J5B3,canonical
A0A9P4JF56,canonical
A0A9P4JGI5,canonical
A0A9P4JHW3,canonical
A0A9P4JTJ6,canonical
A0A9P4JVS4,canonical
A0A9P4JXT5,canonical
A0A9P4K111,canonical
A0A9P4K276,canonical
A0A9P4K8D0,canonical
A0A9P4L9Q1,canonical
A0A9P4L9U8,canonical
A0A9P4LE25,canonical
A0A9P4LGD6,canonical
A0A9P4LGS4,canonical
A0A9P4LI39,canonical
A0A9P4LIH7,canonical
A0A9P4LLI2,canonical
A0A9P4LP74,canonical
A0A9P4M4U2,canonical
A0A9P4M8Q7,canonical
A0A9P4MLF2,canonical
A0A9P4MLM2,canonical
A0A9P4MQK5,canonical
A0A9P4MTH0,canonical
A0A9P4MUD9,canonical
A0A9P4MUJ7,canonical
A0A9P4MWE6,canonical
A0A9P4MXW5,canonical
A0A9P4MY33,canonical
A0A9P4MY79,canonical
A0A9P4MYN4,canonical
A0A9P4N5L3,canonical
A0A9P4N5N9,canonical
A0A9P4N8G3,canonical
A0A9P4N9M9,canonical
A0A9P4NBL9,canonical
A0A9P4NBR3,canonical
A0A9P4NGN5,canonical
A0A9P4NV31,canonical
A0A9P4NY90,canonical
A0A9P4P043,canonical
A0A9P4P412,canonical
A0A9P4P4Z8,canonical
A0A9P4PEI2,canonical
A0A9P4PHE4,canonical
A0A9P4PJ99,canonical
A0A9P4PJF6,canonical
A0A9P4PLN5,canonical
A0A9P4PM39,canonical
A0A9P4PMY7,canonical
A0A9P4PNW3,canonical
A0A9P4PRK9,canonical
A0A9P4Q4R2,canonical
A0A9P4QAR5,canonical
A0A9P4QCU2,canonical
A0A9P4QDB0,canonical
A0A9P4QNN2,canonical
A0A9P4QQ26,canonical
A0A9P4QUE5,canonical
A0A9P4QX51,canonical
A0A9P4QX66,canonical
A0A9P4QYK7,canonical
A0A9P4QYU9,canonical
A0A9P4QZV1,canonical
A0A9P4QZW0,canonical
A0A9P4QZZ5,canonical
A0A9P4R0N3,canonical
A0A9P4R6E3,canonical
A0A9P4S3D7,canonical
A0A9P4S7W4,canonical
A0A9P4SB82,canonical
A0A9P4SC62,canonical
A0A9P4SDQ3,canonical
A0A9P4SI96,canonical
A0A9P4SKK5,canonical
A0A9P4T4X0,canonical
A0A9P4T7M4,canonical
A0A9P4T9P7,canonical
A0A9P4TA03,canonical
A0A9P4TAB7,canonical
A0A9P4TAJ3,canonical
A0A9P4TD82,canonical
A0A9P4TEG7,canonical
A0A9P4THM7,canonical
A0A9P4TJU4,canonical
A0A9P4TJW2,canonical
A0A9P4TK21,canonical
A0A9P4TKY0,canonical
A0A9P4TMA3,canonical
A0A9P4TPH8,canonical
A0A9P4TRZ5,canonical
A0A9P4TTN6,canonical
A0A9P4U368,canonical
A0A9P4U489,canonical
A0A9P4U8D7,canonical
A0A9P4UIL4,canonical
A0A9P4UM98,canonical
A0A9P4UZ88,canonical
A0A9P4UZX6,canonical
A0A9P4V0B1,canonical
A0A9P4V8T4,canonical
A0A9P4VAE9,canonical
A0A9P4VMM4,canonical
A0A9P4VSJ9,canonical
A0A9P4W627,canonical
A0A9P4W6F6,canonical
A0A9P4W815,canonical
A0A9P4W8U6,canonical
A0A9P4WA51,canonical
A0A9P4WFY5,canonical
A0A9P4WHE2,canonical
A0A9P4WMN6,canonical
A0A9P4WQL9,canonical
A0A9P4WQQ5,canonical
A0A9P4WSQ5,canonical
A0A9P4WTZ4,canonical
A0A9P4WW01,canonical
A0A9P4WZI6,canonical
A0A9P4WZQ1,canonical
A0A9P4XFK8,canonical
A0A9P4XQ11,canonical
A0A9P4XU17,canonical
A0A9P4XX01,canonical
A0A9P4Y6F7,canonical
A0A9P4YJ40,canonical
A0A9P5AA35,canonical
A0A9P5AAJ2,canonical
A0A9P5AC41,canonical
A0A9P5AJD2,canonical
A0A9P5AMW5,canonical
A0A9P5B0C2,canonical
A0A9P5B8M4,canonical
A0A9P5B9W0,canonical
A0A9P5BDM4,canonical
A0A9P5BHQ5,canonical
A0A9P5BJG4,canonical
A0A9P5BPD6,canonical
A0A9P5BQW9,canonical
A0A9P5BW11,canonical
A0A9P5BXF7,canonical
A0A9P5BYG0,canonical
A0A9P5C3D3,canonical
A0A9P5C3W0,canonical
A0A9P5CTQ7,canonical
A0A9P5CTY5,canonical
A0A9P5DM27,canonical
A0A9P5DT73,canonical
A0A9P5DU41,canonical
A0A9P5DWD0,canonical
A0A9P5E0H0,canonical
A0A9P5E0T4,canonical
A0A9P5E2M0,canonical
A0A9P5E4U5,canonical
A0A9P5E4Z0,canonical
A0A9P5EJS6,canonical
A0A9P5EN09,canonical
A0A9P5EP89,canonical
A0A9P5EPY6,canonical
A0A9P5EQ32,canonical
A0A9P5ERR0,canonical
A0A9P5ESF9,canonical
A0A9P5ESI6,canonical
A0A9P5EWI3,canonical
A0A9P5EWP9,canonical
A0A9P5EYL5,canonical
A0A9P5F043,canonical
A0A9P5F0V8,canonical
A0A9P5F4D0,canonical
A0A9P5GB19,canonical
A0A9P5GCT0,canonical
A0A9P5GFI9,canonical
A0A9P5GWA5,canonical
A0A9P5H912,canonical
A0A9P5HBF6,canonical
A0A9P5HHL6,canonical
A0A9P5HJQ1,canonical
A0A9P5HQ80,canonical
A0A9P5HSB3,canonical
A0A9P5HSY5,canonical
A0A9P5HWN2,canonical
A0A9P5IUD8,canonical
A0A9P5IXS6,canonical
A0A9P5IYM1,canonical
A0A9P5JXT8,canonical
A0A9P5JY23,canonical
A0A9P5JYN0,canonical
A0A9P5JYN9,canonical
A0A9P5JYU8,canonical
A0A9P5JZA9,canonical
A0A9P5JZI2,canonical
A0A9P5K193,canonical
A0A9P5K283,canonical
A0A9P5K589,canonical
A0A9P5K6D0,canonical
A0A9P5K6K6,canonical
A0A9P5K788,canonical
A0A9P5K8I6,canonical
A0A9P5K8K9,canonical
A0A9P5K8U6,canonical
A0A9P5K9C7,canonical
A0A9P5K9S8,canonical
A0A9P5L1F5,canonical
A0A9P5L8N8,canonical
A0A9P5LL58,canonical
A0A9P5LLI3,canonical
A0A9P5MS31,canonical
A0A9P5MS95,canonical
A0A9P5MSK9,canonical
A0A9P5NP12,canonical
A0A9P5NQI8,canonical
A0A9P5NU10,canonical
A0A9P5NUM8,canonical
A0A9P5PKH0,canonical
A0A9P5PV34,canonical
A0A9P5X9Z6,canonical
A0A9P5XZM4,canonical
A0A9P5YAQ3,canonical
A0A9P5YS01,canonical
A0A9P5YX13,canonical
A0A9P5Z365,canonical
A0A9P5ZHD6,canonical
A0A9P6ABG1,canonical
A0A9P6ADS6,canonical
A0A9P6AJI0,canonical
A0A9P6AJY1,canonical
A0A9P6BY48,canonical
A0A9P6C3F1,canonical
A0A9P6CAG6,canonical
A0A9P6CCN6,canonical
A0A9P6CJ62,canonical
A0A9P6CQJ4,canonical
A0A9P6CTZ2,canonical
A0A9P6DDV4,canonical
A0A9P6EAD3,canonical
A0A9P6EHV7,canonical
A0A9P6ELV7,canonical
A0A9P6ES30,canonical
A0A9P6G6A9,canonical
A0A9P6GD45,canonical
A0A9P6GF49,canonical
A0A9P6GFA9,canonical
A0A9P6GFF6,canonical
A0A9P6GHV8,canonical
A0A9P6GIB7,canonical
A0A9P6GJ93,canonical
A0A9P6GLH1,canonical
A0A9P6GNG8,canonical
A0A9P6GVB7,canonical
A0A9P6H427,canonical
A0A9P6H4S6,canonical
A0A9P6H6N4,canonical
A0A9P6H6P2,canonical
A0A9P6HAV3,canonical
A0A9P6HE18,canonical
A0A9P6HEG3,canonical
A0A9P6HES9,canonical
A0A9P6HFP7,canonical
A0A9P6HW69,canonical
A0A9P6HY99,canonical
A0A9P6HYU3,canonical
A0A9P6HZS0,canonical
A0A9P6I069,canonical
A0A9P6I471,canonical
A0A9P6I6P0,canonical
A0A9P6I8G8,canonical
A0A9P6ICW4,canonical
A0A9P6ID20,canonical
A0A9P6IHM1,canonical
A0A9P6JRS5,canonical
A0A9P6JS43,canonical
A0A9P6JSV9,canonical
A0A9P6KLR9,canonical
A0A9P6KM80,canonical
A0A9P6KSR1,canonical
A0A9P6L1G9,canonical
A0A9P6LD84,canonical
A0A9P6LF57,canonical
A0A9P6LG07,canonical
A0A9P6LG49,canonical
A0A9P6LGC9,canonical
A0A9P6LIP7,canonical
A0A9P6LJW0,canonical
A0A9P6LK99,canonical
A0A9P6LLF6,canonical
A0A9P6LML4,canonical
A0A9P6LNG2,canonical
A0A9P6LNV3,canonical
A0A9P6NEH9,canonical
A0A9P6NKZ6,canonical
A0A9P6NP50,canonical
A0A9P6NQ06,canonical
A0A9P6NUP1,canonical
A0A9P6NVN1,canonical
A0A9P6QMX7,canonical
A0A9P6R7U9,canonical
A0A9P6TG97,canonical
A0A9P6TGI4,canonical
A0A9P6VMU7,canonical
A0A9P6ZPI2,canonical
A0A9P7AQK0,canonical
A0A9P7AYC7,canonical
A0A9P7E4R0,canonical
A0A9P7FBZ7,canonical
A0A9P7FEP6,canonical
A0A9P7GXE9,canonical
A0A9P7GY86,canonical
A0A9P7H0N9,canonical
A0A9P7H0V2,canonical
A0A9P7H2X3,canonical
A0A9P7H4X1,canonical
A0A9P7H5X9,canonical
A0A9P7H6V4,canonical
A0A9P7HAA6,canonical
A0A9P7HB24,canonical
A0A9P7HDS4,canonical
A0A9P7HHK8,canonical
A0A9P7HHT8,canonical
A0A9P7HLC1,canonical
A0A9P7I3C5,canonical
A0A9P7I402,canonical
A0A9P7I6A0,canonical
A0A9P7JPE6,canonical
A0A9P7JWP4,canonical
A0A9P7K585,canonical
A0A9P7KAY0,canonical
A0A9P7KJA4,canonical
A0A9P7KK28,canonical
A0A9P7KV03,canonical
A0A9P7KVD4,canonical
A0A9P7L088,canonical
A0A9P7M465,canonical
A0A9P7MB55,canonical
A0A9P7MGH4,canonical
A0A9P7MM30,canonical
A0A9P7MNS9,canonical
A0A9P7MT28,canonical
A0A9P7NE30,canonical
A0A9P7NHH3,canonical
A0A9P7PVI4,canonical
A0A9P7PXS8,canonical
A0A9P7Q641,canonical
A0A9P7QED4,canonical
A0A9P7QKV2,canonical
A0A9P7QM48,canonical
A0A9P7QRK7,canonical
A0A9P7QS01,canonical
A0A9P7QUR7,canonical
A0A9P7QYB3,canonical
A0A9P7QZ71,canonical
A0A9P7R386,canonical
A0A9P7R4B6,canonical
A0A9P7R6W9,canonical
A0A9P7R847,canonical
A0A9P7R8M5,canonical
A0A9P7RB79,canonical
A0A9P7RBZ8,canonical
A0A9P7RI56,canonical
A0A9P7RLL9,canonical
A0A9P7RNZ5,canonical
A0A9P7S7P4,canonical
A0A9P7SEG7,canonical
A0A9P7SG79,canonical
A0A9P7SNC9,canonical
A0A9P7SQ62,canonical
A0A9P7TWM6,canonical
A0A9P7TYR1,canonical
A0A9P7TZV7,canonical
A0A9P7U6L4,canonical
A0A9P7UB66,canonical
A0A9P7UBT7,canonical
A0A9P7UD37,canonical
A0A9P7UF73,canonical
A0A9P7UIY2,canonical
A0A9P7UJ56,canonical
A0A9P7UK77,canonical
A0A9P7ULN4,canonical
A0A9P7UN11,canonical
A0A9P7USK2,canonical
A0A9P7VFF7,canonical
A0A9P7VJA3,canonical
A0A9P7W2Q5,canonical
A0A9P7Y7Z0,canonical
A0A9P7YAX7,canonical
A0A9P7YCU3,canonical
A0A9P7YDW7,canonical
A0A9P7YP12,canonical
A0A9P7YSQ7,canonical
A0A9P7Z3A8,canonical
A0A9P7ZAT5,canonical
A0A9P7ZDG1,canonical
A0A9P7ZEN4,canonical
A0A9P7ZK00,canonical
A0A9P7ZK51,canonical
A0A9P7ZR50,canonical
A0A9P8AUF0,canonical
A0A9P8AV30,canonical
A0A9P8AZ72,canonical
A0A9P8C1U8,canonical
A0A9P8C1X5,canonical
A0A9P8C395,canonical
A0A9P8C4U3,canonical
A0A9P8C4W8,canonical
A0A9P8CAX6,canonical
A0A9P8CJK2,canonical
A0A9P8CPW1,canonical
A0A9P8CSX4,canonical
A0A9P8D4Z1,canonical
A0A9P8D5I1,canonical
A0A9P8D8F5,canonical
A0A9P8DCG8,canonical
A0A9P8DCT3,canonical
A0A9P8DHJ5,canonical
A0A9P8E2K2,canonical
A0A9P8E2U0,canonical
A0A9P8E4A0,canonical
A0A9P8ENH5,canonical
A0A9P8ESQ1,canonical
A0A9P8FQJ9,canonical
A0A9P8FSK7,canonical
A0A9P8FVE8,canonical
A0A9P8FXF2,canonical
A0A9P8G682,canonical
A0A9P8GGV4,canonical
A0A9P8GJ33,canonical
A0A9P8HF99,canonical
A0A9P8HZL9,canonical
A0A9P8I7W5,canonical
A0A9P8ILD1,canonical
A0A9P8IMB7,canonical
A0A9P8IQL2,canonical
A0A9P8ISW1,canonical
A0A9P8J1T0,canonical
A0A9P8JAR0,canonical
A0A9P8JEF0,canonical
A0A9P8JUP8,canonical
A0A9P8JV18,canonical
A0A9P8JVI6,canonical
A0A9P8JWQ9,canonical
A0A9P8KCL2,canonical
A0A9P8LAU2,canonical
A0A9P8M2B5,canonical
A0A9P8M342,canonical
A0A9P8M4K5,canonical
A0A9P8M534,canonical
A0A9P8MJP3,canonical
A0A9P8MNI4,canonical
A0A9P8MT67,canonical
A0A9P8N0Q3,canonical
A0A9P8N2E9,canonical
A0A9P8N5G2,canonical
A0A9P8N751,canonical
A0A9P8QKR7,canonical
A0A9P8RMY0,canonical
A0A9P8RPF4,canonical
A0A9P8RRY3,canonical
A0A9P8S379,canonical
A0A9P8SG32,canonical
A0A9P8SK06,canonical
A0A9P8SUG2,canonical
A0A9P8TUI9,canonical
A0A9P8UDW5,canonical
A0A9P8UEG2,canonical
A0A9P8UEQ7,canonical
A0A9P8UG69,canonical
A0A9P8UIC0,canonical
A0A9P8UJ52,canonical
A0A9P8UJA7,canonical
A0A9P8UJU9,canonical
A0A9P8UK50,canonical
A0A9P8UKP1,canonical
A0A9P8ULC3,canonical
A0A9P8ULL1,canonical
A0A9P8URL5,canonical
A0A9P8US84,canonical
A0A9P8UU77,canonical
A0A9P8UUF6,canonical
A0A9P8UW26,canonical
A0A9P8UWM5,canonical
A0A9P8V2M6,canonical
A0A9P8V2S0,canonical
A0A9P8V2W5,canonical
A0A9P8V5S4,canonical
A0A9P8V626,canonical
A0A9P8V6P5,canonical
A0A9P8V875,canonical
A0A9P8VB48,canonical
A0A9P8VCH3,canonical
A0A9P8VDX7,canonical
A0A9P8VN70,canonical
A0A9P8VP55,canonical
A0A9P8VZ16,canonical
A0A9P8VZR4,canonical
A0A9P8WHC9,canonical
A0A9P8XSB3,canonical
A0A9P8XUJ5,canonical
A0A9P8XUN0,canonical
A0A9P8XUP2,canonical
A0A9P8XWL6,canonical
A0A9P8XXT9,canonical
A0A9P8XXZ3,canonical
A0A9P8Y1H1,canonical
A0A9P8YAM6,canonical
A0A9P8YAV5,canonical
A0A9P8YAV9,canonical
A0A9P8YD13,canonical
A0A9P8YGS0,canonical
A0A9P8YJY5,canonical
A0A9P8YM28,canonical
A0A9P8ZWJ6,canonical
A0A9P8ZWM7,canonical
A0A9P8ZXT3,canonical
A0A9P8ZYD0,canonical
A0A9P9A0J5,canonical
A0A9P9A2F4,canonical
A0A9P9A454,canonical
A0A9P9A6B1,canonical
A0A9P9A6U7,canonical
A0A9P9AAI5,canonical
A0A9P9AC83,canonical
A0A9P9AFP1,canonical
A0A9P9AGJ3,canonical
A0A9P9APM6,canonical
A0A9P9AQ01,canonical
A0A9P9ASR6,canonical
A0A9P9BHZ3,canonical
A0A9P9BJD1,canonical
A0A9P9BK36,canonical
A0A9P9BLV7,canonical
A0A9P9BLZ6,canonical
A0A9P9BMM6,canonical
A0A9P9BPW2,canonical
A0A9P9BQX9,canonical
A0A9P9BTY8,canonical
A0A9P9BVC7,canonical
A0A9P9CYR3,canonical
A0A9P9D313,canonical
A0A9P9D3U5,canonical
A0A9P9D493,canonical
A0A9P9DE48,canonical
A0A9P9DH90,canonical
A0A9P9DL74,canonical
A0A9P9DLS6,canonical
A0A9P9DMQ1,canonical
A0A9P9DR32,canonical
A0A9P9DRT6,canonical
A0A9P9DTI8,canonical
A0A9P9DXH0,canonical
A0A9P9DY84,canonical
A0A9P9E097,canonical
A0A9P9E4D0,canonical
A0A9P9E535,canonical
A0A9P9E827,canonical
A0A9P9ECR6,canonical
A0A9P9EE65,canonical
A0A9P9EFC0,canonical
A0A9P9EIM9,canonical
A0A9P9EP06,canonical
A0A9P9ER97,canonical
A0A9P9EVV4,canonical
A0A9P9F0P3,canonical
A0A9P9F610,canonical
A0A9P9FH49,canonical
A0A9P9G0H2,canonical
A0A9P9GGD9,canonical
A0A9P9GQV0,canonical
A0A9P9H480,canonical
A0A9P9HA99,canonical
A0A9P9HAD7,canonical
A0A9P9HJ81,canonical
A0A9P9HQ61,canonical
A0A9P9IDE3,canonical
A0A9P9IFD1,canonical
A0A9P9IM70,canonical
A0A9P9IMH5,canonical
A0A9P9IMQ8,canonical
A0A9P9IQ08,canonical
A0A9P9ITJ2,canonical
A0A9P9IXR3,canonical
A0A9P9IXR4,canonical
A0A9P9IYK1,canonical
A0A9P9IZ74,canonical
A0A9P9J0Z6,canonical
A0A9P9J2H8,canonical
A0A9P9J4T8,canonical
A0A9P9J5H6,canonical
A0A9P9J6B9,canonical
A0A9P9J7R2,canonical
A0A9P9J9F7,canonical
A0A9P9JAU8,canonical
A0A9P9JKG7,canonical
A0A9P9JQC5,canonical
A0A9P9JVC3,canonical
A0A9P9K123,canonical
A0A9P9KBB3,canonical
A0A9P9KEG5,canonical
A0A9P9KIR2,canonical
A0A9P9KM55,canonical
A0A9P9KPV1,canonical
A0A9P9KYY7,canonical
A0A9P9L6M7,canonical
A0A9P9WAG3,canonical
A0A9P9WAG9,canonical
A0A9P9WAQ4,canonical
A0A9P9WAZ0,canonical
A0A9P9WBG0,canonical
A0A9P9WBT7,canonical
A0A9P9WE24,canonical
A0A9P9WGF9,canonical
A0A9P9WH67,canonical
A0A9P9WJE3,canonical
A0A9P9WK24,canonical
A0A9P9WLA8,canonical
A0A9P9WLG7,canonical
A0A9P9WMZ2,canonical
A0A9P9WPJ5,canonical
A0A9P9WUX0,canonical
A0A9P9WV32,canonical
A0A9P9WW04,canonical
A0A9P9WW19,canonical
A0A9P9WWM5,canonical
A0A9P9WXB5,canonical
A0A9P9WY50,canonical
A0A9P9WYE5,canonical
A0A9P9X028,canonical
A0A9P9X1N4,canonical
A0A9P9X5E8,canonical
A0A9P9XA42,canonical
A0A9P9XBE7,canonical
A0A9P9XCC3,canonical
A0A9P9XGQ0,canonical
A0A9P9XJK6,canonical
A0A9P9XLE1,canonical
A0A9P9XMI0,canonical
A0A9P9XMR3,canonical
A0A9P9XNZ2,canonical
A0A9P9XQR7,canonical
A0A9P9XQU4,canonical
A0A9P9XU62,canonical
A0A9P9Y0B8,canonical
A0A9P9Y2C9,canonical
A0A9P9Y2X6,canonical
A0A9P9Y5F5,canonical
A0A9Q0AIK5,canonical
A0A9Q0AIL3,canonical
A0A9Q0AJ77,canonical
A0A9Q0AJM4,canonical
A0A9Q0ANI9,canonical
A0A9Q0APT0,canonical
A0A9Q0ARC3,canonical
A0A9Q0AU16,canonical
A0A9Q0AYM7,canonical
A0A9Q0B0H4,canonical
A0A9Q0B0U4,canonical
A0A9Q0B1W0,canonical
A0A9Q0B2X4,canonical
A0A9Q0B372,canonical
A0A9Q0B615,canonical
A0A9Q0B7W3,canonical
A0A9Q0B9E3,canonical
A0A9Q0BAF8,canonical
A0A9Q0BBC9,canonical
A0A9Q0BCW2,canonical
A0A9Q0DA90,canonical
A0A9Q0DLI8,canonical
A0A9Q0FVE9,canonical
A0A9Q0G5V1,canonical
A0A9Q0GKV4,canonical
A0A9Q0ICF7,canonical
A0A9Q0J471,canonical
A0A9Q0KS29,canonical
A0A9Q0KTY2,canonical
A0A9Q0KU96,canonical
A0A9Q0KUV1,canonical
A0A9Q0KV07,canonical
A0A9Q0KV77,canonical
A0A9Q0QXM2,canonical
A0A9Q0QY86,canonical
A0A9Q0U7U2,canonical
A0A9Q0UDV3,canonical
A0A9Q0VNT9,canonical
A0A9Q0VRW4,canonical
A0A9Q0VUS2,canonical
A0A9Q0WG28,canonical
A0A9Q0WM22,canonical
A0A9Q0XMB9,canonical
A0A9Q0XMU1,canonical
A0A9Q0ZBQ2,canonical
A0A9Q0ZYT7,canonical
A0A9Q1A0N7,canonical
A0A9Q1A0U0,canonical
A0A9Q1A0X2,canonical
A0A9Q1A0Z0,canonical
A0A9Q1AGG0,canonical
A0A9Q1AMB4,canonical
A0A9Q1B4Q7,canonical
A0A9Q1D134,canonical
A0A9Q1EC86,canonical
A0A9Q1F309,canonical
A0A9Q1FUU2,canonical
A0A9Q1GIZ7,canonical
A0A9Q1GQE0,canonical
A0A9Q1GRA5,canonical
A0A9Q1HRS7,canonical
A0A9Q1HX87,canonical
A0A9Q1JDR4,canonical
A0A9Q1JHX7,canonical
A0A9Q1JQ73,canonical
A0A9Q1JQC5,canonical
A0A9Q1L1Q6,canonical
A0A9Q1L3G5,canonical
A0A9Q1L3R3,canonical
A0A9Q1M9T0,canonical
A0A9Q1MCW5,canonical
A0A9Q1MD85,canonical
A0A9Q1R9Z5,canonical
A0A9Q1RG09,canonical
A0A9Q1RGR7,canonical
A0A9Q1RGX2,canonical
A0A9Q3BB88,canonical
A0A9Q3E3U0,canonical
A0A9Q3E4W3,canonical
A0A9Q3F7G7,canonical
A0A9Q3GXS1,canonical
A0A9Q3V1D2,canonical
A0A9Q3VJ75,canonical
A0A9Q3WK94,canonical
A0A9Q3X6Q3,canonical
A0A9Q3ZAM5,canonical
A0A9Q5NFF1,canonical
A0A9Q6ICA3,canonical
A0A9Q6S7U7,canonical
A0A9Q8LDJ5,canonical
