protein_id	pfam
KAL3078012	PF00111|2Fe-2S iron-sulfur cluster binding domain;PF00941|FAD binding domain in molybdopterin dehydrogenase;PF01315|Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain;PF01799|[2Fe-2S] binding domain;PF02738|Molybdopterin cofactor-binding domain;PF03450|CO dehydrogenase flavoprotein C-terminal domain;PF20256|Molybdopterin cofactor-binding domain
KAL3078013	PF01697|Glycosyltransferase family 92
KAL3092798	
KAL3092799	
KAL3092800	PF01762|Galactosyltransferase
KAL3092801	
KAL3092802	PF02460|Patched SSD
KAL3092803	
KAL3092804	
KAL3092805	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3092806	
KAL3092807	PF00067|Cytochrome P450
KAL3092809	PF00078|Reverse transcriptase (RNA-dependent DNA polymerase);PF03564|Protein of unknown function (DUF1759);PF05380|Pao retrotransposon-like RNaseH-like domain;PF08719|NADAR domain;PF22600|Poly(A) RNA polymerase, mitochondrial-like, central palm domain
KAL3092810	
KAL3110419	
KAL3110420	PF00076|RNA recognition motif;PF08075|NOPS (NUC059) domain
KAL3110421	
KAL3110422	
KAL3110423	
KAL3110424	
KAL3110425	
KAL3110426	
KAL3110427	
KAL3110428	
KAL3110430	PF03125|Sre G protein-coupled chemoreceptor
KAL3110431	
KAL3110432	
KAL3110433	
KAL3110596	PF00225|Kinesin motor domain
KAL3110597	PF01817|Chorismate mutase type II
KAL3110598	
KAL3110599	PF01826|Trypsin Inhibitor like cysteine rich domain
KAL3110600	PF00104|Ligand-binding domain of nuclear hormone receptor;PF00105|Double treble clef zinc finger, C4 type
KAL3110601	PF01080|Presenilin
KAL3110602	PF07947|YhhN family
KAL3110603	PF03015|Male sterility protein;PF07993|Male sterility protein
KAL3110605	
KAL3110606	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3110607	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3110608	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3110609	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3110610	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3110611	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3110612	
KAL3110613	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3111494	
KAL3111495	PF00076|RNA recognition motif;PF08075|NOPS (NUC059) domain
KAL3111496	
KAL3111497	
KAL3111498	
KAL3111499	
KAL3111500	
KAL3111501	
KAL3111502	
KAL3111503	
KAL3111505	PF03125|Sre G protein-coupled chemoreceptor
KAL3111506	
KAL3111507	PF00651|BTB/POZ domain
KAL3111508	
KAL3111509	
KAL3111510	PF01965|DJ-1/PfpI family
KAL3111511	PF00883|Cytosol aminopeptidase family, catalytic domain;PF18295|M17 aminopeptidase N-terminal domain 2
KAL3111512	PF01636|Phosphotransferase enzyme family
KAL3111513	PF06110|Thioredoxin domain-containing protein 17-like, thioredoxin domain
KAL3111514	
KAL3116422	PF10320|Serpentine type 7TM GPCR chemoreceptor Srsx;PF13920|Zinc finger, C3HC4 type (RING finger)
KAL3116423	PF00225|Kinesin motor domain
KAL3116424	PF01817|Chorismate mutase type II
KAL3116425	
KAL3116426	PF01826|Trypsin Inhibitor like cysteine rich domain
KAL3116427	PF00104|Ligand-binding domain of nuclear hormone receptor;PF00105|Double treble clef zinc finger, C4 type
KAL3116428	PF01080|Presenilin
KAL3116429	PF07947|YhhN family
KAL3116430	PF03015|Male sterility protein;PF07993|Male sterility protein
KAL3116431	
KAL3116433	
KAL3116434	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3116435	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAL3116436	PF03125|Sre G protein-coupled chemoreceptor
KAL3116437	
KAL3116438	PF02597|ThiS family
KAL3116439	
KAL3116440	PF00206|Lyase
KAL3116441	
KAL3116442	
KAL3122498	PF02892|BED zinc finger
KAL3122499	PF01965|DJ-1/PfpI family
KAL3122500	PF04500|FLYWCH zinc finger domain;PF06110|Thioredoxin domain-containing protein 17-like, thioredoxin domain
KAL3122501	PF01636|Phosphotransferase enzyme family
KAL3122502	PF00883|Cytosol aminopeptidase family, catalytic domain;PF18295|M17 aminopeptidase N-terminal domain 2
KAL3122503	PF01965|DJ-1/PfpI family
KAL3122504	
KAL3122505	
KAL3122506	PF03125|Sre G protein-coupled chemoreceptor
KAL3122507	PF03125|Sre G protein-coupled chemoreceptor
KAL3122509	PF05835|Synaphin protein
KAL3122510	
KAL3122511	
KAL3122512	
KAL3122513	
KAL3122514	
KAL3122515	PF00076|RNA recognition motif;PF08075|NOPS (NUC059) domain
KAL3122516	
KAL3122517	
KAL3122518	
KAL3860635	PF20266|Mab-21 protein HhH/H2TH-like domain
KAL3860636	
KAL3860637	PF20266|Mab-21 protein HhH/H2TH-like domain
KAL3860638	PF20266|Mab-21 protein HhH/H2TH-like domain
KAL3860639	PF13385|Concanavalin A-like lectin/glucanases superfamily
KAL3860640	PF00041|Fibronectin type III domain;PF00059|Lectin C-type domain;PF07679|Immunoglobulin I-set domain;PF13895|Immunoglobulin domain;PF13927|Immunoglobulin domain
KAL3860641	PF00041|Fibronectin type III domain;PF07679|Immunoglobulin I-set domain;PF13927|Immunoglobulin domain
KAL3860642	PF00041|Fibronectin type III domain;PF07679|Immunoglobulin I-set domain;PF13895|Immunoglobulin domain;PF13927|Immunoglobulin domain
KAL3860643	PF03446|NAD binding domain of 6-phosphogluconate dehydrogenase;PF14833|NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
KAL3860644	
KAL3860646	
KAL3860647	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAL3860648	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAL3860649	
KAL3860650	PF02886|LBP / BPI / CETP family, C-terminal domain
KAL3860651	PF02886|LBP / BPI / CETP family, C-terminal domain
KAL3860652	PF00057|Low-density lipoprotein receptor domain class A
KAL3860653	PF00071|Ras family
KAL3860654	
KAL3860655	PF07525|SOCS box
KAL3860827	
KAL3860828	
KAL3860829	PF00444|Ribosomal protein L36
KAL3860830	
KAL3860831	PF00122|P-type ATPase actuator domain;PF13246|P-type ATPase, cytoplasmic domain N;PF16209|Phospholipid-translocating ATPase N-terminal;PF16212|Phospholipid-translocating P-type ATPase C-terminal
KAL3860832	PF01302|CAP-Gly domain
KAL3860833	PF15011|Ribosome biogenesis protein C1orf109-like
KAL3860834	PF15011|Ribosome biogenesis protein C1orf109-like
KAL3860835	PF10444|Nbl1 / Borealin N terminal;PF10512|Cell division cycle-associated protein 8
KAL3860836	PF13520|Amino acid permease
KAL3860837	PF00264|Common central domain of tyrosinase
KAL3860838	PF00264|Common central domain of tyrosinase
KAL3860839	PF00264|Common central domain of tyrosinase
KAL3860840	PF00264|Common central domain of tyrosinase
KAL3860841	
KAL3860842	PF00264|Common central domain of tyrosinase
KAL3860843	PF00264|Common central domain of tyrosinase
KAL3860844	PF00202|Aminotransferase class-III
KAL3860845	PF00024|PAN domain
KAL3860846	
KAL3860847	
KAL3860848	
KDR66542	PF00067|Cytochrome P450
KDR66543	
KDR66544	PF00067|Cytochrome P450
KDR66545	
KDR66546	PF13920|Zinc finger, C3HC4 type (RING finger)
KDR66547	
KDR66548	
KDR66549	
KDR66550	PF13920|Zinc finger, C3HC4 type (RING finger)
KDR66551	PF00067|Cytochrome P450
KDR66553	PF00067|Cytochrome P450
KDR66554	
KDR66555	PF00743|Flavin-binding monooxygenase-like;PF13450|NAD(P)-binding Rossmann-like domain
KDR66556	PF01063|Amino-transferase class IV
KDR66557	PF07690|Major Facilitator Superfamily
KDR66558	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF00975|Thioesterase domain
KDR66559	PF01593|Flavin containing amine oxidoreductase
KDR66560	
KDR66561	PF00248|Aldo/keto reductase family
KDR66562	
KEZ45053	
KEZ45054	
KEZ45055	PF13489|Methyltransferase domain
KEZ45056	PF07690|Major Facilitator Superfamily
KEZ45057	
KEZ45058	
KEZ45059	PF20684|Fungal rhodopsin domain
KEZ45060	
KEZ45061	
KEZ45062	PF01055|Glycosyl hydrolases family 31 TIM-barrel domain;PF06985|Heterokaryon incompatibility protein (HET);PF13802|Glycosyl hydrolase 31 N-terminal galactose mutarotase-like domain;PF21365|Glycosyl hydrolase family 31 C-terminal domain
KEZ45064	PF07690|Major Facilitator Superfamily
KEZ45065	PF00743|Flavin-binding monooxygenase-like
KEZ45066	PF27522|Oxidoreductase/YMDC permease-like domain
KEZ45067	PF03171|2OG-Fe(II) oxygenase superfamily;PF14226|non-haem dioxygenase in morphine synthesis N-terminal
KEZ45068	PF01979|Amidohydrolase family
KEZ45069	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KEZ45070	
KEZ45071	PF14441|OTT_1508-like deaminase
KEZ45072	PF04082|Fungal specific transcription factor domain
KEZ45073	PF13561|Enoyl-(Acyl carrier protein) reductase
KUF15488	PF13177|DNA polymerase III, delta subunit
KUF15489	PF01850|PIN domain
KUF15490	PF09957|Bacterial antitoxin of type II TA system, VapB
KUF15491	PF00196|Bacterial regulatory proteins, luxR family
KUF15492	
KUF15493	PF01959|3-dehydroquinate synthase II N-terminal domain;PF26558|3-dehydroquinate synthase II C-terminal domain
KUF15494	PF01791|DeoC/LacD family aldolase
KUF15495	PF00221|Aromatic amino acid lyase
KUF15497	PF00486|Transcriptional regulatory protein, C terminal;PF03704|Bacterial transcriptional activator domain
KUF15498	PF01977|3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain;PF20695|3-octaprenyl-4-hydroxybenzoate carboxy-lyase N-terminal domain;PF20696|3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain
KUF15499	PF01047|MarR family
KUF15500	PF01565|FAD binding domain;PF08031|Berberine and berberine like
KUF15501	PF07690|Major Facilitator Superfamily
KUF15502	PF00984|UDP-glucose/GDP-mannose dehydrogenase family, central domain;PF03720|UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain;PF03721|UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
KUF15503	PF00733|Asparagine synthase;PF13537|Glutamine amidotransferase domain
KUF15605	PF00501|AMP-binding enzyme
KUF15606	PF06236|Tyrosinase co-factor MelC1
KUF15607	PF00293|NUDIX domain
MBB5925505	
MBB5925506	PF04686|Streptomyces sporulation and cell division protein, SsgA
MBB5925507	PF09997|Predicted membrane protein (DUF2238)
MBB5925508	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MBB5925509	PF19853|Family of unknown function (DUF6328)
MBB5925510	PF00248|Aldo/keto reductase family
MBB5925511	PF00440|Bacterial regulatory proteins, tetR family;PF17920|Tetracyclin repressor-like, C-terminal domain
MBB5925512	PF07690|Major Facilitator Superfamily
MBB5925513	PF01494|FAD binding domain
MBB5925514	PF06236|Tyrosinase co-factor MelC1
MBB5925516	PF00075|RNase H
MBB5925517	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MBB5925518	PF00027|Cyclic nucleotide-binding domain;PF19307|Type 2A encapsulin shell protein SrpI-like
MBB5925519	PF19086|Terpene synthase family 2, C-terminal metal binding
MBB5925520	PF08241|Methyltransferase domain
MBB5925521	PF01636|Phosphotransferase enzyme family
MBB5925522	PF06983|3-demethylubiquinone-9 3-methyltransferase
MBB5925523	PF06441|Epoxide hydrolase N terminus
MBB5925524	PF01381|Helix-turn-helix
MBB5925525	PF04539|Sigma-70 region 3;PF04542|Sigma-70 region 2;PF04545|Sigma-70, region 4
MBL1108926	PF00296|Luciferase-like monooxygenase
MBL1108927	PF04686|Streptomyces sporulation and cell division protein, SsgA
MBL1108928	PF09997|Predicted membrane protein (DUF2238)
MBL1108929	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MBL1108930	PF19853|Family of unknown function (DUF6328)
MBL1108931	PF00248|Aldo/keto reductase family
MBL1108932	PF00440|Bacterial regulatory proteins, tetR family;PF17920|Tetracyclin repressor-like, C-terminal domain
MBL1108933	PF07690|Major Facilitator Superfamily
MBL1108934	PF01494|FAD binding domain
MBL1108935	PF06236|Tyrosinase co-factor MelC1
MBL1108937	PF00075|RNase H
MBL1108938	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MBL1108939	PF00027|Cyclic nucleotide-binding domain;PF19307|Type 2A encapsulin shell protein SrpI-like
MBL1108940	PF19086|Terpene synthase family 2, C-terminal metal binding
MBL1108941	PF08241|Methyltransferase domain
MBL1108942	PF01636|Phosphotransferase enzyme family
MBL1108943	PF06983|3-demethylubiquinone-9 3-methyltransferase
MBL1108944	PF06441|Epoxide hydrolase N terminus
MBL1108945	PF01381|Helix-turn-helix
MBL1108946	PF04539|Sigma-70 region 3;PF04542|Sigma-70 region 2;PF04545|Sigma-70, region 4
MCF1594043	PF00348|Polyprenyl synthetase
MCF1594044	PF00069|Protein kinase domain
MCF1594045	PF00144|Beta-lactamase
MCF1594046	PF00296|Luciferase-like monooxygenase
MCF1594047	
MCF1594048	PF19853|Family of unknown function (DUF6328)
MCF1594049	PF00248|Aldo/keto reductase family
MCF1594050	PF01565|FAD binding domain;PF09129|Cholesterol oxidase, substrate-binding
MCF1594051	PF01494|FAD binding domain
MCF1594052	PF06236|Tyrosinase co-factor MelC1
MCF1594054	PF00075|RNase H
MCF1594055	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MCF1594056	PF08240|Alcohol dehydrogenase GroES-like domain
MDN3295845	PF10017|Histidine-specific methyltransferase, SAM-dependent
MDN3295846	PF01553|Acyltransferase
MDN3295847	PF13444|Acetyltransferase (GNAT) domain
MDN3295848	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF01757|Acyltransferase domain
MDN3295849	PF13343|Bacterial extracellular solute-binding protein
MDN3295850	PF00528|Binding-protein-dependent transport system inner membrane component
MDN3295851	PF00005|ABC transporter;PF08402|TOBE domain
MDN3295852	PF07311|Dodecin
MDN3295853	PF25109|Polynucleotide kinase PNKP phosphatase domain
MDN3295854	PF00296|Luciferase-like monooxygenase
MDN3295856	PF06236|Tyrosinase co-factor MelC1
MDN3295857	PF13085|2Fe-2S iron-sulfur cluster binding domain;PF13183|4Fe-4S dicluster domain
MDN3295858	PF00890|FAD binding domain;PF02910|Fumarate reductase flavoprotein C-term
MDN3295859	
MDN3295860	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MDN3295861	PF00563|EAL domain;PF00990|Diguanylate cyclase, GGDEF domain;PF08448|PAS fold
MDN3295862	PF04672|S-adenosyl methyltransferase
MDN3295863	PF03640|Secreted repeat of unknown function
MDN3295864	PF14023|Bestrophin-like domain
MDN3295865	
MDQ1032324	PF00188|Cysteine-rich secretory protein family;PF02342|TerD domain
MDQ1032325	PF00440|Bacterial regulatory proteins, tetR family;PF17929|Tetracyclin repressor-like, C-terminal domain
MDQ1032326	PF00106|short chain dehydrogenase
MDQ1032327	PF00248|Aldo/keto reductase family
MDQ1032328	PF07690|Major Facilitator Superfamily
MDQ1032329	PF13411|MerR HTH family regulatory protein
MDQ1032330	PF00753|Metallo-beta-lactamase superfamily
MDQ1032331	
MDQ1032332	PF01494|FAD binding domain
MDQ1032333	PF01979|Amidohydrolase family;PF07676|TolB beta propeller domain
MDQ1032335	PF06236|Tyrosinase co-factor MelC1
MDQ1032336	PF01909|Nucleotidyltransferase domain;PF13427|Aminoglycoside adenylyltransferase, C-terminal domain
MDQ1032337	PF13407|Periplasmic binding protein domain
MDQ1032338	
MDQ1032339	PF19741|Family of unknown function (DUF6230)
MDQ1032340	PF19609|Family of unknown function (DUF6114)
MDQ1032341	PF13532|2OG-Fe(II) oxygenase superfamily
MDQ1032342	PF01872|RibD C-terminal domain
MDQ1032343	PF09234|Domain of unknown function (DUF1963)
MDQ1032344	PF00204|DNA gyrase B
MDT0450322	PF14279|HNH endonuclease
MDT0450323	PF00924|Mechanosensitive ion channel, beta-domain;PF21082|Mechanosensitive ion channel MscS, C-terminal;PF21088|Mechanosensitive ion channel, transmembrane helices 2/3
MDT0450324	PF16571|FBP C-terminal treble-clef zinc-finger
MDT0450325	PF00480|ROK family;PF12802|MarR family
MDT0450326	PF13416|Bacterial extracellular solute-binding protein
MDT0450327	PF00528|Binding-protein-dependent transport system inner membrane component
MDT0450328	PF00528|Binding-protein-dependent transport system inner membrane component
MDT0450329	PF02056|Family 4 glycosyl hydrolase;PF11975|Family 4 glycosyl hydrolase C-terminal domain
MDT0450330	PF01869|BadF/BadG/BcrA/BcrD ATPase family
MDT0450331	PF06236|Tyrosinase co-factor MelC1
MDT0450333	PF28326|Actinobacterial sensor domain
MDT0450334	PF00497|Bacterial extracellular solute-binding proteins, family 3
MDT0450335	
MDT0450336	PF00069|Protein kinase domain;PF16918|Protein kinase G tetratricopeptide repeat;PF16919|Protein kinase G rubredoxin domain
MDT0450337	PF13672|Protein phosphatase 2C
MDT0450338	PF13768|von Willebrand factor type A domain;PF18571|von Willebrand factor type A C-terminal domain
MDT0450339	PF00498|FHA domain
MDT0450340	PF01152|Bacterial-like globin
MDT0450341	PF26035|Domain of unknown function (DUF8010);PF26572|Domain of unknown function (DUF8185)
MDT0450342	PF13279|Thioesterase-like superfamily
MER6614060	PF01329|Pterin 4 alpha carbinolamine dehydratase
MER6614061	PF16571|FBP C-terminal treble-clef zinc-finger
MER6614062	PF01068|ATP dependent DNA ligase domain;PF04675|DNA ligase N terminus;PF04679|ATP dependent DNA ligase C terminal region
MER6614063	PF16670|Phosphoinositide phospholipase C, Ca2+-dependent
MER6614064	PF04686|Streptomyces sporulation and cell division protein, SsgA
MER6614065	PF01381|Helix-turn-helix;PF17765|MmyB-like transcription regulator ligand binding domain
MER6614066	
MER6614067	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
MER6614069	PF06236|Tyrosinase co-factor MelC1
MER6614070	PF00720|Subtilisin inhibitor-like
MER6614071	PF01663|Type I phosphodiesterase / nucleotide pyrophosphatase;PF04020|Mycobacterial 4 TMS phage holin, superfamily IV
MER6614072	PF12706|Beta-lactamase superfamily domain
MER6614073	PF09335|VTT domain
MER6614074	PF12706|Beta-lactamase superfamily domain
MER6614075	PF00155|Aminotransferase class I and II
MER6614076	PF00781|Diacylglycerol kinase catalytic domain;PF01569|PAP2 superfamily
MER6614077	PF13847|Methyltransferase domain
MER6614078	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MEU5708068	PF00296|Luciferase-like monooxygenase
MEU5708069	PF04686|Streptomyces sporulation and cell division protein, SsgA
MEU5708070	PF09997|Predicted membrane protein (DUF2238)
MEU5708071	PF19853|Family of unknown function (DUF6328)
MEU5708072	PF00248|Aldo/keto reductase family
MEU5708073	PF00440|Bacterial regulatory proteins, tetR family;PF17920|Tetracyclin repressor-like, C-terminal domain
MEU5708074	PF07690|Major Facilitator Superfamily
MEU5708075	PF01764|Lipase (class 3)
MEU5708076	PF01494|FAD binding domain
MEU5708077	PF06236|Tyrosinase co-factor MelC1
MEU5708079	PF00075|RNase H
MEU5708080	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
MEU5708081	PF01636|Phosphotransferase enzyme family
MEU5708082	PF06983|3-demethylubiquinone-9 3-methyltransferase
MEU5708083	PF01381|Helix-turn-helix
MEU5708084	PF04539|Sigma-70 region 3;PF04542|Sigma-70 region 2;PF04545|Sigma-70, region 4
MEU5708085	PF13581|Histidine kinase-like ATPase domain
MEU5708086	
MEU5708087	PF12680|SnoaL-like domain
MEU5708088	PF00248|Aldo/keto reductase family
MFC4516064	PF14279|HNH endonuclease
MFC4516065	PF00924|Mechanosensitive ion channel, beta-domain;PF21082|Mechanosensitive ion channel MscS, C-terminal;PF21088|Mechanosensitive ion channel, transmembrane helices 2/3
MFC4516066	PF16571|FBP C-terminal treble-clef zinc-finger
MFC4516067	PF00480|ROK family;PF12802|MarR family
MFC4516068	PF01547|Bacterial extracellular solute-binding protein
MFC4516069	PF00528|Binding-protein-dependent transport system inner membrane component
MFC4516070	PF00528|Binding-protein-dependent transport system inner membrane component
MFC4516071	PF02056|Family 4 glycosyl hydrolase;PF11975|Family 4 glycosyl hydrolase C-terminal domain
MFC4516072	PF01869|BadF/BadG/BcrA/BcrD ATPase family
MFC4516073	PF06236|Tyrosinase co-factor MelC1
MFC4516075	PF28326|Actinobacterial sensor domain
MFC4516076	PF00497|Bacterial extracellular solute-binding proteins, family 3
MFC4516077	
MFC4516078	PF00069|Protein kinase domain;PF16918|Protein kinase G tetratricopeptide repeat;PF16919|Protein kinase G rubredoxin domain
MFC4516079	PF13672|Protein phosphatase 2C
MFC4516080	PF13768|von Willebrand factor type A domain;PF18571|von Willebrand factor type A C-terminal domain
MFC4516081	PF00498|FHA domain
MFC4516082	PF01152|Bacterial-like globin
MFC4516083	PF26035|Domain of unknown function (DUF8010);PF26572|Domain of unknown function (DUF8185)
MFC4516084	PF13279|Thioesterase-like superfamily
MFI0911717	PF04542|Sigma-70 region 2;PF08281|Sigma-70, region 4
MFI0911718	
MFI0911719	
MFI0911720	PF00171|Aldehyde dehydrogenase family
MFI0911721	PF00171|Aldehyde dehydrogenase family
MFI0911722	PF01791|DeoC/LacD family aldolase
MFI0911723	
MFI0911724	PF04203|Sortase domain
MFI0911725	PF10756|Bacterial PH domain
MFI0911726	PF06236|Tyrosinase co-factor MelC1
MFI0911728	PF28326|Actinobacterial sensor domain
MFI0911729	PF00497|Bacterial extracellular solute-binding proteins, family 3
MFI0911730	
MFI0911731	PF00069|Protein kinase domain;PF16918|Protein kinase G tetratricopeptide repeat;PF16919|Protein kinase G rubredoxin domain
MFI0911732	PF13672|Protein phosphatase 2C
MFI0911733	PF13768|von Willebrand factor type A domain;PF18571|von Willebrand factor type A C-terminal domain
MFI0911734	PF00498|FHA domain
MFI0911735	PF01152|Bacterial-like globin
MFI0911736	PF26035|Domain of unknown function (DUF8010);PF26572|Domain of unknown function (DUF8185)
MFI0911737	PF13279|Thioesterase-like superfamily
MFI9119650	PF13444|Acetyltransferase (GNAT) domain
MFI9119651	PF01547|Bacterial extracellular solute-binding protein
MFI9119652	PF07311|Dodecin
MFI9119653	PF25109|Polynucleotide kinase PNKP phosphatase domain
MFI9119654	PF00296|Luciferase-like monooxygenase
MFI9119655	PF17755|UvrA DNA-binding domain
MFI9119656	PF01551|Peptidase family M23
MFI9119657	PF01186|Lysyl oxidase
MFI9119658	PF07690|Major Facilitator Superfamily
MFI9119660	PF06236|Tyrosinase co-factor MelC1
MFI9119661	PF12838|4Fe-4S dicluster domain;PF13085|2Fe-2S iron-sulfur cluster binding domain
MFI9119662	PF00890|FAD binding domain;PF02910|Fumarate reductase flavoprotein C-term
MFI9119663	
MFI9119664	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
MFI9119665	PF00563|EAL domain;PF00990|Diguanylate cyclase, GGDEF domain;PF08448|PAS fold
MFI9119666	PF04672|S-adenosyl methyltransferase
MFI9119667	
MFI9119668	PF14023|Bestrophin-like domain
MFI9119669	
MQY10065	PF09394|Chagasin family peptidase inhibitor I42
MQY10066	
MQY10067	PF00196|Bacterial regulatory proteins, luxR family
MQY10068	
MQY10069	PF01959|3-dehydroquinate synthase II N-terminal domain;PF26558|3-dehydroquinate synthase II C-terminal domain
MQY10070	PF01791|DeoC/LacD family aldolase
MQY10071	PF00221|Aromatic amino acid lyase
MQY10072	PF00501|AMP-binding enzyme
MQY10073	PF01565|FAD binding domain;PF08031|Berberine and berberine like
MQY10074	PF06236|Tyrosinase co-factor MelC1
MQY10076	PF00486|Transcriptional regulatory protein, C terminal;PF03704|Bacterial transcriptional activator domain
MQY10077	PF01977|3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain;PF20695|3-octaprenyl-4-hydroxybenzoate carboxy-lyase N-terminal domain;PF20696|3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain
MQY10078	PF02441|Flavoprotein
MQY10079	PF01047|MarR family
MQY10080	PF01565|FAD binding domain;PF08031|Berberine and berberine like
MQY10081	PF07690|Major Facilitator Superfamily
MQY10082	PF01548|Transposase;PF02153|Prephenate dehydrogenase, nucleotide-binding domain;PF20463|Prephenate dehydrogenase, dimerization domain
MQY10083	PF00135|Carboxylesterase family
MQY10084	PF04471|Restriction endonuclease
MQY10085	
MVO86652	PF04542|Sigma-70 region 2
MVO86653	
MVO86654	PF00196|Bacterial regulatory proteins, luxR family
MVO86655	
MVO86656	PF01959|3-dehydroquinate synthase II N-terminal domain;PF26558|3-dehydroquinate synthase II C-terminal domain
MVO86657	PF01791|DeoC/LacD family aldolase
MVO86658	PF00221|Aromatic amino acid lyase
MVO86659	PF00501|AMP-binding enzyme
MVO86660	PF01565|FAD binding domain;PF08031|Berberine and berberine like
MVO86661	PF06236|Tyrosinase co-factor MelC1
MVO86663	PF00486|Transcriptional regulatory protein, C terminal;PF03704|Bacterial transcriptional activator domain
MVO86664	PF01977|3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain;PF20695|3-octaprenyl-4-hydroxybenzoate carboxy-lyase N-terminal domain;PF20696|3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain
MVO86665	PF01047|MarR family
MVO86666	PF01565|FAD binding domain;PF08031|Berberine and berberine like
MVO86667	PF07690|Major Facilitator Superfamily
MVO86668	PF14200|Ricin-type beta-trefoil lectin domain-like
MVO86669	
MVO86670	PF13560|Helix-turn-helix domain;PF19054|Domain of unknown function (DUF5753)
MVO86671	PF04149|Domain of unknown function (DUF397)
NJP53256	
NJP53257	PF00571|CBS domain;PF04972|BON domain
NJP53258	PF04095|Nicotinate phosphoribosyltransferase (NAPRTase) family;PF17767|Nicotinate phosphoribosyltransferase (NAPRTase) N-terminal domain;PF17956|Nicotinate phosphoribosyltransferase C-terminal domain
NJP53259	PF14333|Domain of unknown function (DUF4389)
NJP53260	PF00391|PEP-utilising enzyme, mobile domain;PF01326|Pyruvate phosphate dikinase, AMP/ATP-binding domain;PF02896|PEP-utilising enzyme, PEP-binding domain
NJP53261	PF00581|Rhodanese-like domain;PF00753|Metallo-beta-lactamase superfamily
NJP53262	PF00248|Aldo/keto reductase family
NJP53263	PF06236|Tyrosinase co-factor MelC1
NJP53265	PF00075|RNase H
NJP53266	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
NJP53267	PF06983|3-demethylubiquinone-9 3-methyltransferase
NJP53268	PF00574|Clp protease
NJP53269	PF00574|Clp protease
NJP53270	PF01381|Helix-turn-helix
NJP53271	PF04539|Sigma-70 region 3;PF04542|Sigma-70 region 2;PF04545|Sigma-70, region 4
NJP53272	PF13581|Histidine kinase-like ATPase domain
NJP53273	PF05239|PRC-barrel domain
NJP53274	PF20568|Domain of unknown function (DUF6777)
NKQ26856	PF20568|Domain of unknown function (DUF6777)
NKQ26857	PF01381|Helix-turn-helix
NKQ26858	PF00574|Clp protease
NKQ26859	PF00574|Clp protease
NKQ26860	PF06983|3-demethylubiquinone-9 3-methyltransferase
NKQ26861	PF01636|Phosphotransferase enzyme family
NKQ26862	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
NKQ26863	PF00075|RNase H
NKQ26864	PF03364|Polyketide cyclase / dehydrase and lipid transport
NKQ26866	PF06236|Tyrosinase co-factor MelC1
NKQ26867	PF01494|FAD binding domain
NPT47999	
NPT48000	
NPT48001	PF00563|EAL domain;PF00990|Diguanylate cyclase, GGDEF domain
NPT48002	
NPT48003	
NPT48004	PF09361|Phasin protein
