rep1	rep2	min_tm
A0A8K0QVH6_taxID_798071_model	A0AAD6J3H0_taxID_74499_model_A	0.5325
A0A166F1S8_taxID_1759441_model	A0A5N6U8N1_taxID_36643_model	0.5325
A0A1I7RVW2_taxID_6326_model_A	A0ABD2M4S6_taxID_157864_model	0.5325
A0AAD5DEJ1_taxID_2649997_model	A0AAE0I3J3_taxID_516989_model_A	0.5325
A0A164MPH2_taxID_1314777_model	A0A8H4CJG9_taxID_474922_model	0.5325
A0A6A5QMV1_taxID_50730_model	A0ACC2JI51_taxID_1108764_model	0.5325
A0A507EU45_taxID_246404_model_A	A0AAN8N233_taxID_47235_model	0.5325
A0A2B7X6I9_taxID_2060905_model_A	A0A8K0QVH6_taxID_798071_model	0.5325
A0A0F4GRH8_taxID_1047168_model	A0A3N4IPE1_taxID_1160509_model	0.5325
A0AAN4ZCE4_taxID_1317129_model	A0AAV5TB08_taxID_358040_model	0.5325
A0A0A7CN07_taxID_1202772_model_A	A0A6A3PYG5_taxID_53985_model	0.5325
A0A317SBD7_taxID_42249_model	A0AAN8MVU2_taxID_47235_model_A	0.5325
A0A1Y1HVY3_taxID_105231_model_A	A0AA48LWU8_taxID_556182_model_A	0.5325
A0A6G1MF13_taxID_2813651_model	A0AAW0GI35_taxID_2478898_model	0.5325
A0ABX3CAH5_taxID_1903179_model	D8PI13_taxID_330214_model	0.5325
A0A1Y1HVY3_taxID_105231_model_A	A0AAW2MB30_taxID_2727403_model	0.5325
A0A915JK17_taxID_13658_model_A	A0AAN5CH76_taxID_1317129_model	0.5325
A0A5N5D1B5_taxID_45133_model_A	A0AA40CS78_taxID_92897_model_A	0.5325
A0A6G1MEA1_taxID_2813651_model_A	A0ABQ6WQY3_taxID_1825620_model	0.5325
A0A2S7YA09_taxID_176275_model	A0ACC1PKT5_taxID_42375_model	0.5325
A0A4Q2V7C7_taxID_451672_model	A0A8H6GM20_taxID_100902_model	0.5325
A0A1M6UBL7_taxID_156994_model_A	A0A8J3BUV9_taxID_53372_model_A	0.5325
A0ACC1KQ89_taxID_1286919_model	Q8FPM1_taxID_196164_model	0.5325
A0A4D6KM86_taxID_3917_model_A	W4M1T4_taxID_1429439_model	0.5324
A0AAE0LZ24_taxID_516989_model	A0ACC6LFG7_taxID_2740531_model	0.5324
A0AA40C5N3_taxID_869390_model_A	W3XKJ8_taxID_1229662_model	0.5324
A0A365MYK5_taxID_948311_model_A	A0AAN9V3Q1_taxID_117547_model	0.5324
A0A2S7YA09_taxID_176275_model	A0A9P4SB82_taxID_1346257_model_A	0.5324
A0A0D2JSE2_taxID_1442371_model	W7HSW3_taxID_1043628_model	0.5324
A0AAN6ZPW2_taxID_1934379_model	W7HSW3_taxID_1043628_model	0.5324
A0A507EUL6_taxID_246404_model_A	A0A9P9BHZ3_taxID_1682393_model	0.5324
A0A7S2MDR4_taxID_3111310_model_A	A0AAD7UB85_taxID_2483200_model_A	0.5324
A0ABX3CAH5_taxID_1903179_model	Q5VM57_taxID_119864_model	0.5324
A0A2A2KT69_taxID_2018661_model	A0A915N8X1_taxID_6303_model	0.5324
A0A9W8DLP7_taxID_417184_model_A	A0ABQ8FI13_taxID_1357716_model	0.5324
A0A8B8EXW9_taxID_6565_model_A	A0A8W8JTD0_taxID_29159_model	0.5324
A0A3R7A7P4_taxID_112090_model	W4H5H4_taxID_112090_model	0.5324
A0A0D2FU82_taxID_1442369_model	A0AAD4G8T3_taxID_1328754_model	0.5324
A0A2A2KT90_taxID_2018661_model	A0A8B6G0L3_taxID_29158_model	0.5324
A0ACC3CB14_taxID_2788_model	A0ACC3CDV4_taxID_2788_model	0.5324
A0A163HZN4_taxID_5454_model_A	S8AAI6_taxID_1284197_model	0.5324
A0A9W8CXW5_taxID_1286918_model	A0A9W8M3B5_taxID_2650707_model	0.5324
A0A067BLZ4_taxID_695850_model	A0A485LNI1_taxID_120398_model	0.5324
A0A0L0TBD6_taxID_578462_model	A0A1Y2HBG1_taxID_765915_model	0.5324
A0A0P7APX3_taxID_78410_model	A0A8H6YHY9_taxID_230812_model_A	0.5324
A0A158RAT2_taxID_103827_model	A0AA36CWW9_taxID_96644_model	0.5324
A0A507BB61_taxID_1093900_model	A0AAD6J3H0_taxID_74499_model_A	0.5324
A0A222YTC9_taxID_106299_model_A	A0A6J8CIJ4_taxID_42192_model	0.5324
A0AAV9VMU8_taxID_1796055_model_A	A0AAV9W5A3_taxID_47236_model_A	0.5324
A0A136IUL0_taxID_196109_model	A0ABW8R094_taxID_2853159_model	0.5324
A0A3N4K8D0_taxID_1392247_model	A0A8H4LY57_taxID_72228_model	0.5324
A0A914E549_taxID_290746_model	A0AAF5RUD6_taxID_6293_model	0.5324
A0A1V6SJE6_taxID_254877_model	A0AAE0I6T4_taxID_516989_model	0.5324
A0A2T9ZGW2_taxID_133381_model_A	A0AAD5UAC9_taxID_447962_model	0.5324
A0AAW0QQB4_taxID_1337665_model	A0ABR4K145_taxID_176178_model	0.5324
A0A8E2F331_taxID_574774_model_A	A0AAW0QQB4_taxID_1337665_model	0.5324
A0A7C8V132_taxID_2813651_model	M5C5W9_taxID_1108050_model	0.5324
A0ABD2KGI9_taxID_97005_model	A0ABR1CMH9_taxID_51031_model	0.5324
A0A9W4MKU2_taxID_99116_model	A0ABR1TTI1_taxID_2905665_model	0.5324
A0ABW3H6J2_taxID_1219257_model	A3K3J4_taxID_388399_model_A	0.5324
A0A2G5BJJ6_taxID_763665_model	A0ACC2U6X5_taxID_34485_model_A	0.5324
A0A436ZMY2_taxID_97331_model	A0AAW1PJY0_taxID_41462_model	0.5324
A0A6I3M9Z3_taxID_88376_model_A	A0ABR8NEN7_taxID_1921566_model_A	0.5324
A0A8H4RCD7_taxID_354080_model	A0A8H5Z2U4_taxID_1567541_model	0.5324
A0AA40CS78_taxID_92897_model_A	A0AAJ0BKB6_taxID_438768_model	0.5324
A0A6G1MEA1_taxID_2813651_model_A	A0A8H4LYB6_taxID_72228_model	0.5324
C0NXG2_taxID_447093_model	T5ANU5_taxID_911162_model	0.5324
A0A210R2L1_taxID_6573_model	A0A2G9UPF2_taxID_45464_model	0.5324
A0A9W9NW18_taxID_5077_model	A0AAN7C0V6_taxID_252190_model	0.5324
A0A9P5GB19_taxID_36656_model	W3XKJ8_taxID_1229662_model	0.5323
A0A9P7HHT8_taxID_40199_model	A0ABR1S703_taxID_335849_model	0.5323
A0A0A7CLR3_taxID_74557_model	A0A425CIB3_taxID_542832_model	0.5323
A0A8S4P0W5_taxID_6347_model_A	A0AA36DUE9_taxID_53992_model	0.5323
A0A9P4SB82_taxID_1346257_model_A	A0AAJ0MR40_taxID_588809_model	0.5323
A0A0G4N7R0_taxID_100787_model	A0A8H7WI46_taxID_108018_model_A	0.5323
A0A448ZLY4_taxID_183589_model	A0A9X8H3Z6_taxID_112090_model	0.5323
A0A8S3RU87_taxID_6550_model	K1PI66_taxID_29159_model_A	0.5323
Q5ATE5_taxID_227321_model_A	W7HSW3_taxID_1043628_model	0.5323
A0A4S4MP01_taxID_2447956_model	A0A9P4WSQ5_taxID_1769908_model	0.5323
A0A0G2GB29_taxID_158046_model	A0A9P4WSQ5_taxID_1769908_model	0.5323
A0A6V7X733_taxID_390850_model	A0ABD2JN50_taxID_97005_model	0.5323
A0A4S4MP01_taxID_2447956_model	A0A7C8RKC7_taxID_2813651_model_A	0.5323
A0A6J8CZL5_taxID_42192_model	A0AAN8JC93_taxID_87958_model	0.5323
A0A0A2VY68_taxID_1245745_model	A0A2B7X6I9_taxID_2060905_model_A	0.5323
A0A139I097_taxID_113226_model	A0ABR1UAY0_taxID_990691_model	0.5323
A0A498JVN7_taxID_3750_model	A0ABD1S787_taxID_205694_model	0.5323
A0A2A2KT95_taxID_2018661_model	A0A915N8X1_taxID_6303_model	0.5323
A0A6A6UW36_taxID_703497_model_A	A0A9W9MFP2_taxID_2972120_model	0.5323
A0A4P9Y486_taxID_1907219_model	A0A9W8HFK5_taxID_2761396_model	0.5323
A0A163HZN4_taxID_5454_model_A	A0AAW0GI35_taxID_2478898_model	0.5323
A0A163HZN4_taxID_5454_model_A	A0AA40DQR4_taxID_260670_model_A	0.5323
A0A517MIN1_taxID_1930274_model_A	A0A7H2XHW1_taxID_1530123_model_A	0.5323
A0A436ZY08_taxID_97331_model	A0ABR3TC55_taxID_856260_model	0.5323
A0ABR3TC55_taxID_856260_model	A0ABR4K145_taxID_176178_model	0.5323
A0A0L0SML6_taxID_578462_model	A0A1Y2HBG1_taxID_765915_model	0.5323
A0A0P7APX3_taxID_78410_model	A0A8K0SZ49_taxID_80388_model_A	0.5323
A0AAD6J3H0_taxID_74499_model_A	A0AAV9X0N3_taxID_2528407_model	0.5323
A0A4Z0Z0S0_taxID_37992_model	A0AAW1PJY0_taxID_41462_model	0.5323
A0ABN8RND1_taxID_104759_model	A0ACC2U885_taxID_34485_model	0.5323
A0A1R0H9J9_taxID_133383_model_A	A0A9W8GII7_taxID_417178_model	0.5323
A0A2A2KT90_taxID_2018661_model	A0A6J8CIJ8_taxID_42192_model	0.5323
A0A8H4CJG9_taxID_474922_model	A0AAE0I3J3_taxID_516989_model_A	0.5323
A0A498S7U2_taxID_6277_model	A0A8B6G5H6_taxID_29158_model	0.5323
A0A3N4HYC1_taxID_1160509_model	B6HTY5_taxID_500485_model	0.5323
A0A6I3KHZ9_taxID_2665159_model_A	A0A834ZNS4_taxID_13715_model_A	0.5323
A0A6P7S7A7_taxID_2607531_model	A0A8W8JFH2_taxID_29159_model	0.5323
A0AAV2YAN2_taxID_4803_model	T0PNV2_taxID_1156394_model	0.5323
A0A3P6S9E3_taxID_42156_model	A0ABR1CMH9_taxID_51031_model	0.5323
A0AAW0RWB0_taxID_1069075_model	A0ACC2JI51_taxID_1108764_model	0.5323
A0A3N4K8D0_taxID_1392247_model	A0A6A6W7X2_taxID_470096_model	0.5323
A0A8B8ABF3_taxID_6565_model	A0AA88XCP2_taxID_66713_model	0.5323
A0ABD2L179_taxID_157864_model	R7UB97_taxID_283909_model	0.5323
A0A9P9IXR3_taxID_1079267_model	A0AAV9U3Q6_taxID_1796055_model	0.5323
A0A0C2XCT6_taxID_933852_model	A0A9W9L8K5_taxID_126998_model	0.5323
A0A3P6S9E3_taxID_42156_model	A0A6V7VXB7_taxID_390850_model	0.5323
A0A0D2D9V1_taxID_569365_model	A0A2B7X6I9_taxID_2060905_model_A	0.5323
A0A0B4FMW4_taxID_3151832_model_A	T5ANU5_taxID_911162_model	0.5323
A0A1I8AHN4_taxID_37863_model	A0ABR1CRR1_taxID_51031_model	0.5323
A0AAE8N2C9_taxID_2041049_model	Q5ATE5_taxID_227321_model_A	0.5323
A0A8W8KA56_taxID_29159_model_A	A0AAE0WC86_taxID_2493646_model_A	0.5323
A0A7M5WYG4_taxID_252671_model	A0AAU9WDB8_taxID_46732_model_A	0.5323
A0ABP8Y9F1_taxID_490570_model_A	A0ABR7X9J7_taxID_534635_model_A	0.5323
A0A2B7XQF2_taxID_1447875_model	A0AAJ0D004_taxID_1105319_model	0.5323
A0A0D2D206_taxID_1851006_model	A0A9W9NGR8_taxID_63820_model	0.5322
A0AA39WCT5_taxID_314043_model_A	A0ACC8EKA8_taxID_794803_model_A	0.5322
A0A9W8HFK5_taxID_2761396_model	A0ABQ8EY21_taxID_1357716_model	0.5322
A0A024SD58_taxID_1344414_model_A	A0ACC6LFG7_taxID_2740531_model	0.5322
A0A8R1Y3G8_taxID_6282_model	A0AAF3EDW5_taxID_2138241_model	0.5322
A0ABQ0FZ51_taxID_1157608_model_A	W3XKJ8_taxID_1229662_model	0.5322
A0A9W8GX65_taxID_1052879_model	A0AAD5SIR0_taxID_64517_model	0.5322
A0A1R0H9J9_taxID_133383_model_A	A0A317XYW1_taxID_1882483_model_A	0.5322
A0A3P7DNC2_taxID_6293_model	A0AA39IBU8_taxID_289476_model	0.5322
A0A9N8ZSY3_taxID_1348616_model	A0ABN7W897_taxID_4874_model_A	0.5322
A0A4U0XX60_taxID_329884_model	A0A8H6YHY9_taxID_230812_model_A	0.5322
A0A4U0XX60_taxID_329884_model	A0AAN6ZPW2_taxID_1934379_model	0.5322
A0A507FAL9_taxID_246404_model	A0ABR1S703_taxID_335849_model	0.5322
A0ABD2IJ36_taxID_97005_model	A0ABR1CRR1_taxID_51031_model	0.5322
A0A067D5R2_taxID_695850_model_A	A0A425CIB3_taxID_542832_model	0.5322
A0A1Y1VY46_taxID_61395_model_A	A0ABQ8PGU0_taxID_1424467_model	0.5322
A0A7C8JJK0_taxID_2813651_model	S7ZZK0_taxID_1284197_model_A	0.5322
A0A1H6UN47_taxID_529704_model	A8ZLP7_taxID_329726_model_A	0.5322
A0A2T9XYY4_taxID_133381_model_A	A0ABQ8FI13_taxID_1357716_model	0.5322
A0A163HZN4_taxID_5454_model_A	A0A7C8RKC7_taxID_2813651_model_A	0.5322
A0A286UXE3_taxID_2282107_model	A0A8H5P785_taxID_56676_model	0.5322
A0A137PC66_taxID_796925_model	A0A2G5BDP2_taxID_763665_model_A	0.5322
A0A0A2VY68_taxID_1245745_model	A0A8H4Q7B4_taxID_2030778_model	0.5322
A0ABD2KGI9_taxID_97005_model	A8XF53_taxID_6238_model	0.5322
A0A0R3RSJ5_taxID_1147741_model_A	A0A915N8X1_taxID_6303_model	0.5322
A0ABR1US72_taxID_335842_model	C6H6I9_taxID_544712_model	0.5322
A0AAD6DB28_taxID_911720_model	A0AAE0UEY7_taxID_83679_model	0.5322
A0A8B6CNP6_taxID_29158_model	U5Y3T5_taxID_73031_model	0.5322
A0AAD6D6A6_taxID_3151616_model	A0AAV9GFL8_taxID_3040156_model	0.5322
A0A9W8HFK5_taxID_2761396_model	A0ACC2T3B9_taxID_34485_model	0.5322
A0A9Q8USR0_taxID_5499_model	A0ABR4K145_taxID_176178_model	0.5322
A0A7H2XHW1_taxID_1530123_model_A	W4M1T4_taxID_1429439_model	0.5322
A0A507BNL8_taxID_1093900_model	A0ACC0V4A4_taxID_47278_model	0.5322
A0A9W9VBH4_taxID_293559_model	A0AAE0JEM3_taxID_94610_model	0.5322
A0A0N5AGM7_taxID_451379_model	W2TLA4_taxID_51031_model	0.5322
A0A9D4H0D1_taxID_45954_model	A0ABD3VFH0_taxID_1069815_model	0.5322
A0A9W8DN30_taxID_417184_model	A0A9W8GII7_taxID_417178_model	0.5322
A0A016T1G5_taxID_53326_model	A0AA36DH95_taxID_96644_model_A	0.5322
A0A1L9RA92_taxID_1073089_model	A0ABR1TTI1_taxID_2905665_model	0.5322
A0A1L9RA92_taxID_1073089_model	A0AAJ0MR40_taxID_588809_model	0.5322
A0A1H7NHR1_taxID_1233_model_A	A0AAN6E594_taxID_2486360_model_A	0.5322
A0A8H4LY57_taxID_72228_model	A0A9W8XCZ5_taxID_1932322_model	0.5322
A0A4S2H0H1_taxID_2029849_model	A0AAE7NQI3_taxID_858423_model	0.5322
A0A914E549_taxID_290746_model	A0A914L211_taxID_6306_model	0.5322
A0A3F2RHN5_taxID_325452_model	A0A3R7WGA7_taxID_112090_model_A	0.5322
A0A6A5QMV1_taxID_50730_model	A0A9W9L8K5_taxID_126998_model	0.5322
A0A1U7LR42_taxID_1198029_model	W9C785_taxID_1432307_model	0.5322
A0A512M2B1_taxID_748831_model_A	A0ABU0IU28_taxID_400775_model	0.5322
A0AAV9X0N3_taxID_2528407_model	A0AAW0QQB4_taxID_1337665_model	0.5322
A0A507FAL9_taxID_246404_model	A0A7C8NGK8_taxID_2813651_model_A	0.5322
A0A062U9V8_taxID_1280946_model	A0A8H5ZVG9_taxID_209559_model	0.5322
A0AAN6E594_taxID_2486360_model_A	A0ABQ6FQ12_taxID_3026934_model_A	0.5322
A0A7C8V132_taxID_2813651_model	A0A9W4MKU2_taxID_99116_model	0.5322
A0A9P4LGD6_taxID_210430_model	A0A9W4MKU2_taxID_99116_model	0.5322
A0A1Y1HVY3_taxID_105231_model_A	A0ABU0IU28_taxID_400775_model	0.5322
A0A016WQP8_taxID_53326_model	A0A6V7V401_taxID_390850_model	0.5322
A0A0F8A0A1_taxID_1043627_model	A0A101MLX7_taxID_48697_model	0.5322
A0A3N4K8D0_taxID_1392247_model	T5ANU5_taxID_911162_model	0.5322
A0A1H7VPR3_taxID_183556_model_A	A0ABQ6B7I7_taxID_441950_model	0.5322
A0A164PRN3_taxID_1314777_model_A	A0AA40AMQ6_taxID_314023_model	0.5322
A0A7C8IT31_taxID_323545_model_A	M1WHX7_taxID_1111077_model	0.5322
A0A8S3RAB7_taxID_6550_model	A0ABY7GC10_taxID_6604_model	0.5322
A0A8F4Q4J9_taxID_50426_model_A	A0AA88YDI9_taxID_66713_model	0.5322
A0A7M6DQ32_taxID_252671_model	A0AAU9WFM1_taxID_46732_model	0.5322
F9G554_taxID_660025_model	S7ZZK0_taxID_1284197_model_A	0.5322
A0AAD5V4M1_taxID_2056292_model	A0AAV9X0N3_taxID_2528407_model	0.5322
A0ABD2LYB3_taxID_157864_model	J9F6E9_taxID_6293_model	0.5321
A0A9W9NGR8_taxID_63820_model	A0AAV9W5A3_taxID_47236_model_A	0.5321
A0A1I7XST7_taxID_37862_model	A0A914WD49_taxID_2011161_model	0.5321
A0A1M2V476_taxID_154538_model	A0A9P3G846_taxID_48140_model	0.5321
A0A2A6BT42_taxID_54126_model	A0A914HSN4_taxID_31243_model	0.5321
A0A4U0XX60_taxID_329884_model	J5JNM7_taxID_655819_model	0.5321
A0ABR1UYT2_taxID_335842_model	A0ACC1S194_taxID_57161_model	0.5321
A0A137PJ55_taxID_796925_model	A0A4P9XTI0_taxID_78915_model	0.5321
A0A915AYK0_taxID_6257_model	A0ABD2K750_taxID_157864_model	0.5321
A0A436ZMY2_taxID_97331_model	A0A7C8JJK0_taxID_2813651_model	0.5321
A0A8S3RV89_taxID_6550_model	A0AA36CMA4_taxID_96644_model	0.5321
A0A8H3A1U9_taxID_456999_model	A0A8H7H787_taxID_456999_model	0.5321
A0A9W7ZKP7_taxID_417184_model_A	A0A9W8GX65_taxID_1052879_model	0.5321
A0ACC1S194_taxID_57161_model	W7HSW3_taxID_1043628_model	0.5321
A0A164PRN3_taxID_1314777_model_A	W7HSW3_taxID_1043628_model	0.5321
A0A9P4WSQ5_taxID_1769908_model	A0A9P9IMH5_taxID_307937_model	0.5321
A0A9X0BDN5_taxID_1131564_model_A	A0AAJ0MR40_taxID_588809_model	0.5321
A0A7C8RKC7_taxID_2813651_model_A	F9G554_taxID_660025_model	0.5321
A0A1Y2HIE7_taxID_765915_model	A0ACC3C3P1_taxID_2788_model	0.5321
A0A485KIX8_taxID_120398_model_A	A0A485L8F1_taxID_120398_model	0.5321
A0ABR6YEY6_taxID_2762297_model_A	A0ABS1DFY7_taxID_1088_model	0.5321
A0A0A2VY68_taxID_1245745_model	A0AAE0I3J3_taxID_516989_model_A	0.5321
A0A0A2VY68_taxID_1245745_model	A0A9W8XCZ5_taxID_1932322_model	0.5321
A0A3M8TNP8_taxID_303_model	A0A8H3WRY4_taxID_702518_model	0.5321
A0A8H3WRY4_taxID_702518_model	A0A934W1F1_taxID_657651_model	0.5321
A0A0F4GRH8_taxID_1047168_model	A0AAJ0BD24_taxID_438768_model	0.5321
A0AAJ0BD24_taxID_438768_model	A0AAW0RWB0_taxID_1069075_model	0.5321
A0A137P4M5_taxID_796925_model	A0ACC2TPI5_taxID_34485_model	0.5321
A0A5M9J7X0_taxID_38448_model	A0A8H4YZH8_taxID_48485_model	0.5321
A0A163HZN4_taxID_5454_model_A	A0A1V6SJE6_taxID_254877_model	0.5321
A0A0P7APX3_taxID_78410_model	A0A8H6A0W2_taxID_209559_model	0.5321
A0AAE0JEM3_taxID_94610_model	Q5ATE5_taxID_227321_model_A	0.5321
A0A318KMN6_taxID_1054498_model_A	A0A6J4N0K6_taxID_203437_model	0.5321
A0A0F4GRH8_taxID_1047168_model	A0AAD6J3H0_taxID_74499_model_A	0.5321
A0A1L9RA92_taxID_1073089_model	Q7S218_taxID_367110_model	0.5321
A0A4S4MP01_taxID_2447956_model	A0AAV9VMU8_taxID_1796055_model_A	0.5321
A0AAF3FNB6_taxID_2138241_model	A0ABD2K7K4_taxID_157864_model	0.5321
A0A915JY09_taxID_13658_model	A0AA36GA08_taxID_96644_model	0.5321
A0A914EJ37_taxID_290746_model	A0AAD9PC82_taxID_27915_model	0.5321
A0A8B6G5H6_taxID_29158_model	A0A8W8KA66_taxID_29159_model	0.5321
A0A834ZNS4_taxID_13715_model_A	A0ABN3I3E9_taxID_66879_model_A	0.5321
A0ABR1U9F9_taxID_2905665_model	A0ACC2JI51_taxID_1108764_model	0.5321
A0A016WQP8_taxID_53326_model	A0A0D6LVJ5_taxID_53326_model	0.5321
A0A8B8EU86_taxID_6565_model_A	A0ABD3VFH0_taxID_1069815_model	0.5321
A0AAJ0D004_taxID_1105319_model	A0ABR1TTI1_taxID_2905665_model	0.5321
A0A2T9YAV5_taxID_133385_model_A	A0A4P9YUC2_taxID_1712513_model	0.5321
A0A6C0HZK6_taxID_1070528_model_A	A0AAW0R5B2_taxID_1337665_model	0.5321
A0A4P9XLI7_taxID_78915_model	A0A9W8HFK5_taxID_2761396_model	0.5321
A0A9W8HFK5_taxID_2761396_model	F4NVT9_taxID_684364_model	0.5321
A0A0D2D9V1_taxID_569365_model	A0AAD6D6A6_taxID_3151616_model	0.5321
A0A8B8EY98_taxID_6565_model	A0A8S3UR58_taxID_6550_model	0.5321
A0A507BB61_taxID_1093900_model	Q5ATE5_taxID_227321_model_A	0.5321
A0A8H7IRY9_taxID_45133_model	A0A9P0EDX1_taxID_160281_model	0.5321
A0A1R0H363_taxID_133383_model_A	A0A9W8M3B5_taxID_2650707_model	0.5321
A0A7M6DQ32_taxID_252671_model	A0ABN8LLM9_taxID_104178_model_A	0.5321
A0A0D1ZZE1_taxID_253628_model	A0A9Q8PMF0_taxID_5499_model	0.5321
A0AAD7TEA0_taxID_1111947_model	A0AAW0RA81_taxID_1337665_model	0.5321
A0A8H4RD19_taxID_354080_model	A0AA39WCT5_taxID_314043_model_A	0.5321
A0A179UIK7_taxID_559298_model_A	A0AAJ0MR40_taxID_588809_model	0.5321
A0A8F4Q4J9_taxID_50426_model_A	A0ABR1CMH9_taxID_51031_model	0.5321
A0ACB6QAH6_taxID_673940_model_A	G1X3U2_taxID_756982_model_A	0.5321
A0A9P7HHT8_taxID_40199_model	A0AAV9X0N3_taxID_2528407_model	0.5321
A0A136IUL0_taxID_196109_model	U1TTP3_taxID_321846_model	0.5321
A0A2T9XYY4_taxID_133381_model_A	A0ACC2U085_taxID_34485_model	0.5320
A0A168F2E9_taxID_1081108_model	A0A9W9NGR8_taxID_63820_model	0.5320
A0A232M3P4_taxID_519963_model	A0A8H5U0D3_taxID_48490_model_A	0.5320
A0A136IS40_taxID_196109_model	A0A9P9WMZ2_taxID_1658444_model_A	0.5320
A0A1R1PS93_taxID_1213189_model_A	A0A9W8LUA5_taxID_2761395_model	0.5320
A0A914E230_taxID_290746_model	A0AAF3EDW5_taxID_2138241_model	0.5320
A0A914H5F4_taxID_31243_model	A0AAF3EDW5_taxID_2138241_model	0.5320
A0A6A6VK76_taxID_1340428_model	A0A9W9H0G7_taxID_126998_model	0.5320
A0A9P7HHT8_taxID_40199_model	A0ABR3RK21_taxID_300254_model_A	0.5320
A0A176WFY1_taxID_1480154_model	A0A388LJ84_taxID_69332_model	0.5320
A0A5N5D1B5_taxID_45133_model_A	A0AAE1CE31_taxID_314037_model	0.5320
A0A914HY03_taxID_31243_model	A0AAN5CHW8_taxID_1317129_model	0.5320
A0A2T9XYY4_taxID_133381_model_A	A0A9W8HFK5_taxID_2761396_model	0.5320
A0A2A2KT69_taxID_2018661_model	A0AAF5RUD6_taxID_6293_model	0.5320
A0A2T9YQ48_taxID_133385_model_A	A0ABV8U584_taxID_1607685_model	0.5320
A0A9W9H0G7_taxID_126998_model	A0AAN8RWQ7_taxID_74498_model_A	0.5320
A0A0G4GQD9_taxID_1169540_model	A0AAD9NPK5_taxID_27915_model	0.5320
A0AAV9GFL8_taxID_3040156_model	S8ARG7_taxID_1284197_model	0.5320
A0A2S7YHM0_taxID_176275_model_A	A0A507FDJ6_taxID_246404_model_A	0.5320
A0A9P9WK24_taxID_1658444_model_A	A0ABN8NRX3_taxID_104759_model	0.5320
A0A163HZN4_taxID_5454_model_A	A0ABR3D601_taxID_5142_model	0.5320
A0A9W8H676_taxID_1126814_model	A0A9W8LUA5_taxID_2761395_model	0.5320
A0A2G5BDP2_taxID_763665_model_A	A0ACC2T9U2_taxID_34485_model	0.5320
A0AAV9UL65_taxID_1796055_model	Q5ATE5_taxID_227321_model_A	0.5320
A0A1Y2B8A2_taxID_329046_model	A0A2P6U0E0_taxID_3076_model	0.5320
A0A9W4W5M6_taxID_2664923_model_A	A0ABQ8FHW6_taxID_1357716_model	0.5320
A0A1U7LR42_taxID_1198029_model	A0ACC0V4A4_taxID_47278_model	0.5320
A0A9W8XCZ5_taxID_1932322_model	A0AAE0JEM3_taxID_94610_model	0.5320
A0A6J8BR51_taxID_42192_model_A	A0A6P7S7A7_taxID_2607531_model	0.5320
A0A0H1BRE8_taxID_2060906_model_A	A0AAN7ADW1_taxID_1536484_model	0.5320
A0A158RAT2_taxID_103827_model	A0AA36GA08_taxID_96644_model	0.5320
A0A4S4MP01_taxID_2447956_model	S8BZR0_taxID_1284197_model	0.5320
A0A8E2ERP3_taxID_574774_model	A0AAD6J3H0_taxID_74499_model_A	0.5320
A0A067D5R2_taxID_695850_model_A	A0A3M6VVA3_taxID_542832_model	0.5320
A0A2T9ZCW7_taxID_133381_model_A	A0ACC1LSD8_taxID_417177_model	0.5320
A0A8H4RGI4_taxID_354080_model	A0A8J5Q1X9_taxID_96318_model_A	0.5320
A0A9P5GB19_taxID_36656_model	A0AAV9W5A3_taxID_47236_model_A	0.5320
A0A024SD58_taxID_1344414_model_A	A0ABX7K4S3_taxID_2812000_model	0.5320
A0A6J8E8F7_taxID_42192_model	A0A8S3UR58_taxID_6550_model	0.5320
A0A914MEB5_taxID_6306_model	A0AAD9NPK5_taxID_27915_model	0.5320
A0A8H5J9Q5_taxID_751941_model	C6H6I9_taxID_544712_model	0.5320
A0A1R1Y573_taxID_133412_model_A	A0ACC1KNJ3_taxID_2663919_model	0.5320
A0A9W8DN30_taxID_417184_model	A0ACC1LSD8_taxID_417177_model	0.5320
A0ABD2K7K4_taxID_157864_model	J9F3N8_taxID_6293_model	0.5320
A0A1R1YKF0_taxID_133412_model_A	A0ACC1KQ89_taxID_1286919_model	0.5320
A0A210QJQ9_taxID_6573_model	A0AA88YE74_taxID_66713_model	0.5320
A0A210QJQ9_taxID_6573_model	A0A6J8DQJ1_taxID_42192_model_A	0.5320
A0A9W8XCZ5_taxID_1932322_model	A0AAD7TEA0_taxID_1111947_model	0.5320
A0A8S3SWK0_taxID_6550_model	A0A9Q8SNA5_taxID_145971_model_A	0.5320
A0A380TBC3_taxID_256318_model	A0A512NBT8_taxID_1230389_model	0.5320
A0AAN5YXU1_taxID_293939_model_A	A0AAV9XCL7_taxID_2528407_model	0.5320
A0A8H5ZVG9_taxID_209559_model	A0A8H6YHY9_taxID_230812_model_A	0.5320
A0A8K0SZ49_taxID_80388_model_A	A0ABR1WZQ3_taxID_1337664_model	0.5320
A0A1S3IIA6_taxID_7574_model	A0AA88YL18_taxID_66713_model_A	0.5320
A0A1N7U5H3_taxID_321846_model	A0AAE0LZ24_taxID_516989_model	0.5320
A0A1J9Q075_taxID_1658174_model	A0A8H4CJG9_taxID_474922_model	0.5320
A0A5N7CL84_taxID_209559_model	A0A8E2ERP3_taxID_574774_model	0.5320
A0A8B8ABF3_taxID_6565_model	A0AA88Y482_taxID_66713_model	0.5320
