name	majority_kingdom	frac_Fungi	frac_Metazoa	frac_Bacteria	frac_Viridiplantae	frac_Other_Eukaryota	frac_Unknown
A0A1R0H9J9_taxID_133383_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN6SJ69_taxID_241081_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0G4N7R0_taxID_100787_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9E6NK98_taxID_2745510_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7S2EUW0_taxID_49249_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A158PQY2_taxID_6280_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2R6W5V4_taxID_3197_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAD5SQD4_taxID_109957_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2G7FTM7_taxID_656916_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2TU75_taxID_34485_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0C2XCT6_taxID_933852_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A934KPH0_taxID_291193_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A086T0Z5_taxID_857340_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A485LNI1_taxID_120398_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC2IGC0_taxID_749465_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1DE70_taxID_45882_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P9XQR7_taxID_1671311_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8DQD6_taxID_417184_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AB34KA35_taxID_1052096_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A024TEL4_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABR4N7Z8_taxID_2732419_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV2Z294_taxID_4803_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8R1Y3G8_taxID_6282_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3N4HNW1_taxID_1160509_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3N4KYW5_taxID_1392247_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8DN30_taxID_417184_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915LHF2_taxID_6303_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2HYH5_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD2MC55_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABD2JMZ9_taxID_97005_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A547PT19_taxID_2489174_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A136IS40_taxID_196109_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2G5BJJ6_taxID_763665_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1BIN6_taxID_6334_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD5T3C3_taxID_109957_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1R0H5Z6_taxID_133383_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H8P6Z0_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA88XCP2_taxID_66713_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6B2L294_taxID_1963864_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7W7K2G7_taxID_1268553_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A498S7U2_taxID_6277_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I6VK36_taxID_376730_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABR1GFH3_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8B8ESA4_taxID_6565_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE7NQI3_taxID_858423_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A4Q7Z0G8_taxID_388466_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A498JTL7_taxID_3750_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A6S7IY75_taxID_317549_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A210R2R4_taxID_6573_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8S2MFL9_taxID_1234261_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAN9V3Q1_taxID_117547_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAU9WFM1_taxID_46732_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A024T961_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAV9UA50_taxID_1796055_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACB7PGA3_taxID_1854479_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD2LG15_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
F0Y635_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A915I8K9_taxID_13658_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1UYT2_taxID_335842_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ6MZQ8_taxID_2962635_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAD5M5S5_taxID_114742_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC2TPI5_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W6BT77_taxID_330485_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAJ0D004_taxID_1105319_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0A3XNH3_taxID_375_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A210R2L1_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABV4X3A9_taxID_3153654_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7S2MT20_taxID_3111310_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9X0BDN5_taxID_1131564_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3BRT5_taxID_456999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0H7V4_taxID_1854472_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6A5QMV1_taxID_50730_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2D0NGI4_taxID_1122177_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A177WRB0_taxID_403673_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1I4XKW7_taxID_578942_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6A2ZER6_taxID_106335_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
L2GRS8_taxID_948595_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2H1GBQ4_taxID_1276532_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A397DXJ3_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9X1P2F6_taxID_2907202_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0V0R8Y7_taxID_266149_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A914H5F4_taxID_31243_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4U9FFS8_taxID_5518_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1W2TQH1_taxID_77044_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0JIY1_taxID_94610_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD1S779_taxID_205694_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A8S3ZS36_taxID_100452_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W7ZRQ5_taxID_78921_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2G1V7_taxID_3111310_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A7S4AB65_taxID_44445_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A423WHC4_taxID_252740_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A210R2F8_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H6A0W2_taxID_209559_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAN7ADW1_taxID_1536484_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2HBJ4_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN7WD97_taxID_574655_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A380TBC3_taxID_256318_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A409YPA9_taxID_231916_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2T5IGT7_taxID_1231_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAU9WI44_taxID_46732_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABU0IU28_taxID_400775_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H7LLC6_taxID_456999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F2UDJ6_taxID_946362_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H3D189_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV9W2Y7_taxID_47236_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2TZL3_taxID_34485_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A317XLV9_taxID_1882483_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA42B8L4_taxID_1215918_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A562UDK5_taxID_652788_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAN5CHW8_taxID_1317129_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9P1C3Z2_taxID_2562237_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA35WWP0_taxID_519541_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0X2E2_taxID_314037_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A365MYK5_taxID_948311_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F4PHR2_taxID_261658_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACB6QAH6_taxID_673940_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A494XK40_taxID_2419778_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A913YCG3_taxID_2652724_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A176WFY1_taxID_1480154_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A166F1S8_taxID_1759441_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8I0N0B8_taxID_1315280_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0A7CN07_taxID_1202772_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1L9TIM4_taxID_1036612_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD1H6K2_taxID_28513_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABR1CRR1_taxID_51031_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAF3EDW5_taxID_2138241_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABN8CNH4_taxID_622444_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
Q54QT0_taxID_44689_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD5TY19_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507EZH3_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3M6UR97_taxID_46731_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A915JY09_taxID_13658_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABT5BA12_taxID_2995305_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8W8JTD0_taxID_29159_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A974NRK7_taxID_1407_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H6ZUP2_taxID_5322_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1S3H960_taxID_7574_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0L0SML6_taxID_578462_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
K3X5C6_taxID_431595_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
B2VY53_taxID_426418_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR3GF19_taxID_1032678_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P9IMH5_taxID_307937_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD2M171_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8DAY9_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABU9X948_taxID_3143436_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
R0ISP9_taxID_671987_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W9WQE3_taxID_1303715_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S3W3R1_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABP5WHK2_taxID_66879_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H6ANQ1_taxID_1964551_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABD3VH26_taxID_1069815_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AA36DH95_taxID_96644_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A507F5R3_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6J4QLW3_taxID_349277_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1V9YBP5_taxID_1202772_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A3R7A7P4_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8A4TY47_taxID_2818388_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9X8H7L7_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAV2VYF3_taxID_1238450_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAE0W2I3_taxID_2493646_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A913XUF7_taxID_2652724_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0L0TFC6_taxID_578462_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5TYL7_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P8Y1H1_taxID_1682393_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P6LK99_taxID_1095194_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A183TFI9_taxID_70667_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4E9F8B7_taxID_6279_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAV2ZDU1_taxID_4803_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1I7H5J0_taxID_1231_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3M0K1G4_taxID_333673_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ8R7Z7_taxID_61235_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2P7QYD3_taxID_2116704_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8B6GSA5_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A370HI96_taxID_186651_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABD2M5Y3_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
G1X7Q1_taxID_756982_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4NG98_taxID_2732419_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9YUC2_taxID_1712513_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W4KMZ8_taxID_1303716_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1Y2HB26_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN6JPW5_taxID_155126_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACB1AS38_taxID_390850_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC3CDQ3_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A3M2LQ63_taxID_2483351_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H4LYB6_taxID_72228_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H7IRY9_taxID_45133_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABV4YIH6_taxID_3153640_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A915MFI1_taxID_6303_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A261A2D2_taxID_1503980_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A210R2J5_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A7S3RCE1_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8S3SWK0_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
P56826_taxID_6610_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4NDE5_taxID_2732419_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABW9CBJ6_taxID_1245417_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A210PLP8_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1UWW1_taxID_1337664_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P5AJD2_taxID_44412_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507F875_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0A7CPE6_taxID_1202772_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC2TVV6_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABN7UWA3_taxID_4874_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0L8ICD6_taxID_37653_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A5C3ELN8_taxID_86804_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6BS83_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
J5JNM7_taxID_655819_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2D1M5_taxID_329046_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2T9ZCW7_taxID_133381_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2S0A8_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD9KZ40_taxID_27915_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A914WIC1_taxID_2011161_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ6LM92_taxID_3036245_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAD6J3H0_taxID_74499_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0F4GRH8_taxID_1047168_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8HFK5_taxID_2761396_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9N8PYA4_taxID_2773716_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B8EBN7_taxID_6565_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0H5RF96_taxID_70186_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8T0LKJ4_taxID_325452_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABY7EW52_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5TSH4_taxID_109894_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1N7U5H3_taxID_321846_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABY7EVT9_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABW5MSE8_taxID_1775166_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABY7EQR1_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1G4W8_taxID_44056_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6H9V3S2_taxID_2615112_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W8DS45_taxID_417184_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A164PRN3_taxID_1314777_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3S1J4_taxID_6550_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1G9L3I7_taxID_430522_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6A5A976_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A024GPM3_taxID_65357_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8K1LL24_taxID_364589_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAV9U1M6_taxID_1796055_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3PWU5_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A067D814_taxID_695850_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A917QDB2_taxID_690164_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAV5VKD6_taxID_1538716_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABY7EX19_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A255XVR5_taxID_2022747_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7S2G2D7_taxID_3111310_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A7C8UE72_taxID_2813651_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9W7Y8G3_taxID_147472_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0WC86_taxID_2493646_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABM1B806_taxID_6850_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1Y2HMF9_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2T4BQX4_taxID_983965_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
