name	majority_kingdom	frac_Fungi	frac_Metazoa	frac_Bacteria	frac_Viridiplantae	frac_Other_Eukaryota	frac_Unknown
A0A2R5GU51_taxID_2315210_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9N8JDS5_taxID_2773715_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A3S0ZXU8_taxID_188477_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A163IS79_taxID_5454_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAF3EKL4_taxID_2138241_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3M6T5K9_taxID_46731_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2R6W5V4_taxID_3197_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A0D6M6M4_taxID_53326_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA39HID6_taxID_289476_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H2WDY0_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1V9YE51_taxID_74557_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8S4QC54_taxID_6347_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2G8L6J4_taxID_307972_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H3A0M5_taxID_456999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABM1B806_taxID_6850_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A5N6JRM5_taxID_61186_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0F8A0A1_taxID_1043627_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABN8M8J6_taxID_104178_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC3CDQ3_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A163HZN4_taxID_5454_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S4Q9N2_taxID_6347_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD7ULC6_taxID_2483200_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A3R7WQH8_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABU9X9V4_taxID_3143436_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3B1A6T7_taxID_652676_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H8P906_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1I7VEA5_taxID_7209_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A067BRT6_taxID_695850_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0V0TGR2_taxID_144512_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1S9S186_taxID_104259_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915MQ42_taxID_6303_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
B9XQZ3_taxID_320771_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA37L8J5_taxID_700344_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1KD92_taxID_6337_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H3BPP3_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV2VYF3_taxID_1238450_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABX2C6M7_taxID_2675748_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AA36JK50_taxID_2562239_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S2JHL4_taxID_1333877_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD5TY19_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915JY09_taxID_13658_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8BR51_taxID_42192_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I9G629_taxID_6279_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1V6PRI1_taxID_416450_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
D7F7N6_taxID_541230_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3M6UR97_taxID_46731_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AA39H3A8_taxID_289476_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6GSK0_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1V9YBP5_taxID_1202772_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A397GN90_taxID_41047_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W7G1T1_taxID_2557542_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC3C5E3_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F0Y9F1_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAN4ZCE4_taxID_1317129_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A7C8MQB2_taxID_323545_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P7UD37_taxID_1209932_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H8P6Z0_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5N5QPM2_taxID_1582974_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN5YXZ8_taxID_282268_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A409WEP5_taxID_231916_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A024TEL4_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A388KHX6_taxID_69332_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A5P8W6J8_taxID_2653204_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
R9PI15_taxID_1305764_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV7G5I4_taxID_161865_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A5B8MIF6_taxID_1764295_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABR3UFL0_taxID_48095_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5X3H5_taxID_64517_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P5AJD2_taxID_44412_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABN8RHG1_taxID_104759_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD7UPK6_taxID_2483200_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0S4LNR0_taxID_1742972_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7J7J2C8_taxID_10212_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1H1Q0J6_taxID_546871_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A5C3EP17_taxID_86804_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5J5BCR2_taxID_561372_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ACC2HA47_taxID_75939_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A183TFI9_taxID_70667_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2CTX0_taxID_329046_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Q54QT1_taxID_44689_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAN8JKH5_taxID_87958_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0G2GEG2_taxID_420778_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A444ZR13_taxID_3818_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAD9L024_taxID_27915_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F9G554_taxID_660025_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A179HCZ8_taxID_33203_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5M9J7X0_taxID_38448_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV4IQ38_taxID_1093978_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H3H4T7_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A423XJ27_taxID_1230097_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A913YCG3_taxID_2652724_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0W2I3_taxID_2493646_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FHI7_taxID_44056_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1X6PIR8_taxID_2786_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B6DAC3_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FQU3_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A7SSF6_taxID_45351_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
W4H175_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A507F8P2_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y1HT28_taxID_105231_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A977TE70_taxID_36659_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5SCX3_taxID_64517_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A812SAZ7_taxID_2952_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8J1XGG3_taxID_6347_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3ZX52_taxID_100452_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AC34QHI6_taxID_591449_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A084G098_taxID_563466_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2G7FTM7_taxID_656916_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915PAR4_taxID_298350_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABT4KNP9_taxID_520838_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABP6PWQ7_taxID_111803_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
Q5AZ38_taxID_227321_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A163KNP0_taxID_5454_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6CPY6_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6P8I583_taxID_6105_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8J1TDZ8_taxID_6347_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAJ8BCI9_taxID_8187_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A210R253_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0D6LVJ5_taxID_53326_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD4FBU9_taxID_669026_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P9JQC5_taxID_48865_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4Q4SXW4_taxID_155417_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2HVF8_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S3QEJ9_taxID_122233_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9W8B9V6_taxID_2761393_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3B0YDV7_taxID_652676_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A084FV70_taxID_563466_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P3CF74_taxID_84275_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H7B393_taxID_1187904_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H4QR39_taxID_354080_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A4P9Y3Y8_taxID_1907219_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ8EZ86_taxID_1357716_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4S4M1Y3_taxID_1095465_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H7H787_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0R0LTG5_taxID_146866_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P8ZYD0_taxID_152316_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y1W9H1_taxID_61395_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD0K492_taxID_370345_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A139HFA6_taxID_321146_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0B2VVI5_taxID_6265_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A135T4G4_taxID_703756_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5U6Y0_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A914MBW5_taxID_6306_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
E7CLR7_taxID_34541_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
E7CLR6_taxID_34541_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD6NK04_taxID_74499_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A364MXI7_taxID_183478_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A238C4W2_taxID_387005_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAN6JPW5_taxID_155126_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
