rep1	rep2	min_tm
A0A8S3SWK0_taxID_6550_model	A0AAE0W2I3_taxID_2493646_model	0.4522
A0AAD6NB37_taxID_5083_model_A	A0ABR2XFG3_taxID_138064_model_A	0.4522
A0A485L8F1_taxID_120398_model	A0A8T0LKJ4_taxID_325452_model	0.4521
A0AA36CWW9_taxID_96644_model	A0ABY7EX19_taxID_6604_model	0.4521
A0A8H5U0D3_taxID_48490_model_A	A0ABQ0CQG4_taxID_79588_model_A	0.4521
A0A8H4QR39_taxID_354080_model_A	A0AAD5SCX3_taxID_64517_model	0.4520
A0A210R253_taxID_6573_model	A0A8B6GY87_taxID_29158_model_A	0.4520
A0A8J1XGG3_taxID_6347_model	A0A8S3R6L7_taxID_6550_model_A	0.4520
A0A127Z996_taxID_49012_model_A	A0A1K0HF59_taxID_307758_model_A	0.4520
A0A8B6BKM4_taxID_29158_model_A	A0A8S3RHI5_taxID_6550_model_A	0.4520
A0A498S2C2_taxID_6277_model_A	A0AA36DH95_taxID_96644_model_A	0.4520
A0A8H6XYA6_taxID_2733690_model	B2VY53_taxID_426418_model	0.4520
A0ACC1NLV5_taxID_42375_model	B2VY53_taxID_426418_model	0.4520
A0A0V1I3Y0_taxID_268475_model	A0A8J1T8Q4_taxID_6347_model	0.4520
A0A8H4YZH8_taxID_48485_model	E3REK7_taxID_861557_model	0.4520
A0A183I077_taxID_387005_model	A0AA39HID6_taxID_289476_model	0.4519
A0A0V1KR57_taxID_6335_model	A0AAF3FHG4_taxID_2138241_model_A	0.4518
A0A0V1DE70_taxID_45882_model	A0A3P7DNC2_taxID_6293_model	0.4518
A0A0E0PEB1_taxID_4529_model	A0AAV7G5I4_taxID_161865_model	0.4518
A0A4S4MP01_taxID_2447956_model	A0ABQ0CQG4_taxID_79588_model_A	0.4518
A0A1W6SSH7_taxID_1288494_model_A	A0A6B2L294_taxID_1963864_model	0.4518
A0A8J1XGG3_taxID_6347_model	A0A915JY09_taxID_13658_model	0.4518
A0AAD7ULC6_taxID_2483200_model	A0ABR1FQU3_taxID_44056_model	0.4518
A0A9D4RA75_taxID_45954_model	A0ABY7ESX1_taxID_6604_model	0.4517
A0A0D1CHR5_taxID_5270_model_A	A0AAJ4XRR1_taxID_63383_model_A	0.4517
A0AA88AFA7_taxID_3494_model_A	A0AAV7G5I4_taxID_161865_model	0.4517
W2TLA4_taxID_51031_model	W6NCB7_taxID_6289_model	0.4517
A0AAU9WFJ4_taxID_46732_model	A0ABN8RHG1_taxID_104759_model	0.4517
A0AAD5SCX3_taxID_64517_model	A0ABQ8FRP3_taxID_1357716_model_A	0.4517
A0A0V1ESS6_taxID_6337_model	A0A3P7DNC2_taxID_6293_model	0.4516
A0A177WTC8_taxID_403673_model	M5CEE4_taxID_1108050_model	0.4515
A0A8B6GY87_taxID_29158_model_A	A0A8S3SWK0_taxID_6550_model	0.4515
A0A9P6IHM1_taxID_1095194_model	S3CMF3_taxID_1116229_model	0.4515
A0AAN5YGU4_taxID_293939_model	E3REK7_taxID_861557_model	0.4515
A0A077R9S7_taxID_1398559_model_A	A0A0F7RVY0_taxID_49012_model_A	0.4515
A0A1I7VEA5_taxID_7209_model	A0A915N8X1_taxID_6303_model	0.4515
A0A8B6CPY6_taxID_29158_model_A	A0A8J1XGG3_taxID_6347_model	0.4515
A0A8H6ZUP2_taxID_5322_model_A	M5CEE4_taxID_1108050_model	0.4514
A0A183I077_taxID_387005_model	A0A914C4K9_taxID_290746_model	0.4514
A0A915N8X1_taxID_6303_model	A0AAF5PZK9_taxID_6293_model	0.4514
A0A077ZGT3_taxID_36087_model	A0A2A6BT42_taxID_54126_model	0.4514
A0A084FV70_taxID_563466_model_A	A0A8K0WPV5_taxID_80388_model_A	0.4514
A0A8B6GSK0_taxID_29158_model	A0A8S3SWK0_taxID_6550_model	0.4514
A0A8B6CNP6_taxID_29158_model	A0A8S3THT1_taxID_6550_model	0.4514
A0AAV7G5I4_taxID_161865_model	A0ABD1H6K2_taxID_28513_model	0.4514
A0A1F8A6I4_taxID_109264_model_A	B2VY53_taxID_426418_model	0.4514
A0A1H1Q0J6_taxID_546871_model_A	A0ABW7AQ69_taxID_3351344_model	0.4514
A0AAN8JKH5_taxID_87958_model	A0ABY7EX19_taxID_6604_model	0.4514
A0A5N6JRM5_taxID_61186_model	W6ZHH7_taxID_930090_model	0.4513
A0A0F4GBJ7_taxID_1047168_model	A0A4Q2D856_taxID_2316362_model	0.4513
A0A0V1DE70_taxID_45882_model	A0A8J1T8Q4_taxID_6347_model	0.4513
A0A8B6G957_taxID_29158_model_A	A0A8J1XGG3_taxID_6347_model	0.4513
A0AAJ4XRR1_taxID_63383_model_A	R9PI15_taxID_1305764_model_A	0.4513
A0A1I4XKW7_taxID_578942_model_A	A0ABR6YEY6_taxID_2762297_model_A	0.4513
A0A8H5UJH2_taxID_48507_model_A	A0AAD4FBU9_taxID_669026_model_A	0.4513
A0A6P8I583_taxID_6105_model	A0A6S7IY75_taxID_317549_model_A	0.4513
A0A6A5SIC2_taxID_706981_model	A0AAN5YGU4_taxID_293939_model	0.4512
A0A507FDN0_taxID_246404_model	A0AAD5T9G3_taxID_109957_model	0.4512
A0A0F8A0A1_taxID_1043627_model	A0ABQ0CQG4_taxID_79588_model_A	0.4512
A0A9N8JDS5_taxID_2773715_model_A	F9F9P2_taxID_660025_model	0.4512
A0A0F8A0A1_taxID_1043627_model	G1X3U2_taxID_756982_model_A	0.4512
A0A0V1JHS7_taxID_6337_model	A0A915N8X1_taxID_6303_model	0.4511
A0A077R9S7_taxID_1398559_model_A	E6ZRP4_taxID_999809_model_A	0.4511
A0A085M8H3_taxID_68888_model	A0A915KKL6_taxID_13658_model	0.4510
A0A1I7VBE5_taxID_7209_model	A0AA88YDI9_taxID_66713_model	0.4510
A0A8H7B393_taxID_1187904_model_A	B2VY53_taxID_426418_model	0.4510
A0A210R253_taxID_6573_model	A0ABD3VH26_taxID_1069815_model	0.4509
A0A317XLV9_taxID_1882483_model	A0A8H8PB78_taxID_456999_model	0.4508
A0A5M9J7X0_taxID_38448_model	A0A8H7EE27_taxID_1187904_model	0.4508
A0A074RXE5_taxID_1423351_model_A	A0A8H7LVB4_taxID_456999_model	0.4508
A0A6J8AZI7_taxID_42192_model	A0A6J8CIJ8_taxID_42192_model	0.4508
A0A8R1TKI8_taxID_6282_model	A0AAN4ZCE4_taxID_1317129_model	0.4508
A0A8H4QR39_taxID_354080_model_A	A0A8H8PB78_taxID_456999_model	0.4507
A0A177WTC8_taxID_403673_model	A0A179HCZ8_taxID_33203_model	0.4507
A0A1Y2CTX0_taxID_329046_model	A0A507F697_taxID_246404_model	0.4507
A0A0D1CHR5_taxID_5270_model_A	A0A2N8UKW6_taxID_72559_model_A	0.4507
A0A8H7EGD0_taxID_1187904_model	A0A9P3CF74_taxID_84275_model	0.4507
A0A8H6XYA6_taxID_2733690_model	A0ABQ0M0Y9_taxID_658473_model_A	0.4507
A0A8T0LKJ4_taxID_325452_model	W4H234_taxID_112090_model	0.4506
A0A0V1I3Y0_taxID_268475_model	A0A2A6BT42_taxID_54126_model	0.4506
A0A4E9FIB1_taxID_6279_model	A0AA36DH95_taxID_96644_model_A	0.4506
A0A162K920_taxID_1081108_model	A0A8H6MRC0_taxID_2175907_model	0.4506
A0A179HCZ8_taxID_33203_model	A0ABR3V8J2_taxID_85995_model	0.4505
A0A0A1UJW0_taxID_1086054_model	A0A317XLV9_taxID_1882483_model	0.4505
A0A8H6GM20_taxID_100902_model	A0A8H7EE27_taxID_1187904_model	0.4505
A0A0K6FPV3_taxID_456999_model	A0A8H2WDY0_taxID_456999_model	0.4505
A0A6A5SIC2_taxID_706981_model	J0WRI2_taxID_717982_model	0.4504
A0AA36CWW9_taxID_96644_model	A0AAF5PZK9_taxID_6293_model	0.4504
A0A364MXI7_taxID_183478_model	A0A8H7EE27_taxID_1187904_model	0.4503
A0A814MII4_taxID_1234261_model_A	A0ABQ8FRP3_taxID_1357716_model_A	0.4503
A0A0V1KR57_taxID_6335_model	A0A915PAR4_taxID_298350_model_A	0.4503
A0A0V1I3Y0_taxID_268475_model	A0A915N8X1_taxID_6303_model	0.4503
A0A0V1ESS6_taxID_6337_model	A0A915KKL6_taxID_13658_model	0.4503
A0A0V1G4S3_taxID_6337_model	A0A183I077_taxID_387005_model	0.4502
A0A364MXI7_taxID_183478_model	A0ABR3V8J2_taxID_85995_model	0.4502
A0A2A6BT42_taxID_54126_model	A0A8R1TKI8_taxID_6282_model	0.4502
A0A6J8ENF3_taxID_42192_model_A	A0A8S3RHI5_taxID_6550_model_A	0.4502
A0A5N6JRM5_taxID_61186_model	A0A8H6XYA6_taxID_2733690_model	0.4502
A0A1I4VE96_taxID_44574_model_A	A0A6B2L294_taxID_1963864_model	0.4502
A0A238C4W2_taxID_387005_model	W6NCB7_taxID_6289_model	0.4502
T0PNV2_taxID_1156394_model	T0PU14_taxID_1156394_model	0.4501
A0A8J1TDZ8_taxID_6347_model	A0A8X6KWP2_taxID_2740835_model	0.4501
A0A1Y1HT28_taxID_105231_model	L7JPW8_taxID_1143193_model	0.4501
A0A8J1T8Q4_taxID_6347_model	A0A9D4J8T5_taxID_45954_model	0.4500
A0A4E9FIB1_taxID_6279_model	A0A915N8X1_taxID_6303_model	0.4500
A0A177X0C6_taxID_403673_model	A0A1G5SEQ3_taxID_51642_model_A	0.4500
A0A016T0A5_taxID_53326_model	A0A0V1JHS7_taxID_6337_model	0.4499
A0A0G2GEG2_taxID_420778_model_A	N4XMY1_taxID_665024_model	0.4499
A0A5M9J7X0_taxID_38448_model	E3REK7_taxID_861557_model	0.4499
A0A8B6BMR6_taxID_29158_model_A	A0A8J1XGG3_taxID_6347_model	0.4499
A0A2S6BQA0_taxID_357750_model	A0A8H6GM20_taxID_100902_model	0.4499
A0A8H4YZH8_taxID_48485_model	J0WRI2_taxID_717982_model	0.4499
A0A8B6GYH0_taxID_29158_model_A	A0A8S3RHI5_taxID_6550_model_A	0.4498
A0A8B6G957_taxID_29158_model_A	W6NCB7_taxID_6289_model	0.4498
A0AAD5UGL0_taxID_261099_model	A0ABQ8FNS3_taxID_1357716_model_A	0.4498
A0A812WL81_taxID_1628268_model	A0A8J2X377_taxID_35677_model	0.4497
A0A1X6PIR8_taxID_2786_model	A0A6S7IY75_taxID_317549_model_A	0.4497
A0A9P3PKR9_taxID_47721_model	A0AAD4FBU9_taxID_669026_model_A	0.4497
A0A0N4SWM8_taxID_6280_model	A0AC34QHI6_taxID_591449_model	0.4497
A0A409YPA9_taxID_231916_model	A0A8H5L9I1_taxID_48495_model_A	0.4496
A0A3M0K1G4_taxID_333673_model	A0ACC2HA47_taxID_75939_model	0.4496
A0A3S0ZXU8_taxID_188477_model	A0AA36CWW9_taxID_96644_model	0.4496
A0A1V6PRI1_taxID_416450_model	A0ABR3V8J2_taxID_85995_model	0.4496
A0A5J9TU90_taxID_38414_model	A0ABS1MHS4_taxID_2802282_model_A	0.4496
A0A0A7CPE6_taxID_1202772_model	A0A418AQE9_taxID_157072_model	0.4496
A0A2G7FTM7_taxID_656916_model_A	B2VY53_taxID_426418_model	0.4495
A0A9N8JDS5_taxID_2773715_model_A	Q2H2F5_taxID_306901_model_A	0.4495
A0A8H7EGD0_taxID_1187904_model	A0AAD6NB37_taxID_5083_model_A	0.4495
A0A8H4RXW4_taxID_354080_model_A	A0A8H6GM20_taxID_100902_model	0.4495
A0A085M8H3_taxID_68888_model	A0ABD2I4S2_taxID_97005_model	0.4494
A0A1I7VBE5_taxID_7209_model	A0A2A6BT42_taxID_54126_model	0.4494
A0AA37L8J5_taxID_700344_model_A	N4XMY1_taxID_665024_model	0.4494
A0A1I7VBE5_taxID_7209_model	A0ABQ8FRP3_taxID_1357716_model_A	0.4493
A0A409YPA9_taxID_231916_model	A0AAD6NB37_taxID_5083_model_A	0.4493
A0ACC2IQ67_taxID_749465_model_A	Q2H2F5_taxID_306901_model_A	0.4493
A0A3R6VRZ5_taxID_157072_model	K3X5C6_taxID_431595_model	0.4493
A0ACC2IQ67_taxID_749465_model_A	F9F9P2_taxID_660025_model	0.4492
A0A0V0YE73_taxID_6337_model	A0AA36CWW9_taxID_96644_model	0.4492
A0A016T0A5_taxID_53326_model	A0A0V1G4S3_taxID_6337_model	0.4492
A0AAD4EYT8_taxID_669026_model_A	N4XMY1_taxID_665024_model	0.4491
A0A2N3MXV9_taxID_41688_model_A	S3CMF3_taxID_1116229_model	0.4491
A0A067BRT6_taxID_695850_model	A0A0A7CPE6_taxID_1202772_model	0.4491
A0A016T0A5_taxID_53326_model	A0A0V1I3Y0_taxID_268475_model	0.4491
A0A177X0C6_taxID_403673_model	A0AA39UQR7_taxID_153913_model_A	0.4491
A0A0B2VVI5_taxID_6265_model	A0A498S2C2_taxID_6277_model_A	0.4491
A0A077R9S7_taxID_1398559_model_A	A0A5C3EP17_taxID_86804_model_A	0.4490
A0A0G4N7R0_taxID_100787_model	A0A9P3CF74_taxID_84275_model	0.4490
A0A915I8K9_taxID_13658_model	A0A915KKL6_taxID_13658_model	0.4490
A0A6J8AZI7_taxID_42192_model	A0A8B6G9L0_taxID_29158_model_A	0.4490
A0A074RXE5_taxID_1423351_model_A	M5CEE4_taxID_1108050_model	0.4489
A0A8H7E8W0_taxID_1187904_model	W6ZHH7_taxID_930090_model	0.4489
A0A6A5SIC2_taxID_706981_model	A0ABR3UFL0_taxID_48095_model	0.4489
A0A2A6BT42_taxID_54126_model	A0A914C4K9_taxID_290746_model	0.4489
A0A507EFD5_taxID_109895_model	A0A9K3LNV3_taxID_303405_model	0.4489
A0AAE4A194_taxID_587534_model_A	A0ABR6YEY6_taxID_2762297_model_A	0.4489
A0A2S6BQA0_taxID_357750_model	S3CMF3_taxID_1116229_model	0.4489
A0A8H6XYA6_taxID_2733690_model	A0A8H7E8W0_taxID_1187904_model	0.4489
A0A166CKA0_taxID_1314776_model	A0A6G1HLY0_taxID_703511_model_A	0.4488
A0A6J8CIJ8_taxID_42192_model	W6NCB7_taxID_6289_model	0.4488
A0ABR2XFG3_taxID_138064_model_A	Q2H2F5_taxID_306901_model_A	0.4488
A0A8H4QR39_taxID_354080_model_A	A0A9P3PKR9_taxID_47721_model	0.4487
A0A0G2GEG2_taxID_420778_model_A	A0A179HCZ8_taxID_33203_model	0.4487
A0A0V1KD92_taxID_6337_model	A0A183I077_taxID_387005_model	0.4487
A0A5N6JRM5_taxID_61186_model	A0A8H7EE27_taxID_1187904_model	0.4487
A0A2G7FTM7_taxID_656916_model_A	A0ABR3V8J2_taxID_85995_model	0.4487
A0AAV7G5I4_taxID_161865_model	A0ABD1H5D5_taxID_28513_model	0.4487
A0AA88YDI9_taxID_66713_model	A0ABY7EX19_taxID_6604_model	0.4487
A0A1V6PRI1_taxID_416450_model	A0A8H5UJH2_taxID_48507_model_A	0.4487
A0A418AND4_taxID_157072_model	A0A8S3SWK0_taxID_6550_model	0.4485
A0A8B6BMR6_taxID_29158_model_A	K1Q6D2_taxID_29159_model	0.4485
A0A7C8Q0E6_taxID_2813651_model	A0AAD4FBU9_taxID_669026_model_A	0.4485
A0A914S644_taxID_6256_model	A0A915N8X1_taxID_6303_model	0.4485
A0A4Q2V7C7_taxID_451672_model	A0A8H7EE27_taxID_1187904_model	0.4484
A0A8B6CNP6_taxID_29158_model	A0A8B8ESA4_taxID_6565_model_A	0.4484
A0ABQ8EZ86_taxID_1357716_model	A0ABQ8FNS5_taxID_1357716_model	0.4484
A0A024TEL4_taxID_157072_model	K3X5C6_taxID_431595_model	0.4484
A0A7C8Q0E6_taxID_2813651_model	A0A8H6XYA6_taxID_2733690_model	0.4484
A0A1I4VE96_taxID_44574_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4484
A0A2G7FTM7_taxID_656916_model_A	A0A8H4YZH8_taxID_48485_model	0.4483
A0A0V1I3Y0_taxID_268475_model	A0A3P7DNC2_taxID_6293_model	0.4483
A0A5N6JRM5_taxID_61186_model	F9F9P2_taxID_660025_model	0.4483
A0A1H1Q0J6_taxID_546871_model_A	A0A1W6SSH7_taxID_1288494_model_A	0.4483
A0A6J8CIJ8_taxID_42192_model	A0A8B6GY87_taxID_29158_model_A	0.4482
A0A6J8CL61_taxID_42192_model_A	A0A8S3RHI5_taxID_6550_model_A	0.4482
A0ABR2XFG3_taxID_138064_model_A	J0WRI2_taxID_717982_model	0.4482
A0A0F8A0A1_taxID_1043627_model	A0A2P6U1N3_taxID_3076_model_A	0.4482
A0A0V1JHS7_taxID_6337_model	A0A3P7DNC2_taxID_6293_model	0.4481
A0A8B6GY87_taxID_29158_model_A	A0A915N8X1_taxID_6303_model	0.4481
A0A8B8F0Y1_taxID_6565_model	A0AAN8JKH5_taxID_87958_model	0.4481
A0A1I9G629_taxID_6279_model	A0AA36DH95_taxID_96644_model_A	0.4481
A0A1I7VEA5_taxID_7209_model	A0AA36DH95_taxID_96644_model_A	0.4481
A0ABR1FIC3_taxID_44056_model	F0YI20_taxID_44056_model	0.4481
A0A210R253_taxID_6573_model	A0AAN8JKH5_taxID_87958_model	0.4481
A0A179HCZ8_taxID_33203_model	A0A8H7E8W0_taxID_1187904_model	0.4480
A0A6B2L294_taxID_1963864_model	Q2Y722_taxID_323848_model_A	0.4480
A0A6S7IY75_taxID_317549_model_A	K1Q6D2_taxID_29159_model	0.4480
A0A4R8T272_taxID_1347389_model	A0AA37L8J5_taxID_700344_model_A	0.4479
A0A2G7FTM7_taxID_656916_model_A	A0A5N6JRM5_taxID_61186_model	0.4479
A0A2N3MXV9_taxID_41688_model_A	A0ACC2IQ67_taxID_749465_model_A	0.4479
A0A8J2X377_taxID_35677_model	A0A9N8ELP9_taxID_568900_model	0.4479
A0AAD4FBU9_taxID_669026_model_A	A0AAD6NB37_taxID_5083_model_A	0.4479
A0A0V1ESS6_taxID_6337_model	A0A183I077_taxID_387005_model	0.4478
A0A0A1UJW0_taxID_1086054_model	A0A0F7RVY0_taxID_49012_model_A	0.4478
A0A0N4SWM8_taxID_6280_model	A0A0V1DE70_taxID_45882_model	0.4478
A0A0V1G4S3_taxID_6337_model	A0A8J1XGG3_taxID_6347_model	0.4478
A0AA36DH95_taxID_96644_model_A	A0AAF5PZK9_taxID_6293_model	0.4477
A0A5C3EP17_taxID_86804_model_A	W3VU69_taxID_84754_model	0.4477
A0A0F7RVY0_taxID_49012_model_A	A0A177WTC8_taxID_403673_model	0.4477
A0A0V0TGR2_taxID_144512_model	A0AAN4ZCE4_taxID_1317129_model	0.4477
A0A085M8H3_taxID_68888_model	A0A8J1T8Q4_taxID_6347_model	0.4476
A0A183I077_taxID_387005_model	A0A5S6QIU3_taxID_70415_model	0.4476
A0A2A6BT42_taxID_54126_model	A0AA39H3A8_taxID_289476_model	0.4476
A0A0B7A0D2_taxID_1028688_model	A0A7E6EGY5_taxID_2607531_model	0.4476
A0A0G2GEG2_taxID_420778_model_A	A0A364L5W2_taxID_1196081_model	0.4476
A0A0G4N7R0_taxID_100787_model	A0AAD5UAC9_taxID_447962_model	0.4476
A0A6P8I080_taxID_6105_model	A0AAU9WI44_taxID_46732_model	0.4476
A0A0G4N7R0_taxID_100787_model	A0A8H6XYA6_taxID_2733690_model	0.4476
A0AAN5YGU4_taxID_293939_model	W6ZHH7_taxID_930090_model	0.4475
A0A177X0C6_taxID_403673_model	A0ABR4N804_taxID_2732419_model	0.4475
A0A166CKA0_taxID_1314776_model	A0A5P8W6J8_taxID_2653204_model	0.4475
A0A8H7EGD0_taxID_1187904_model	Q2H2F5_taxID_306901_model_A	0.4475
A0A6P8I080_taxID_6105_model	A0ABN8RHG1_taxID_104759_model	0.4475
A0A1H7K5B5_taxID_1233_model_A	A0A6B2L294_taxID_1963864_model	0.4475
A0A812WL81_taxID_1628268_model	A0ABR1FXH8_taxID_44056_model	0.4474
A0A4P9X7U9_taxID_1555241_model	A0A812JR76_taxID_1628268_model	0.4474
A0A183C149_taxID_36090_model	A0A9D4J8T5_taxID_45954_model	0.4474
A0A9N8JDS5_taxID_2773715_model_A	A0A9P6IHM1_taxID_1095194_model	0.4474
A0A077R9S7_taxID_1398559_model_A	A0A5C3ELN8_taxID_86804_model_A	0.4474
A0A8B6BKM4_taxID_29158_model_A	A0A8J1XGG3_taxID_6347_model	0.4474
A0A915I8K9_taxID_13658_model	A0ABD2I4S2_taxID_97005_model	0.4473
A0A3M0K1G4_taxID_333673_model	A0A9N7UE72_taxID_8262_model	0.4473
A0AAN5YGU4_taxID_293939_model	N4XMY1_taxID_665024_model	0.4473
A0A0G2GEG2_taxID_420778_model_A	A0A1V6PRI1_taxID_416450_model	0.4473
A0A8R1TKI8_taxID_6282_model	A0AAF3EKL4_taxID_2138241_model	0.4473
A0A2S6BQA0_taxID_357750_model	A0A6A5SIC2_taxID_706981_model	0.4472
A0A4Q2V7C7_taxID_451672_model	A0A9P3PKR9_taxID_47721_model	0.4472
A0A2A6BT42_taxID_54126_model	A0A5S6QIU3_taxID_70415_model	0.4472
A0A163HZN4_taxID_5454_model_A	A0A8H5U0D3_taxID_48490_model_A	0.4472
A0A8B6BKM4_taxID_29158_model_A	K1Q6D2_taxID_29159_model	0.4472
A0A8H5UJH2_taxID_48507_model_A	B2VY53_taxID_426418_model	0.4472
A0A0V1I3Y0_taxID_268475_model	A0A914C4K9_taxID_290746_model	0.4472
A0A1F8A6I4_taxID_109264_model_A	W6ZHH7_taxID_930090_model	0.4471
A0A4Q2D856_taxID_2316362_model	A0A6A5SIC2_taxID_706981_model	0.4471
A0A6A5SIC2_taxID_706981_model	A0A9P3PKR9_taxID_47721_model	0.4471
A0A0D1CHR5_taxID_5270_model_A	A0A4U7KZ21_taxID_280036_model_A	0.4471
A0AB34FH03_taxID_1247861_model	A0ABR4K145_taxID_176178_model	0.4471
A0A1Y2CTW7_taxID_329046_model	C9SDX6_taxID_526221_model	0.4471
A0A183I077_taxID_387005_model	A0A914W9Q0_taxID_2011161_model	0.4470
A0A8J1T8Q4_taxID_6347_model	A0ABD2I4S2_taxID_97005_model	0.4470
A0A9X4BM46_taxID_2983605_model_A	A0ABR6YEY6_taxID_2762297_model_A	0.4470
A0A9D4J8T5_taxID_45954_model	K1QAP4_taxID_29159_model	0.4470
A0A067BRT6_taxID_695850_model	A0A3R6VRZ5_taxID_157072_model	0.4470
A0A5N6JRM5_taxID_61186_model	A0AAD6NB37_taxID_5083_model_A	0.4470
A0A484G057_taxID_1213857_model	A0AA37L8J5_taxID_700344_model_A	0.4470
A0A2N8UKW6_taxID_72559_model_A	E6ZRP4_taxID_999809_model_A	0.4470
A0A2K8T4N2_taxID_2038116_model_A	A0AAN5XIX5_taxID_1396_model_A	0.4470
A0A077ZGT3_taxID_36087_model	A0A183I077_taxID_387005_model	0.4469
A0AAJ4XRR1_taxID_63383_model_A	W3VU69_taxID_84754_model	0.4469
A0A0G2GEG2_taxID_420778_model_A	A0AAN4PPE5_taxID_293939_model	0.4469
A0ABR3UFL0_taxID_48095_model	B2VY53_taxID_426418_model	0.4469
A0A183C149_taxID_36090_model	A0A5S6QIU3_taxID_70415_model	0.4469
A0A085M8H3_taxID_68888_model	A0A3P7DNC2_taxID_6293_model	0.4468
A0A0V1JHS7_taxID_6337_model	A0AA36DH95_taxID_96644_model_A	0.4468
A0A8H4YZH8_taxID_48485_model	A0A8H7B393_taxID_1187904_model_A	0.4468
A0AAD4EYT8_taxID_669026_model_A	J0WRI2_taxID_717982_model	0.4468
A0A4R8T272_taxID_1347389_model	A0A6A5SIC2_taxID_706981_model	0.4467
A0A0D3G0L1_taxID_65489_model_A	A0A388KHX6_taxID_69332_model	0.4467
A0A183C149_taxID_36090_model	A0A915DFA9_taxID_166011_model	0.4467
A0A2N8UKW6_taxID_72559_model_A	A0A5C3ELN8_taxID_86804_model_A	0.4467
A0A8H3DZ25_taxID_456999_model_A	A0AAD6NB37_taxID_5083_model_A	0.4467
A0A507EXS7_taxID_246404_model	A0AAN5XIX5_taxID_1396_model_A	0.4467
A0AAD9L024_taxID_27915_model	A0AAV4IQ38_taxID_1093978_model	0.4466
A0A2S6BQA0_taxID_357750_model	A0ACC2IQ67_taxID_749465_model_A	0.4466
A0A4Q2D856_taxID_2316362_model	A0ABR1WCT8_taxID_335842_model	0.4465
A0A4R8T272_taxID_1347389_model	A0A8H7EGD0_taxID_1187904_model	0.4465
A0A8B6GSA5_taxID_29158_model	A0A8B6GSK0_taxID_29158_model	0.4465
A0A077ZGT3_taxID_36087_model	A0A3P7DNC2_taxID_6293_model	0.4465
A0A409YPA9_taxID_231916_model	A0A8H4YZH8_taxID_48485_model	0.4465
A0A1F8A6I4_taxID_109264_model_A	R0ISP9_taxID_671987_model	0.4465
A0ABQ0M0Y9_taxID_658473_model_A	A0ABR3V8J2_taxID_85995_model	0.4465
A0A1I4XKW7_taxID_578942_model_A	A0ABS1MHS4_taxID_2802282_model_A	0.4465
A0A5S6QIU3_taxID_70415_model	A0ABD2I4S2_taxID_97005_model	0.4464
A0A067BRT6_taxID_695850_model	W4H175_taxID_112090_model	0.4464
A0A0V1JHS7_taxID_6337_model	A0A8J1XGG3_taxID_6347_model	0.4463
A0A8B8F0Y1_taxID_6565_model	A0A8J1XGG3_taxID_6347_model	0.4463
A0A7C8MWQ0_taxID_323545_model_A	A0ACC2IQ67_taxID_749465_model_A	0.4463
A0A0G2GEG2_taxID_420778_model_A	A0A484G057_taxID_1213857_model	0.4463
A0A9N8JDS5_taxID_2773715_model_A	A0ABR1WCT8_taxID_335842_model	0.4463
A0A8H4YZH8_taxID_48485_model	Q2H2F5_taxID_306901_model_A	0.4463
A0A016T0A5_taxID_53326_model	A0A0V1ESS6_taxID_6337_model	0.4463
A0A0V1G4S3_taxID_6337_model	A0A2A6BT42_taxID_54126_model	0.4462
A0A3P7DNC2_taxID_6293_model	A0A5S6QIU3_taxID_70415_model	0.4462
A0A9W8B9V6_taxID_2761393_model_A	A0ACC2TVV6_taxID_34485_model	0.4462
A0A0V1DE70_taxID_45882_model	A0A238C4W2_taxID_387005_model	0.4461
A0A2A6BT42_taxID_54126_model	A0A8J1T8Q4_taxID_6347_model	0.4461
A0A0D3G0L1_taxID_65489_model_A	A0AAV7G5I4_taxID_161865_model	0.4461
A0AA37L8J5_taxID_700344_model_A	Q2H2F5_taxID_306901_model_A	0.4461
A0A1G5SEQ3_taxID_51642_model_A	A0A8H3DZ25_taxID_456999_model_A	0.4461
A0A7D9J5S3_taxID_317549_model	A0AAD9QB69_taxID_6130_model	0.4460
A0A915JY09_taxID_13658_model	A0A9D4J8T5_taxID_45954_model	0.4460
A0A8H7E8W0_taxID_1187904_model	N4XMY1_taxID_665024_model	0.4460
A0A210R253_taxID_6573_model	A0A9D4LIH2_taxID_45954_model	0.4460
A0A8H6GM20_taxID_100902_model	A0A9P3CF74_taxID_84275_model	0.4460
A0A0G4N7R0_taxID_100787_model	M5CEE4_taxID_1108050_model	0.4459
A0A8B6GY87_taxID_29158_model_A	A0A8J1XGG3_taxID_6347_model	0.4459
A0A7C8MWQ0_taxID_323545_model_A	A0AA37L8J5_taxID_700344_model_A	0.4459
A0A8S3RHI5_taxID_6550_model_A	A0ABD2I4S2_taxID_97005_model	0.4458
A0A0N4XV59_taxID_27835_model	A0A1I7VBE5_taxID_7209_model	0.4458
A0A1I7VBE5_taxID_7209_model	A0A914E549_taxID_290746_model	0.4458
A0ABD0K492_taxID_370345_model	B5RHQ6_taxID_515353_model	0.4458
A0A8B8ESA4_taxID_6565_model_A	K1QAP4_taxID_29159_model	0.4458
A0A8H7B393_taxID_1187904_model_A	A0A8H8PB78_taxID_456999_model	0.4458
A0A077R9S7_taxID_1398559_model_A	A0A317XLV9_taxID_1882483_model	0.4457
